State,Agency,AgencyID,OrgType,Mode,EmployType,VOMs,vehicleOperationsHours,VehicleMaintHours,nonVehicleMaintHours,GeneralAdminHours,TotalOperatingHours,CapitalHours,VehicleOperationsCount,VehicleMaintCount,NonVehicleCount,GeneralAdminCount,TotalOperatingCount,CapitalCount, 
GA,Clayton County Board of Commissioners(CTRAN),4157,B,MB,FT,19,"96,119.0","23,797.0",534.0,"6,028.0","126,478.0",0.0,65.6,20.1,0.3,3.1,89.1,0.0,
GA,Clayton County Board of Commissioners(CTRAN),4157,B,MB,PT,19,"5,575.0",0.0,0.0,"1,793.0","7,368.0",0.0,3.5,0.0,0.0,2.0,5.5,0.0,
GA,Douglas County Rideshare(Rideshare),4082,A,VP,FT,58,0.0,"1,760.0",0.0,"5,280.0","7,040.0",0.0,0.0,1.0,0.0,3.0,4.0,0.0,
GA,Douglas County Rideshare(Rideshare),4082,A,VP,PT,58,0.0,0.0,0.0,"1,920.0","1,920.0",0.0,0.0,0.0,0.0,2.0,2.0,0.0,
GA,Georgia Regional Transportation Authority(GRTA),4135,B,VP,FT,50,0.0,0.0,0.0,"3,744.0","3,744.0",0.0,0.0,0.0,0.0,2.0,2.0,0.0,
GA,Georgia Regional Transportation Authority(GRTA),4135,B,VP,PT,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
GA,Macon-Bibb County Transit Authority(    ),4130,A,DR,FT,4,"7,906.0",0.0,0.0,"1,080.0","8,986.0",0.0,6.0,0.0,0.0,1.0,7.0,0.0,
GA,Macon-Bibb County Transit Authority(    ),4130,A,DR,PT,4,0.0,203.0,0.0,0.0,203.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
GA,Macon-Bibb County Transit Authority(    ),4130,A,MB,FT,18,"101,773.0","26,321.0",0.0,"8,987.0","137,081.0",0.0,37.0,14.0,0.0,10.0,61.0,0.0,
GA,Macon-Bibb County Transit Authority(    ),4130,A,MB,PT,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
GA,"Marietta - VPSI, Inc.",4153,D,VP,FT,373,0.0,0.0,0.0,"9,928.0","9,928.0",0.0,0.0,0.0,0.0,5.0,5.0,0.0,
GA,"Marietta - VPSI, Inc.",4153,D,VP,PT,373,0.0,0.0,0.0,702.0,702.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
GA,Metra Transit System(Metra),4024,A,DR,FT,5,"12,600.0","5,400.0",360.0,720.0,"19,080.0",0.0,7.0,3.0,0.2,0.4,10.6,0.0,
GA,Metra Transit System(Metra),4024,A,DR,PT,5,0.0,580.0,0.0,53.0,633.0,0.0,0.0,0.4,0.0,0.2,0.6,0.0,
GA,Metra Transit System(Metra),4024,A,MB,FT,16,"81,000.0","25,200.0","1,440.0","2,880.0","110,520.0","5,400.0",45.0,14.0,0.8,1.6,61.4,3.0,
GA,Metra Transit System(Metra),4024,A,MB,PT,16,0.0,"2,540.0",0.0,244.0,"2,784.0",0.0,0.0,1.6,0.0,0.8,2.4,0.0,
GA,Metropolitan Atlanta Rapid Transit Authority(MARTA),4022,A,DR,FT,118,"420,316.0","42,184.0",490.0,"20,027.0","483,017.0",0.0,227.9,25.2,0.3,16.5,269.9,0.0,
GA,Metropolitan Atlanta Rapid Transit Authority(MARTA),4022,A,DR,PT,118,"88,129.0",0.0,0.0,0.0,"88,129.0",0.0,59.0,0.0,0.0,0.0,59.0,0.0,
GA,Metropolitan Atlanta Rapid Transit Authority(MARTA),4022,A,HR,FT,188,"1,824,149.0","565,524.0","920,070.0","777,855.0","4,087,598.0","43,114.0",755.0,297.2,500.4,403.6,"1,956.2",20.3,
GA,Metropolitan Atlanta Rapid Transit Authority(MARTA),4022,A,HR,PT,188,"134,419.0",0.0,0.0,"40,428.0","174,847.0",0.0,99.7,0.0,0.0,13.9,113.6,0.0,
GA,Metropolitan Atlanta Rapid Transit Authority(MARTA),4022,A,MB,FT,504,"2,857,869.0","789,519.0","212,034.0","674,838.0","4,534,260.0",321.0,"1,539.0",419.7,115.2,345.8,"2,419.7",0.2,
GA,Metropolitan Atlanta Rapid Transit Authority(MARTA),4022,A,MB,PT,504,"202,460.0",0.0,0.0,"29,020.0","231,480.0",0.0,169.8,0.0,0.0,8.6,178.4,0.0,
HI,"Honolulu - VPSI, Inc.",9176,D,VP,FT,277,0.0,0.0,0.0,"4,664.0","4,664.0",0.0,0.0,0.0,0.0,4.0,4.0,0.0,
HI,"Honolulu - VPSI, Inc.",9176,D,VP,PT,277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
IA,Ames Transit Agency(CyRide),7041,B,DR,FT,3,0.0,0.0,0.0,338.0,338.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,
IA,Ames Transit Agency(CyRide),7041,B,DR,PT,3,"3,171.0",0.0,0.0,0.0,"3,171.0",0.0,2.3,0.0,0.0,0.0,2.3,0.0,
IA,Ames Transit Agency(CyRide),7041,B,MB,FT,49,"52,011.0","14,743.0","2,234.0","12,991.0","81,979.0",0.0,28.0,7.5,1.5,7.0,44.0,0.0,
IA,Ames Transit Agency(CyRide),7041,B,MB,PT,49,"85,781.0","2,897.0",322.0,"1,732.0","90,732.0",0.0,100.0,4.5,0.5,2.0,107.0,0.0,
IA,Bettendorf Transit System,7007,B,MB,FT,5,"2,600.0",0.0,0.0,"1,747.0","4,347.0",0.0,1.3,0.0,0.0,0.8,2.1,0.0,
IA,Bettendorf Transit System,7007,B,MB,PT,5,"17,905.0",0.0,0.0,0.0,"17,905.0",0.0,13.0,0.0,0.0,0.0,13.0,0.0,
IA,Cedar Rapids Transit(CRT),7008,B,MB,FT,28,"75,668.0","13,344.0","1,122.0","8,711.0","98,845.0",0.0,48.0,0.0,0.0,3.0,51.0,0.0,
IA,Cedar Rapids Transit(CRT),7008,B,MB,PT,28,"7,502.0",0.0,0.0,0.0,"7,502.0",0.0,4.0,0.0,0.0,0.0,4.0,0.0,
IA,City of Dubuque(KeyLine),7011,A,DR,FT,9,0.0,940.0,104.0,"2,088.0","3,132.0",0.0,0.0,0.4,0.1,1.0,1.5,0.0,
IA,City of Dubuque(KeyLine),7011,A,DR,PT,9,"21,503.0",733.0,0.0,"4,160.0","26,396.0",0.0,17.0,0.5,0.0,4.0,21.5,0.0,
IA,City of Dubuque(KeyLine),7011,A,MB,FT,9,"6,264.0",940.0,104.0,"2,088.0","9,396.0",0.0,3.0,0.4,0.1,1.0,4.5,0.0,
IA,City of Dubuque(KeyLine),7011,A,MB,PT,9,"18,273.0",732.0,0.0,0.0,"19,005.0",0.0,19.0,0.5,0.0,0.0,19.5,0.0,
IA,Coralville Transit System(CTS),7030,B,MB,FT,7,"13,990.0","3,130.0",0.0,"1,948.0","19,068.0",0.0,8.0,1.5,0.0,1.0,10.5,0.0,
IA,Coralville Transit System(CTS),7030,B,MB,PT,7,"6,850.0","2,404.0",0.0,385.0,"9,639.0",0.0,11.0,2.0,0.0,1.0,14.0,0.0,
IA,Davenport Public Transit(CITIBUS),7009,B,MB,FT,17,"51,222.0","8,840.0",645.0,0.0,"60,707.0",0.0,28.0,4.3,0.3,0.0,32.6,0.0,
IA,Davenport Public Transit(CITIBUS),7009,B,MB,PT,17,"19,867.0","1,560.0",0.0,0.0,"21,427.0",0.0,22.0,1.0,0.0,0.0,23.0,0.0,
IA,Des Moines Area Regional Transit Authority(DART),7010,B,DR,FT,26,"52,067.0","14,253.0","2,945.0","2,886.0","72,151.0",0.0,27.0,7.1,1.5,1.8,37.4,0.0,
IA,Des Moines Area Regional Transit Authority(DART),7010,B,DR,PT,26,"30,173.0",0.0,0.0,0.0,"30,173.0",0.0,26.0,0.0,0.0,0.0,26.0,0.0,
IA,Des Moines Area Regional Transit Authority(DART),7010,B,MB,FT,94,"150,912.0","56,928.0","5,890.0","38,628.0","252,358.0",0.0,76.0,28.9,3.0,22.5,130.4,0.0,
IA,Des Moines Area Regional Transit Authority(DART),7010,B,MB,PT,94,"82,077.0",0.0,0.0,"1,888.0","83,965.0",0.0,50.0,0.0,0.0,1.5,51.5,0.0,
IA,Des Moines Area Regional Transit Authority(DART),7010,B,VP,FT,91,0.0,0.0,982.0,"3,974.0","4,956.0",0.0,0.0,0.0,0.5,2.0,2.5,0.0,
IA,Des Moines Area Regional Transit Authority(DART),7010,B,VP,PT,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
IA,Iowa City Transit(ICT),7018,B,MB,FT,21,"48,629.0","19,626.0","2,073.0","12,552.0","82,880.0",0.0,22.0,9.0,1.0,7.0,39.0,0.0,
IA,Iowa City Transit(ICT),7018,B,MB,PT,21,"41,194.0",0.0,"2,016.0","1,008.0","44,218.0",0.0,24.0,0.0,2.0,1.0,27.0,0.0,
IA,Metropolitan Transit Authority of Black Hawk County(MET Transit),7013,B,DR,FT,15,"25,015.0","5,367.0","2,089.0","4,160.0","36,631.0","1,040.0",13.0,2.5,1.0,2.0,18.5,0.5,
IA,Metropolitan Transit Authority of Black Hawk County(MET Transit),7013,B,DR,PT,15,"5,222.0",0.0,0.0,0.0,"5,222.0",0.0,5.0,0.0,0.0,0.0,5.0,0.0,
IA,Metropolitan Transit Authority of Black Hawk County(MET Transit),7013,B,MB,FT,12,"38,054.0","5,367.0","2,089.0","4,160.0","49,670.0","1,040.0",18.0,2.5,1.0,2.0,23.5,0.5,
IA,Metropolitan Transit Authority of Black Hawk County(MET Transit),7013,B,MB,PT,12,"7,217.0",0.0,0.0,0.0,"7,217.0",0.0,4.0,0.0,0.0,0.0,4.0,0.0,
IA,Sioux City Transit System(SCTS),7012,B,MB,FT,14,"36,903.0",0.0,0.0,"3,596.0","40,499.0",0.0,20.0,0.0,0.0,2.0,22.0,0.0,
IA,Sioux City Transit System(SCTS),7012,B,MB,PT,14,"16,818.0",0.0,0.0,"1,360.0","18,178.0",0.0,17.0,0.0,0.0,2.0,19.0,0.0,
IA,University of Iowa(Cambus),7019,A,DR,FT,3,153.0,"1,301.0",38.0,38.0,"1,530.0",0.0,0.1,0.5,0.1,0.1,0.8,0.0,
IA,University of Iowa(Cambus),7019,A,DR,PT,3,"13,222.0","2,038.0",380.0,437.0,"16,077.0",0.0,15.0,3.0,1.0,1.0,20.0,0.0,
IA,University of Iowa(Cambus),7019,A,MB,FT,24,765.0,"6,908.0",555.0,191.0,"8,419.0",0.0,0.4,3.5,0.2,0.1,4.2,0.0,
IA,University of Iowa(Cambus),7019,A,MB,PT,24,"93,524.0","12,443.0","1,038.0","3,126.0","110,131.0",0.0,110.0,12.0,1.0,4.0,127.0,0.0,
ID,City of Pocatello - Pocatello Regional Transit(PRT),0022,B,DR,FT,18,"13,428.0","4,003.0",604.0,"1,192.0","19,227.0",0.0,7.9,2.4,0.3,0.7,11.3,0.0,
ID,City of Pocatello - Pocatello Regional Transit(PRT),0022,B,DR,PT,18,"37,524.0","3,425.0",39.0,801.0,"41,789.0",0.0,29.1,7.8,0.1,0.6,37.6,0.0,
ID,City of Pocatello - Pocatello Regional Transit(PRT),0022,B,MB,FT,10,"5,454.0","2,003.0",346.0,"1,234.0","9,037.0",0.0,2.5,1.1,0.2,0.7,4.5,0.0,
ID,City of Pocatello - Pocatello Regional Transit(PRT),0022,B,MB,PT,10,"23,010.0","3,788.0",91.0,169.0,"27,058.0",0.0,32.8,7.9,0.1,0.1,40.9,0.0,
ID,Valley Regional Transit(VRT),0011,B,DR,FT,9,"25,866.0","4,224.0",0.0,"2,510.0","32,600.0",0.0,15.0,2.0,0.0,2.0,19.0,0.0,
ID,Valley Regional Transit(VRT),0011,B,DR,PT,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ID,Valley Regional Transit(VRT),0011,B,MB,FT,24,"83,289.0","25,865.0",0.0,"12,625.0","121,779.0",0.0,51.0,16.0,0.0,9.0,76.0,0.0,
ID,Valley Regional Transit(VRT),0011,B,MB,PT,24,953.0,0.0,0.0,526.0,"1,479.0",0.0,1.0,0.0,0.0,1.0,2.0,0.0,
IL,Bloomington-Normal Public Transit System(B-NPTS),5047,A,DR,FT,6,"16,114.0","2,708.0",427.0,"1,521.0","20,770.0",0.0,7.8,1.3,0.2,0.7,10.0,0.0,
IL,Bloomington-Normal Public Transit System(B-NPTS),5047,A,DR,PT,6,"2,917.0",921.0,142.0,0.0,"3,980.0",0.0,3.6,0.5,0.1,0.0,4.2,0.0,
IL,Bloomington-Normal Public Transit System(B-NPTS),5047,A,MB,FT,21,"87,129.0","9,772.0","1,653.0","6,799.0","105,353.0",0.0,41.9,4.7,0.8,3.3,50.7,0.0,
IL,Bloomington-Normal Public Transit System(B-NPTS),5047,A,MB,PT,21,"8,128.0","1,653.0",582.0,0.0,"10,363.0",0.0,9.4,2.8,0.4,0.0,12.6,0.0,
IL,Champaign-Urbana Mass Transit District(C-U MTD),5060,B,DR,FT,7,"12,871.0","1,946.0",364.0,927.0,"16,108.0",0.0,6.2,1.1,0.2,0.4,7.9,0.0,
IL,Champaign-Urbana Mass Transit District(C-U MTD),5060,B,DR,PT,7,"16,292.0",600.0,99.0,443.0,"17,434.0",0.0,13.6,0.6,0.1,0.4,14.7,0.0,
IL,Champaign-Urbana Mass Transit District(C-U MTD),5060,B,MB,FT,86,"209,085.0","58,420.0","9,374.0","27,040.0","303,919.0",0.0,110.7,31.9,4.8,13.0,160.4,0.0,
IL,Champaign-Urbana Mass Transit District(C-U MTD),5060,B,MB,PT,86,"98,181.0","11,758.0","3,907.0","4,821.0","118,667.0",0.0,82.7,11.2,2.9,4.6,101.4,0.0,
IL,Chicago Transit Authority(CTA),5066,A,HR,FT,"1,016","3,298,772.0","1,242,594.0","1,849,016.0","812,007.0","7,202,389.0","965,024.0","1,870.2",709.5,994.8,343.0,"3,917.5",457.4,
IL,Chicago Transit Authority(CTA),5066,A,HR,PT,"1,016","36,372.0",0.0,0.0,"8,475.0","44,847.0",0.0,19.0,0.0,0.0,3.9,22.9,0.0,
IL,Chicago Transit Authority(CTA),5066,A,MB,FT,"1,843","8,298,187.0","2,109,914.0","605,823.0","846,999.0","11,860,923.0","619,030.0","4,405.0","1,120.9",267.5,353.9,"6,147.3",252.8,
IL,Chicago Transit Authority(CTA),5066,A,MB,PT,"1,843","1,357,725.0","5,582.0",0.0,"8,946.0","1,372,253.0",0.0,985.8,4.1,0.0,4.2,994.1,0.0,
IL,City of Danville/Danville Mass Transit(DMT),5174,B,MB,FT,9,"26,379.0","4,324.0",653.0,"7,084.0","38,440.0",0.0,13.0,2.2,0.3,3.5,19.0,0.0,
IL,City of Danville/Danville Mass Transit(DMT),5174,B,MB,PT,9,"5,578.0","1,267.0",0.0,0.0,"6,845.0",0.0,3.0,1.0,0.0,0.0,4.0,0.0,
IL,Decatur Public Transit System(DPTS),5061,B,DR,FT,6,"14,764.0","2,587.0",579.0,"1,248.0","19,178.0",416.0,7.1,1.3,0.3,0.6,9.3,0.2,
IL,Decatur Public Transit System(DPTS),5061,B,DR,PT,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
IL,Decatur Public Transit System(DPTS),5061,B,MB,FT,18,"79,476.0","13,555.0","3,067.0","5,824.0","101,922.0",832.0,41.7,6.5,1.5,2.8,52.5,0.4,
IL,Decatur Public Transit System(DPTS),5061,B,MB,PT,18,"6,745.0",0.0,0.0,0.0,"6,745.0",0.0,3.3,0.0,0.0,0.0,3.3,0.0,
IL,Greater Peoria Mass Transit District(CityLink),5056,B,MB,FT,47,"192,908.0","65,692.0","3,571.0","32,013.0","294,184.0",0.0,87.0,31.0,2.0,19.0,139.0,0.0,
IL,Greater Peoria Mass Transit District(CityLink),5056,B,MB,PT,47,"4,010.0",0.0,0.0,"3,200.0","7,210.0",0.0,7.0,0.0,0.0,3.0,10.0,0.0,
IL,Northeast Illinois Regional Commuter Railroad Corporation(Metra),5118,A,CR,FT,"1,056","3,077,734.0","2,118,899.0","1,804,298.0","586,854.0","7,587,785.0","721,838.0","1,501.0","1,087.0",872.0,384.0,"3,844.0",357.0,
IL,Northeast Illinois Regional Commuter Railroad Corporation(Metra),5118,A,CR,PT,"1,056",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
IL,Pace - Suburban Bus Division(PACE),5113,B,DR,FT,5,"2,072.0",928.0,187.0,804.0,"3,991.0",0.0,1.2,0.5,0.1,0.5,2.3,0.0,
IL,Pace - Suburban Bus Division(PACE),5113,B,DR,PT,5,"6,767.0",0.0,0.0,"1,258.0","8,025.0",0.0,8.1,0.0,0.0,1.0,9.1,0.0,
IL,Pace - Suburban Bus Division(PACE),5113,B,MB,FT,490,"1,456,142.0","443,095.0","39,208.0","225,345.0","2,163,790.0","3,425.0",827.9,238.8,22.0,135.8,"1,224.5",1.7,
IL,Pace - Suburban Bus Division(PACE),5113,B,MB,PT,490,"199,755.0",652.0,0.0,"16,555.0","216,962.0",0.0,164.2,1.0,0.0,17.0,182.2,0.0,
IL,Pace - Suburban Bus Division(PACE),5113,B,VP,FT,725,0.0,0.0,0.0,"57,986.0","57,986.0",0.0,0.0,0.0,0.0,33.1,33.1,0.0,
IL,Pace - Suburban Bus Division(PACE),5113,B,VP,PT,725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
IL,Rock Island County Metropolitan Mass Transit District(MetroLink),5057,B,DR,FT,5,437.0,361.0,0.0,249.0,"1,047.0",0.0,0.2,0.2,0.0,0.1,0.5,0.0,
IL,Rock Island County Metropolitan Mass Transit District(MetroLink),5057,B,DR,PT,5,"2,877.0",0.0,0.0,0.0,"2,877.0",0.0,2.3,0.0,0.0,0.0,2.3,0.0,
IL,Rock Island County Metropolitan Mass Transit District(MetroLink),5057,B,MB,FT,60,"157,297.0","31,250.0","2,623.0","33,201.0","224,371.0",0.0,71.0,16.5,1.1,16.0,104.6,0.0,
IL,Rock Island County Metropolitan Mass Transit District(MetroLink),5057,B,MB,PT,60,"49,560.0","6,135.0",0.0,0.0,"55,695.0",0.0,25.0,3.5,0.0,0.0,28.5,0.0,
IL,Rockford Mass Transit District(RMTD),5058,B,DR,FT,17,"51,915.0","5,457.0",0.0,0.0,"57,372.0",0.0,23.3,2.7,0.0,0.0,26.0,0.0,
IL,Rockford Mass Transit District(RMTD),5058,B,DR,PT,17,"6,433.0",0.0,0.0,0.0,"6,433.0",0.0,3.6,0.0,0.0,0.0,3.6,0.0,
IL,Rockford Mass Transit District(RMTD),5058,B,MB,FT,27,"117,658.0","26,668.0","7,951.0","25,649.0","177,926.0",0.0,60.9,13.1,5.0,12.1,91.1,0.0,
IL,Rockford Mass Transit District(RMTD),5058,B,MB,PT,27,"6,828.0","1,465.0","1,596.0",0.0,"9,889.0",0.0,4.6,1.0,1.0,0.0,6.6,0.0,
IL,Springfield Mass Transit District(SMTD),5059,A,DR,FT,16,"6,486.0","1,435.0",0.0,"2,282.0","10,203.0",0.0,3.0,0.7,0.0,1.3,5.0,0.0,
IL,Springfield Mass Transit District(SMTD),5059,A,DR,PT,16,"30,585.0",0.0,0.0,0.0,"30,585.0",0.0,17.0,0.0,0.0,0.0,17.0,0.0,
IL,Springfield Mass Transit District(SMTD),5059,A,MB,FT,50,"91,545.0","33,667.0",0.0,"12,837.0","138,049.0",0.0,49.0,20.3,0.0,7.7,77.0,0.0,
IL,Springfield Mass Transit District(SMTD),5059,A,MB,PT,50,"48,188.0",0.0,0.0,0.0,"48,188.0",0.0,26.0,0.0,0.0,0.0,26.0,0.0,
IN,Bloomington Public Transportation Corporation(BT),5110,B,MB,FT,30,"67,975.0","19,568.0","2,723.0","7,406.0","97,672.0",0.0,35.0,10.6,1.4,4.0,51.0,0.0,
IN,Bloomington Public Transportation Corporation(BT),5110,B,MB,PT,30,"42,214.0","1,379.0",0.0,109.0,"43,702.0",0.0,34.0,1.0,0.0,0.0,35.0,0.0,
IN,City of Anderson Transportation System(CATS),5041,A,DR,FT,5,"9,628.0","1,612.0",476.0,"1,374.0","13,090.0",0.0,6.5,1.5,0.5,1.5,10.0,0.0,
IN,City of Anderson Transportation System(CATS),5041,A,DR,PT,5,"3,903.0",0.0,"1,466.0",0.0,"5,369.0",0.0,3.0,0.0,1.5,0.0,4.5,0.0,
IN,City of Anderson Transportation System(CATS),5041,A,MB,FT,6,"28,883.0","4,838.0","1,428.0","4,123.0","39,272.0",0.0,16.5,2.5,1.0,2.5,22.5,0.0,
IN,City of Anderson Transportation System(CATS),5041,A,MB,PT,6,"11,708.0",0.0,"4,397.0",0.0,"16,105.0",0.0,6.0,0.0,3.0,0.0,9.0,0.0,
IN,City of Kokomo(COK),5145,B,DR,FT,12,"13,649.0",0.0,"5,608.0",0.0,"19,257.0",0.0,7.0,0.0,3.0,0.0,10.0,0.0,
IN,City of Kokomo(COK),5145,B,DR,PT,12,"8,038.0",500.0,0.0,"1,040.0","9,578.0",0.0,6.0,8.0,0.0,1.0,15.0,0.0,
IN,East Chicago Transit(ECT),5042,A,DR,FT,1,"5,723.0",174.0,254.0,350.0,"6,501.0",0.0,4.0,3.0,2.0,5.0,14.0,0.0,
IN,East Chicago Transit(ECT),5042,A,DR,PT,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
IN,East Chicago Transit(ECT),5042,A,MB,FT,4,"13,272.0","3,314.0","4,934.0","6,650.0","28,170.0",0.0,12.0,2.0,3.0,5.0,22.0,0.0,
IN,East Chicago Transit(ECT),5042,A,MB,PT,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
IN,Fort Wayne Public Transportation Corporation(Citilink),5044,A,DR,FT,10,"25,153.0","1,872.0",287.0,"1,221.0","28,533.0",0.0,14.5,1.1,0.2,0.7,16.5,0.0,
IN,Fort Wayne Public Transportation Corporation(Citilink),5044,A,DR,PT,10,"7,217.0","1,505.0",0.0,57.0,"8,779.0",0.0,0.8,1.1,0.0,0.2,2.1,0.0,
IN,Fort Wayne Public Transportation Corporation(Citilink),5044,A,MB,FT,31,"142,742.0","20,289.0","1,372.0","5,743.0","170,146.0",0.0,73.5,10.9,0.8,3.3,88.5,0.0,
IN,Fort Wayne Public Transportation Corporation(Citilink),5044,A,MB,PT,31,"4,763.0","6,857.0",0.0,270.0,"11,890.0",0.0,4.2,4.9,0.0,0.8,9.9,0.0,
IN,Gary Public Transportation Corporation(GPTC),5045,A,DR,FT,3,"8,496.0",0.0,0.0,"2,115.0","10,611.0",0.0,5.0,0.0,0.0,2.0,7.0,0.0,
IN,Gary Public Transportation Corporation(GPTC),5045,A,DR,PT,3,0.0,765.0,0.0,0.0,765.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
IN,Gary Public Transportation Corporation(GPTC),5045,A,MB,FT,18,"133,282.0","38,254.0","5,276.0","23,839.0","200,651.0",0.0,67.0,15.0,3.0,12.0,97.0,0.0,
IN,Gary Public Transportation Corporation(GPTC),5045,A,MB,PT,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
IN,Greater Lafayette Public Transportation Corporation(CityBus),5051,A,DR,FT,5,"8,816.0","1,590.0",0.0,"1,150.0","11,556.0",0.0,4.0,1.0,0.0,1.0,6.0,0.0,
IN,Greater Lafayette Public Transportation Corporation(CityBus),5051,A,DR,PT,5,"1,003.0",0.0,0.0,0.0,"1,003.0",0.0,2.0,0.0,0.0,0.0,2.0,0.0,
IN,Greater Lafayette Public Transportation Corporation(CityBus),5051,A,MB,FT,55,"156,186.0","28,960.0",775.0,"14,738.0","200,659.0",320.0,81.0,15.0,0.4,7.8,104.2,0.2,
IN,Greater Lafayette Public Transportation Corporation(CityBus),5051,A,MB,PT,55,"15,786.0",0.0,0.0,"1,380.0","17,166.0",0.0,22.0,0.0,0.0,2.0,24.0,0.0,
IN,Indianapolis and Marion County Public Transportation(IndyGo),5050,B,DR,FT,30,"66,129.0","9,156.0","1,526.0","6,080.0","82,891.0",0.0,37.0,4.0,1.0,3.0,45.0,0.0,
IN,Indianapolis and Marion County Public Transportation(IndyGo),5050,B,DR,PT,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
IN,Indianapolis and Marion County Public Transportation(IndyGo),5050,B,MB,FT,127,"597,338.0","132,659.0","23,944.0","80,980.0","834,921.0",0.0,286.0,61.0,13.0,38.0,398.0,0.0,
IN,Indianapolis and Marion County Public Transportation(IndyGo),5050,B,MB,PT,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
IN,Metropolitan Evansville Transit System(METS),5043,A,DR,FT,10,"19,246.0","2,600.0",0.0,"8,320.0","30,166.0",0.0,8.0,1.0,0.0,4.0,13.0,0.0,
IN,Metropolitan Evansville Transit System(METS),5043,A,DR,PT,10,"5,460.0",0.0,0.0,0.0,"5,460.0",0.0,3.0,0.0,0.0,0.0,3.0,0.0,
IN,Metropolitan Evansville Transit System(METS),5043,A,MB,FT,23,"102,260.0","20,160.0",0.0,"12,720.0","135,140.0",0.0,43.0,10.0,0.0,7.0,60.0,0.0,
IN,Metropolitan Evansville Transit System(METS),5043,A,MB,PT,23,"19,115.0","5,342.0",0.0,"1,728.0","26,185.0",0.0,13.0,4.0,0.0,2.0,19.0,0.0,
IN,Muncie Indiana Transit System(MITS),5054,A,DR,FT,9,"30,584.0","6,001.0",0.0,"6,111.0","42,696.0",0.0,15.0,3.0,0.0,3.0,21.0,0.0,
IN,Muncie Indiana Transit System(MITS),5054,A,DR,PT,9,"4,333.0",0.0,"1,456.0",0.0,"5,789.0",0.0,4.0,0.0,1.0,0.0,5.0,0.0,
IN,Muncie Indiana Transit System(MITS),5054,A,MB,FT,27,"64,858.0","14,333.0","3,991.0","14,506.0","97,688.0",0.0,34.0,7.0,2.0,7.0,50.0,0.0,
IN,Muncie Indiana Transit System(MITS),5054,A,MB,PT,27,"8,728.0",0.0,0.0,0.0,"8,728.0",0.0,8.0,0.0,0.0,0.0,8.0,0.0,
IN,North Township of Lake County Dial-A-Ride,5103,A,DR,FT,4,"6,800.0",0.0,0.0,"2,740.0","9,540.0",0.0,4.0,0.0,0.0,2.0,6.0,0.0,
IN,North Township of Lake County Dial-A-Ride,5103,A,DR,PT,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
IN,Northern Indiana Commuter Transportation District(NICTD),5104,A,CR,FT,66,"229,252.0","193,680.0","106,463.0","51,581.0","580,976.0","58,727.0",115.0,104.0,53.0,26.0,298.0,28.0,
IN,Northern Indiana Commuter Transportation District(NICTD),5104,A,CR,PT,66,"3,120.0",0.0,0.0,"1,040.0","4,160.0",0.0,3.0,0.0,0.0,1.0,4.0,0.0,
IN,Northwest Indiana Community Action Corporation(NWICA),5048,A,DR,FT,19,"43,705.0",0.0,0.0,"2,080.0","45,785.0",0.0,28.0,0.0,0.0,1.0,29.0,0.0,
IN,Northwest Indiana Community Action Corporation(NWICA),5048,A,DR,PT,19,"2,552.0",0.0,0.0,908.0,"3,460.0",0.0,3.0,0.0,0.0,1.0,4.0,0.0,
IN,"Opportunity Enterprises, Inc.(OE)",5131,E,DR,FT,15,"17,615.0",0.0,0.0,"4,226.0","21,841.0",0.0,10.0,0.0,0.0,2.0,12.0,0.0,
IN,"Opportunity Enterprises, Inc.(OE)",5131,E,DR,PT,15,"1,032.0",0.0,0.0,27.0,"1,059.0",0.0,1.0,0.0,0.0,0.1,1.1,0.0,
