State,Agency,AgencyID,OrgType,Mode,EmployType,VOMs,vehicleOperationsHours,VehicleMaintHours,nonVehicleMaintHours,GeneralAdminHours,TotalOperatingHours,CapitalHours,VehicleOperationsCount,VehicleMaintCount,NonVehicleCount,GeneralAdminCount,TotalOperatingCount,CapitalCount,
MA,Massachusetts Bay Transportation Authority(MBTA),1003,Authority,HR,FT,336,"1,914,162.0","738,857.0","1,236,002.0","295,057.0","4,184,078.0","23,309.0","1,018.0",393.0,657.0,162.0,"2,230.0",13.0,
MA,Massachusetts Bay Transportation Authority(MBTA),1003,Authority,HR,PT,336,"124,723.0",0.0,0.0,0.0,"124,723.0",0.0,122.0,0.0,0.0,0.0,122.0,0.0,
MA,Massachusetts Bay Transportation Authority(MBTA),1003,Authority,LR,FT,144,"1,106,025.0","447,885.0","513,626.0","174,981.0","2,242,517.0","1,693.0",587.0,238.0,272.0,93.0,"1,190.0",1.0,
MA,Massachusetts Bay Transportation Authority(MBTA),1003,Authority,LR,PT,144,"123,783.0",0.0,0.0,0.0,"123,783.0",0.0,118.0,0.0,0.0,0.0,118.0,0.0,
MA,Massachusetts Bay Transportation Authority(MBTA),1003,Authority,MB,FT,767,"3,167,197.0","1,283,601.0","118,189.0","375,355.0","4,944,342.0","46,787.0","1,624.0",658.0,61.0,192.0,"2,535.0",24.0,
MA,Massachusetts Bay Transportation Authority(MBTA),1003,Authority,MB,PT,767,"507,769.0","7,449.0",0.0,0.0,"515,218.0","21,056.0",329.0,5.0,0.0,0.0,334.0,14.0,
MA,Massachusetts Bay Transportation Authority(MBTA),1003,Authority,TB,FT,22,"112,452.0","84,611.0","15,423.0","11,904.0","224,390.0",0.0,59.0,45.0,8.0,7.0,119.0,0.0,
MA,Massachusetts Bay Transportation Authority(MBTA),1003,Authority,TB,PT,22,"15,320.0",0.0,0.0,0.0,"15,320.0",0.0,14.0,0.0,0.0,0.0,14.0,0.0,
MA,Plymouth & Brockton Street Railway Company(pbsr),1117,For-Profit,CB,FT,23,"44,383.0","20,907.0",0.0,"20,879.0","86,169.0",0.0,19.1,9.6,0.0,10.0,38.7,0.0,
MA,Plymouth & Brockton Street Railway Company(pbsr),1117,For-Profit,CB,PT,23,"8,705.0",0.0,"1,282.0","5,363.0","15,350.0",0.0,6.7,0.0,1.4,6.2,14.3,0.0,
MA,Worcester Regional Transit Authority(WRTA),1014,Authority,DR,FT,9,"23,042.0","9,464.0",801.0,"5,247.0","38,554.0",0.0,10.6,4.0,0.3,2.8,17.7,0.0,
MA,Worcester Regional Transit Authority(WRTA),1014,Authority,DR,PT,9,"7,280.0",0.0,0.0,756.0,"8,036.0",0.0,6.0,0.0,0.0,0.3,6.3,0.0,
MA,Worcester Regional Transit Authority(WRTA),1014,Authority,MB,FT,35,"164,001.0","47,684.0","6,165.0","18,108.0","235,958.0",0.0,83.4,21.6,2.7,9.9,117.6,0.0,
MA,Worcester Regional Transit Authority(WRTA),1014,Authority,MB,PT,35,"3,980.0",0.0,0.0,"2,573.0","6,553.0",0.0,3.4,0.0,0.0,2.4,5.8,0.0,
MD,Harford Transit(HT),3074,City,DR,FT,14,"11,006.0",0.0,0.0,"3,309.0","14,315.0",0.0,6.8,0.0,0.0,2.3,9.1,0.0,
MD,Harford Transit(HT),3074,City,DR,PT,14,"18,947.0",0.0,0.0,291.0,"19,238.0",0.0,13.1,0.0,0.0,0.5,13.6,0.0,
MD,Harford Transit(HT),3074,City,MB,FT,13,"35,549.0",0.0,0.0,"3,309.0","38,858.0",0.0,21.2,0.0,0.0,2.3,23.5,0.0,
MD,Harford Transit(HT),3074,City,MB,PT,13,"5,453.0",0.0,0.0,291.0,"5,744.0",0.0,4.9,0.0,0.0,0.5,5.4,0.0,
MD,Maryland Transit Administration(MTA),3034,State Government,DR,FT,41,"183,524.0","29,842.0",0.0,"14,146.0","227,512.0",0.0,95.0,16.0,0.0,12.0,123.0,0.0,
MD,Maryland Transit Administration(MTA),3034,State Government,DR,PT,41,"209,011.0",0.0,0.0,"2,802.0","211,813.0",0.0,108.0,0.0,0.0,2.0,110.0,0.0,
MD,Maryland Transit Administration(MTA),3034,State Government,HR,FT,54,"247,060.0","149,839.0","248,452.0","121,242.0","766,593.0","14,966.0",127.0,75.0,111.0,75.0,388.0,8.0,
MD,Maryland Transit Administration(MTA),3034,State Government,HR,PT,54,"6,904.0",0.0,"4,282.0","2,900.0","14,086.0",0.0,7.0,0.0,2.0,2.0,11.0,0.0,
MD,Maryland Transit Administration(MTA),3034,State Government,LR,FT,38,"194,635.0","119,476.0","148,906.0","50,913.0","513,930.0","96,293.0",93.0,52.0,71.0,26.0,242.0,52.0,
MD,Maryland Transit Administration(MTA),3034,State Government,LR,PT,38,"12,844.0",0.0,0.0,"12,495.0","25,339.0",0.0,7.0,0.0,0.0,12.0,19.0,0.0,
MD,Maryland Transit Administration(MTA),3034,State Government,MB,FT,599,"2,578,297.0","723,824.0","77,200.0","796,994.0","4,176,315.0","116,351.0","1,506.0",380.0,39.0,378.0,"2,303.0",58.0,
MD,Maryland Transit Administration(MTA),3034,State Government,MB,PT,599,"221,233.0","6,455.0",0.0,"124,256.0","351,944.0","3,631.0",131.0,5.0,0.0,111.0,247.0,3.0,
MD,Prince George's County Transit(TheBus),3085,City,DR,FT,40,"50,831.0","3,177.0","3,053.0","10,638.0","67,699.0",0.0,36.1,1.8,1.7,6.0,45.6,0.0,
MD,Prince George's County Transit(TheBus),3085,City,DR,PT,40,"5,845.0",0.0,0.0,0.0,"5,845.0",0.0,3.0,0.0,0.0,0.0,3.0,0.0,
MD,Ride-On Montgomery County Transit,3051,City,MB,FT,278,"1,268,523.0","143,849.0",0.0,"76,696.0","1,489,068.0",0.0,653.0,84.0,0.0,41.0,778.0,0.0,
MD,Ride-On Montgomery County Transit,3051,City,MB,PT,278,"24,011.0",0.0,"1,097.0","4,076.0","29,184.0",0.0,23.0,0.0,4.0,7.0,34.0,0.0,
MD,The Tri--County Council for the Lower Eastern Shore of Maryland(Shore Transit),3096,Authority,DR,FT,24,"56,337.0","3,412.0","2,160.0","37,171.0","99,080.0",0.0,25.0,1.5,1.0,18.5,46.0,0.0,
MD,The Tri--County Council for the Lower Eastern Shore of Maryland(Shore Transit),3096,Authority,DR,PT,24,"6,432.0",0.0,0.0,0.0,"6,432.0",0.0,9.0,0.0,0.0,0.0,9.0,0.0,
MD,The Tri--County Council for the Lower Eastern Shore of Maryland(Shore Transit),3096,Authority,MB,FT,24,"41,928.0","3,412.0","2,160.0","35,549.0","83,049.0",0.0,22.0,1.5,1.0,15.5,40.0,0.0,
MD,The Tri--County Council for the Lower Eastern Shore of Maryland(Shore Transit),3096,Authority,MB,PT,24,"33,013.0",0.0,0.0,0.0,"33,013.0",0.0,30.0,0.0,0.0,0.0,30.0,0.0,
MD,Transit Services of Frederick County,3072,City,DR,FT,18,"21,874.0",7.0,0.0,"11,291.0","33,172.0",0.0,12.0,0.0,0.0,7.0,19.0,0.0,
MD,Transit Services of Frederick County,3072,City,DR,PT,18,"10,413.0",492.0,0.0,391.0,"11,296.0",0.0,10.1,0.8,0.0,0.3,11.2,0.0,
MD,Transit Services of Frederick County,3072,City,MB,FT,18,"53,092.0",714.0,0.0,"18,349.0","72,155.0",0.0,27.0,0.0,0.0,10.5,37.5,0.0,
MD,Transit Services of Frederick County,3072,City,MB,PT,18,"17,388.0",79.0,0.0,759.0,"18,226.0",0.0,18.9,0.2,0.0,0.7,19.8,0.0,
ME,Casco Bay Island Transit District(CBITD),1088,Authority,FB,FT,4,"79,652.0","6,013.0",668.0,"11,761.0","98,094.0",0.0,32.0,2.7,0.3,6.0,41.0,0.0,
ME,Casco Bay Island Transit District(CBITD),1088,Authority,FB,PT,4,"18,378.0",0.0,0.0,0.0,"18,378.0",0.0,36.0,0.0,0.0,0.0,36.0,0.0,
ME,Greater Portland Transit District(Metro),1016,Authority,MB,FT,26,"90,069.0","16,432.0","1,861.0","14,457.0","122,819.0",0.0,52.6,10.0,2.0,7.4,72.0,0.0,
ME,Greater Portland Transit District(Metro),1016,Authority,MB,PT,26,364.0,0.0,0.0,"1,925.0","2,289.0",0.0,1.0,0.0,0.0,6.0,7.0,0.0,
ME,"Regional Transportation Program, Inc.(RTP)",1069,Non-Profit,DR,FT,40,"30,913.0","5,698.0",0.0,"6,410.0","43,021.0",0.0,17.3,3.0,0.0,4.2,24.5,0.0,
ME,"Regional Transportation Program, Inc.(RTP)",1069,Non-Profit,DR,PT,40,"45,261.0",0.0,0.0,600.0,"45,861.0",0.0,31.0,0.0,0.0,1.0,32.0,0.0,
MI,Ann Arbor Transportation Authority(AATA),5040,Authority,CB,FT,2,0.0,740.0,136.0,892.0,"1,768.0",0.0,0.0,0.4,0.1,0.5,1.0,0.0,
MI,Ann Arbor Transportation Authority(AATA),5040,Authority,CB,PT,2,"3,719.0",0.0,0.0,0.0,"3,719.0",0.0,3.0,0.0,0.0,0.0,3.0,0.0,
MI,Ann Arbor Transportation Authority(AATA),5040,Authority,MB,FT,64,"235,672.0","56,945.0","5,918.0","54,985.0","353,520.0",0.0,120.0,33.0,3.0,35.0,191.0,0.0,
MI,Ann Arbor Transportation Authority(AATA),5040,Authority,MB,PT,64,"24,561.0",0.0,0.0,0.0,"24,561.0",0.0,22.0,0.0,0.0,0.0,22.0,0.0,
MI,Bay Metropolitan Transit Authority(Bay Metro),5029,Authority,DR,FT,13,"43,932.0","7,966.0","2,570.0","6,522.0","60,990.0",0.0,23.4,4.5,1.3,3.6,32.8,0.0,
MI,Bay Metropolitan Transit Authority(Bay Metro),5029,Authority,DR,PT,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MI,Bay Metropolitan Transit Authority(Bay Metro),5029,Authority,MB,FT,46,"78,101.0","16,928.0","5,461.0","15,219.0","115,709.0",0.0,41.6,9.5,2.7,8.4,62.2,0.0,
MI,Bay Metropolitan Transit Authority(Bay Metro),5029,Authority,MB,PT,46,"10,077.0",0.0,0.0,0.0,"10,077.0",0.0,9.0,0.0,0.0,0.0,9.0,0.0,
MI,Blue Water Area Transportation Commission(Blue Water Area Transit),5148,Authority,CB,FT,3,"2,166.0",699.0,138.0,299.0,"3,302.0",0.0,1.1,0.4,0.1,0.2,1.8,0.0,
MI,Blue Water Area Transportation Commission(Blue Water Area Transit),5148,Authority,CB,PT,3,"2,398.0",444.0,63.0,0.0,"2,905.0",0.0,2.0,0.5,0.1,0.0,2.6,0.0,
MI,Blue Water Area Transportation Commission(Blue Water Area Transit),5148,Authority,DR,FT,38,"43,065.0","13,900.0","2,751.0","5,952.0","65,668.0",0.0,22.7,8.4,1.3,3.2,35.6,0.0,
MI,Blue Water Area Transportation Commission(Blue Water Area Transit),5148,Authority,DR,PT,38,"47,674.0","8,843.0","1,249.0",0.0,"57,766.0",0.0,39.5,9.1,0.6,0.0,49.2,0.0,
MI,Blue Water Area Transportation Commission(Blue Water Area Transit),5148,Authority,MB,FT,10,"21,217.0","6,848.0","1,355.0","2,932.0","32,352.0",0.0,11.2,4.2,0.6,1.6,17.6,0.0,
MI,Blue Water Area Transportation Commission(Blue Water Area Transit),5148,Authority,MB,PT,10,"23,487.0","4,357.0",615.0,0.0,"28,459.0",0.0,19.5,4.5,0.3,0.0,24.3,0.0,
MI,Capital Area Transportation Authority(CATA),5036,Authority,DR,FT,36,"63,118.0","6,268.0","1,602.0","5,057.0","76,045.0",0.0,34.6,3.3,1.0,2.8,41.7,0.0,
MI,Capital Area Transportation Authority(CATA),5036,Authority,DR,PT,36,"11,556.0",0.0,130.0,"1,388.0","13,074.0",0.0,9.4,0.0,0.1,1.2,10.7,0.0,
MI,Capital Area Transportation Authority(CATA),5036,Authority,MB,FT,79,"289,165.0","60,568.0","9,312.0","25,425.0","384,470.0",0.0,151.6,31.7,5.0,14.0,202.3,0.0,
MI,Capital Area Transportation Authority(CATA),5036,Authority,MB,PT,79,"60,105.0",0.0,"1,349.0","6,980.0","68,434.0",0.0,43.8,0.0,0.8,5.9,50.5,0.0,
MI,City of Detroit Department of Transportation(DDOT),5119,City,MB,FT,350,"1,445,416.0","557,325.0","138,461.0","103,469.0","2,244,671.0",0.0,777.0,241.0,64.0,62.0,"1,144.0",0.0,
MI,City of Detroit Department of Transportation(DDOT),5119,City,MB,PT,350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MI,City of Jackson Transportation Authority(JTA),5034,Authority,DR,FT,13,"30,960.0","10,445.0","1,918.0","5,640.0","48,963.0",0.0,17.0,6.0,1.0,3.0,27.0,0.0,
MI,City of Jackson Transportation Authority(JTA),5034,Authority,DR,PT,13,"7,362.0","1,893.0",0.0,0.0,"9,255.0",0.0,5.0,2.0,0.0,0.0,7.0,0.0,
MI,City of Jackson Transportation Authority(JTA),5034,Authority,MB,FT,12,"28,521.0","9,623.0","1,767.0","5,196.0","45,107.0",0.0,15.0,5.0,1.0,3.0,24.0,0.0,
MI,City of Jackson Transportation Authority(JTA),5034,Authority,MB,PT,12,"6,782.0","1,743.0",0.0,0.0,"8,525.0",0.0,5.0,1.0,0.0,0.0,6.0,0.0,
MI,Detroit Transportation Corporation(Detroit People Mover),5141,Authority,MG,FT,10,"61,558.0","51,063.0",0.0,"31,600.0","144,221.0",0.0,34.0,29.0,0.0,22.0,85.0,0.0,
MI,Detroit Transportation Corporation(Detroit People Mover),5141,Authority,MG,PT,10,0.0,0.0,0.0,"2,153.0","2,153.0",0.0,0.0,0.0,0.0,2.0,2.0,0.0,
MI,Interurban Transit Partnership(The Rapid),5033,Authority,MB,FT,126,"453,571.0","52,831.0","13,631.0","52,730.0","572,763.0",0.0,250.0,31.9,6.7,29.3,317.9,0.0,
MI,Interurban Transit Partnership(The Rapid),5033,Authority,MB,PT,126,"29,373.0",0.0,0.0,"2,687.0","32,060.0",0.0,10.0,0.0,0.0,2.0,12.0,0.0,
MI,Interurban Transit Partnership(The Rapid),5033,Authority,VP,FT,25,0.0,0.0,749.0,"2,406.0","3,155.0",0.0,0.0,0.0,0.4,1.2,1.6,0.0,
MI,Interurban Transit Partnership(The Rapid),5033,Authority,VP,PT,25,0.0,0.0,0.0,270.0,270.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,
MI,Kalamazoo Metro Transit System(Metro Transit),5035,City,MB,FT,27,"98,881.0","36,958.0","1,978.0","14,278.0","152,095.0",0.0,61.0,22.8,0.9,8.9,93.6,0.0,
MI,Kalamazoo Metro Transit System(Metro Transit),5035,City,MB,PT,27,"11,656.0",0.0,0.0,"1,989.0","13,645.0",0.0,17.0,0.0,0.0,1.0,18.0,0.0,
MI,Kalamazoo Metro Transit System(Metro Transit),5035,City,VP,FT,7,0.0,397.0,37.0,164.0,598.0,0.0,0.0,0.2,0.1,0.1,0.4,0.0,
MI,Kalamazoo Metro Transit System(Metro Transit),5035,City,VP,PT,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MI,Macatawa Area Express Transportation Authority(MAX),5184,Authority,DR,FT,13,"40,740.0","1,167.0","1,167.0","6,984.0","50,058.0",0.0,25.0,1.0,0.0,4.0,30.0,0.0,
MI,Macatawa Area Express Transportation Authority(MAX),5184,Authority,DR,PT,13,"7,228.0",390.0,390.0,"1,458.0","9,466.0",0.0,9.0,1.0,1.0,2.0,13.0,0.0,
MI,Macatawa Area Express Transportation Authority(MAX),5184,Authority,MB,FT,8,"44,526.0","1,275.0","1,275.0","7,634.0","54,710.0",0.0,27.0,1.0,1.0,4.0,33.0,0.0,
MI,Macatawa Area Express Transportation Authority(MAX),5184,Authority,MB,PT,8,"7,899.0",427.0,427.0,"1,593.0","10,346.0",0.0,10.0,1.0,1.0,2.0,14.0,0.0,
MI,Mass Transportation Authority (MTA),5032,Authority,DR,FT,81,"284,241.0","14,499.0","1,809.0","34,358.0","334,907.0",760.0,142.0,7.1,1.1,16.7,166.9,0.4,
MI,Mass Transportation Authority (MTA),5032,Authority,DR,PT,81,"42,114.0",0.0,589.0,"5,982.0","48,685.0",0.0,54.0,0.0,0.5,5.0,59.5,0.0,
MI,Mass Transportation Authority (MTA),5032,Authority,MB,FT,98,"160,824.0","80,082.0","15,998.0","28,011.0","284,915.0",618.0,81.0,39.0,9.8,13.6,143.4,0.3,
MI,Mass Transportation Authority (MTA),5032,Authority,MB,PT,98,"73,826.0",0.0,"5,212.0","4,877.0","83,915.0",0.0,65.0,0.0,4.5,4.0,73.5,0.0,
MI,Saginaw Transit Authority Regional Service(STARS),5039,Authority,DR,FT,4,"13,268.0","3,241.0",943.0,"4,680.0","22,132.0",0.0,6.9,1.6,0.5,2.4,11.4,0.0,
MI,Saginaw Transit Authority Regional Service(STARS),5039,Authority,DR,PT,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MI,Saginaw Transit Authority Regional Service(STARS),5039,Authority,MB,FT,28,"69,140.0","16,891.0","4,915.0","24,386.0","115,332.0",0.0,36.1,8.4,2.5,12.6,59.6,0.0,
MI,Saginaw Transit Authority Regional Service(STARS),5039,Authority,MB,PT,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MI,Suburban Mobility Authority for Regional Transportation(SMART),5031,Authority,DR,FT,79,"288,918.0","23,395.0","3,039.0","34,672.0","350,024.0",0.0,154.8,15.8,1.8,22.9,195.3,0.0,
MI,Suburban Mobility Authority for Regional Transportation(SMART),5031,Authority,DR,PT,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MI,Suburban Mobility Authority for Regional Transportation(SMART),5031,Authority,MB,FT,221,"870,059.0","213,326.0","24,720.0","120,963.0","1,229,068.0",0.0,407.2,125.7,14.9,80.1,627.9,0.0,
MI,Suburban Mobility Authority for Regional Transportation(SMART),5031,Authority,MB,PT,221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MI,University of Michigan Parking and Transportation Services(UMTS),5158,University,MB,FT,36,"119,437.0","18,307.0",0.0,"8,035.0","145,779.0",0.0,58.0,11.0,0.0,4.0,73.0,0.0,
MI,University of Michigan Parking and Transportation Services(UMTS),5158,University,MB,PT,36,"51,127.0",0.0,0.0,0.0,"51,127.0",0.0,73.0,0.0,0.0,0.0,73.0,0.0,
MI,"VRide, Inc. - Michigan",5193,Contractor,VP,FT,420,0.0,0.0,0.0,"8,573.0","8,573.0",0.0,0.0,0.0,0.0,5.0,5.0,0.0,
MI,"VRide, Inc. - Michigan",5193,Contractor,VP,PT,420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MN,Duluth Transit Authority(DTA),5025,Authority,MB,FT,47,"157,204.0","27,668.0","13,279.0","27,615.0","225,766.0",0.0,80.0,14.0,8.0,15.0,117.0,0.0,
MN,Duluth Transit Authority(DTA),5025,Authority,MB,PT,47,"8,000.0",0.0,0.0,"1,950.0","9,950.0",0.0,8.0,0.0,0.0,2.0,10.0,0.0,
MN,Metro Transit ,5027,Subsidiary,LR,FT,27,"148,406.0","73,714.0","79,045.0","21,942.0","323,107.0","170,651.0",81.0,38.0,44.0,13.0,176.0,111.0,
MN,Metro Transit ,5027,Subsidiary,LR,PT,27,"2,335.0",202.0,0.0,917.0,"3,454.0","13,286.0",0.0,0.0,0.0,6.0,6.0,6.0,
MN,Metro Transit ,5027,Subsidiary,MB,FT,747,"2,949,657.0","708,348.0","183,774.0","325,622.0","4,167,401.0","59,305.0","1,352.0",394.0,100.0,192.0,"2,038.0",37.0,
MN,Metro Transit ,5027,Subsidiary,MB,PT,747,"513,084.0",138.0,52.0,"5,710.0","518,984.0","7,560.0",397.0,0.0,0.0,5.0,402.0,7.0,
MN,St. Cloud Metropolitan Transit Commission(Metro Bus),5028,Authority,CB,FT,3,"4,609.0","1,218.0",165.0,"1,114.0","7,106.0",0.0,2.5,0.6,0.1,0.6,3.8,0.0,
MN,St. Cloud Metropolitan Transit Commission(Metro Bus),5028,Authority,CB,PT,3,"1,562.0",142.0,124.0,92.0,"1,920.0",0.0,3.0,0.2,0.2,0.1,3.5,0.0,
MN,St. Cloud Metropolitan Transit Commission(Metro Bus),5028,Authority,DR,FT,18,"53,228.0","4,584.0",680.0,"4,616.0","63,108.0",0.0,28.9,2.4,0.5,2.6,34.4,0.0,
MN,St. Cloud Metropolitan Transit Commission(Metro Bus),5028,Authority,DR,PT,18,"4,897.0",586.0,509.0,384.0,"6,376.0",0.0,7.6,0.6,0.5,0.3,9.0,0.0,
MN,St. Cloud Metropolitan Transit Commission(Metro Bus),5028,Authority,MB,FT,27,"92,191.0","10,002.0","1,502.0","10,186.0","113,881.0",0.0,49.8,5.3,1.0,5.8,61.9,0.0,
MN,St. Cloud Metropolitan Transit Commission(Metro Bus),5028,Authority,MB,PT,27,"14,237.0","1,294.0","1,559.0",847.0,"17,937.0",0.0,15.4,1.5,1.6,0.6,19.1,0.0,
MO,"Bi-State Development Agency of the Missouri-Illinois Metropolitan District, d.b.a.(St. Louis) Metro(METRO)",7006,Authority,DR,FT,97,"488,728.0","53,851.0","8,150.0","26,538.0","577,267.0","2,150.0",234.0,25.8,4.3,16.6,280.7,1.4,
MO,"Bi-State Development Agency of the Missouri-Illinois Metropolitan District, d.b.a.(St. Louis) Metro(METRO)",7006,Authority,DR,PT,97,632.0,0.0,0.0,"2,173.0","2,805.0",0.0,1.9,0.0,0.0,2.2,4.1,0.0,
MO,"Bi-State Development Agency of the Missouri-Illinois Metropolitan District, d.b.a.(St. Louis) Metro(METRO)",7006,Authority,LR,FT,58,"306,625.0","109,310.0","210,879.0","112,323.0","739,137.0","34,969.0",158.3,52.5,108.3,70.1,389.2,19.1,
MO,"Bi-State Development Agency of the Missouri-Illinois Metropolitan District, d.b.a.(St. Louis) Metro(METRO)",7006,Authority,LR,PT,58,"35,617.0",0.0,0.0,"8,488.0","44,105.0",0.0,90.8,0.0,0.0,7.0,97.8,0.0,
MO,"Bi-State Development Agency of the Missouri-Illinois Metropolitan District, d.b.a.(St. Louis) Metro(METRO)",7006,Authority,MB,FT,313,"1,824,641.0","430,204.0","120,746.0","253,504.0","2,629,095.0","16,145.0",897.7,223.1,66.4,148.4,"1,335.6",8.3,
MO,"Bi-State Development Agency of the Missouri-Illinois Metropolitan District, d.b.a.(St. Louis) Metro(METRO)",7006,Authority,MB,PT,313,"92,061.0",0.0,0.0,"18,475.0","110,536.0",0.0,130.3,0.0,0.0,16.6,146.9,0.0,
MO,City Utilities of Springfield (The Bus),7003,City,DR,FT,4,"13,298.0","1,857.0",256.0,"1,726.0","17,137.0",0.0,6.5,1.0,0.1,0.9,8.5,0.0,
MO,City Utilities of Springfield (The Bus),7003,City,DR,PT,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MO,City Utilities of Springfield (The Bus),7003,City,MB,FT,20,"97,522.0","13,616.0","1,874.0","12,654.0","125,666.0",0.0,47.5,7.5,1.0,6.9,62.9,0.0,
MO,City Utilities of Springfield (The Bus),7003,City,MB,PT,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MO,Columbia Transit(CT),7016,City,DR,FT,9,"25,601.0","1,749.0",0.0,478.0,"27,828.0",0.0,13.0,0.8,0.0,0.2,14.0,0.0,
MO,Columbia Transit(CT),7016,City,DR,PT,9,"5,239.0",0.0,0.0,0.0,"5,239.0",0.0,5.0,0.0,0.0,0.0,5.0,0.0,
MO,Columbia Transit(CT),7016,City,MB,FT,29,"41,333.0","8,525.0",0.0,"3,900.0","53,758.0",0.0,21.0,4.3,0.0,1.9,27.2,0.0,
MO,Columbia Transit(CT),7016,City,MB,PT,29,"60,213.0",0.0,0.0,0.0,"60,213.0",0.0,45.0,0.0,0.0,0.0,45.0,0.0,
MO,Kansas City Area Transportation Authority(KCATA),7005,Authority,DR,FT,13,"55,870.0","9,718.0","1,861.0","6,691.0","74,140.0",0.0,32.0,5.0,1.0,3.9,41.9,0.0,
MO,Kansas City Area Transportation Authority(KCATA),7005,Authority,DR,PT,13,731.0,0.0,0.0,0.0,731.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,
MO,Kansas City Area Transportation Authority(KCATA),7005,Authority,MB,FT,195,"762,236.0","245,180.0","60,450.0","164,481.0","1,232,347.0","3,674.0",360.0,127.0,35.0,90.0,612.0,2.0,
MO,Kansas City Area Transportation Authority(KCATA),7005,Authority,MB,PT,195,"75,026.0",0.0,0.0,0.0,"75,026.0",0.0,79.0,0.0,0.0,0.0,79.0,0.0,
MO,Kansas City Area Transportation Authority(KCATA),7005,Authority,VP,FT,31,"1,753.0",0.0,372.0,"1,705.0","3,830.0",0.0,1.0,0.0,0.2,1.0,2.2,0.0,
MO,Kansas City Area Transportation Authority(KCATA),7005,Authority,VP,PT,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MS,City of Jackson Transit System (JATRAN),4015,City,DR,FT,14,"46,286.0","13,136.0","1,747.0","7,529.0","68,698.0",0.0,29.0,6.6,0.9,4.8,41.3,0.0,
MS,City of Jackson Transit System (JATRAN),4015,City,DR,PT,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MS,City of Jackson Transit System (JATRAN),4015,City,MB,FT,23,"58,909.0","16,719.0","2,223.0","9,582.0","87,433.0",0.0,37.0,8.4,1.1,6.2,52.7,0.0,
MS,City of Jackson Transit System (JATRAN),4015,City,MB,PT,23,"1,358.0",0.0,0.0,0.0,"1,358.0",0.0,2.0,0.0,0.0,0.0,2.0,0.0,
MS,Coast Transit Authority(CTA),4014,Authority,DR,FT,13,"33,598.0","3,747.0",519.0,"4,279.0","42,143.0",0.0,16.0,1.9,0.2,2.2,20.3,0.0,
MS,Coast Transit Authority(CTA),4014,Authority,DR,PT,13,"1,946.0","1,213.0",73.0,"1,938.0","5,170.0",0.0,2.0,0.8,0.2,1.4,4.4,0.0,
MS,Coast Transit Authority(CTA),4014,Authority,MB,FT,17,"83,801.0","11,865.0","1,642.0","13,551.0","110,859.0",0.0,43.0,6.1,0.8,6.8,56.7,0.0,
MS,Coast Transit Authority(CTA),4014,Authority,MB,PT,17,"18,259.0","3,842.0",230.0,"6,138.0","28,469.0",0.0,12.0,2.2,0.8,4.6,19.6,0.0,
MT,Billings Metropolitan Transit(Billings MET Transit ),8004,City,DR,FT,11,"23,789.0","2,218.0",214.0,894.0,"27,115.0",0.0,12.5,1.2,0.2,0.9,14.8,0.0,
MT,Billings Metropolitan Transit(Billings MET Transit ),8004,City,DR,PT,11,"1,660.0",0.0,0.0,0.0,"1,660.0",0.0,1.0,0.0,0.0,0.0,1.0,0.0,
MT,Billings Metropolitan Transit(Billings MET Transit ),8004,City,MB,FT,20,"16,992.0","5,359.0","5,152.0","6,942.0","34,445.0",0.0,9.0,2.9,2.8,3.5,18.2,0.0,
MT,Billings Metropolitan Transit(Billings MET Transit ),8004,City,MB,PT,20,"41,008.0",0.0,0.0,0.0,"41,008.0",0.0,22.0,0.0,0.0,0.0,22.0,0.0,
MT,Great Falls Transit District(GFTD),8012,Authority,DR,FT,6,"1,715.0",164.0,12.0,"1,840.0","3,731.0",0.0,1.0,0.1,0.0,1.0,2.1,0.0,
MT,Great Falls Transit District(GFTD),8012,Authority,DR,PT,6,"17,292.0",0.0,0.0,0.0,"17,292.0",0.0,11.0,0.0,0.0,0.0,11.0,0.0,
MT,Great Falls Transit District(GFTD),8012,Authority,MB,FT,13,"30,005.0","7,818.0","2,595.0","5,304.0","45,722.0",0.0,17.0,4.4,1.5,3.0,25.9,0.0,
