State,Agency,AgencyID,OrgType,Mode,EmployType,VOMs,vehicleOperationsHours,VehicleMaintHours,nonVehicleMaintHours,GeneralAdminHours,TotalOperatingHours,CapitalHours,VehicleOperationsCount,VehicleMaintCount,NonVehicleCount,GeneralAdminCount,TotalOperatingCount,CapitalCount
NC,High Point Transit (Hi tran),4011,B,MB,PT,11,"6,091",0,0,0,"6,091",0,9.0 ,0.0 ,0.0 ,0.0 ,9.0 ,0.0 
,,,Total,,,14,"48,120","9,792","1,088","7,451","66,451",0,35.0 ,5.4 ,0.6 ,4.0 ,45.0 ,0.0 
NC,Research Triangle Regional Public Transportation Authority (TTA),4108,A,DR,FT,5,"14,029",901,0,"2,080","17,010",0,6.0 ,1.0 ,0.0 ,1.0 ,8.0 ,0.0 
NC,Research Triangle Regional Public Transportation Authority (TTA),4108,A,DR,PT,5,0,0,0,0,0,0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
NC,Research Triangle Regional Public Transportation Authority (TTA),4108,A,MB,FT,49,"162,526","35,805",0,"14,725","213,056",0,68.0 ,16.9 ,0.0 ,9.0 ,93.9 ,0.0 
NC,Research Triangle Regional Public Transportation Authority (TTA),4108,A,MB,PT,49,"4,500",0,0,0,"4,500",0,10.0 ,0.0 ,0.0 ,0.0 ,10.0 ,0.0 
NC,Research Triangle Regional Public Transportation Authority (TTA),4108,A,VP,FT,66,0,"1,700",0,"20,641","22,341",0,0.0 ,1.0 ,0.0 ,11.0 ,12.0 ,0.0 
NC,Research Triangle Regional Public Transportation Authority (TTA),4108,A,VP,PT,66,0,0,0,"3,180","3,180",0,0.0 ,0.0 ,0.0 ,4.0 ,4.0 ,0.0 
,,,Total,,,120,"181,055","38,406",0,"40,626","260,087",0,84.0 ,18.9 ,0.0 ,25.0 ,127.9 ,0.0 
NC,Winston-Salem Transit Authority - Trans-Aid of Forsyth County (WSTA),4012,A,DR,FT,18,"36,603","2,080",0,"8,320","47,003",0,20.0 ,1.0 ,0.0 ,4.0 ,25.0 ,0.0 
NC,Winston-Salem Transit Authority - Trans-Aid of Forsyth County (WSTA),4012,A,DR,PT,18,"12,174","1,800",0,0,"13,974",0,7.0 ,1.0 ,0.0 ,0.0 ,8.0 ,0.0 
NC,Winston-Salem Transit Authority - Trans-Aid of Forsyth County (WSTA),4012,A,MB,FT,34,"116,500","35,703","10,400","29,040","191,643",0,69.0 ,22.0 ,5.0 ,14.0 ,110.0 ,0.0 
NC,Winston-Salem Transit Authority - Trans-Aid of Forsyth County (WSTA),4012,A,MB,PT,34,"18,354","3,640",0,"2,080","24,074",0,11.0 ,2.0 ,0.0 ,3.0 ,16.0 ,0.0 
,,,Total,,,52,"183,631","43,223","10,400","39,440","276,694",0,107.0 ,26.0 ,5.0 ,21.0 ,159.0 ,0.0 
ND,Cities Area Transit (CAT),8008,B,MB,FT,7,"26,234","6,672",0,"7,373","40,279",0,14.0 ,3.4 ,0.0 ,3.6 ,21.0 ,0.0 
ND,Cities Area Transit (CAT),8008,B,MB,PT,7,"7,150",0,0,0,"7,150",0,9.0 ,0.0 ,0.0 ,0.0 ,9.0 ,0.0 
,,,Total,,,7,"33,384","6,672",0,"7,373","47,429",0,23.0 ,3.4 ,0.0 ,3.6 ,30.0 ,0.0 
NE,StarTran,7001,B,DR,FT,7,"20,653","5,004",0,"2,264","27,921",0,12.0 ,3.0 ,0.0 ,1.0 ,16.0 ,0.0 
NE,StarTran,7001,B,DR,PT,7,0,0,0,0,0,0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
NE,StarTran,7001,B,MB,FT,50,"121,147","31,802",0,"14,232","167,181",0,70.0 ,18.0 ,0.0 ,7.0 ,95.0 ,0.0 
NE,StarTran,7001,B,MB,PT,50,0,0,0,0,0,0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
,,,Total,,,57,"141,800","36,806",0,"16,496","195,102",0,82.0 ,21.0 ,0.0 ,8.0 ,111.0 ,0.0 
NE,Transit Authority of Omaha (MAT),7002,A,DR,FT,12,"39,241","1,458","1,497","1,630","43,826",0,18.0 ,1.0 ,1.0 ,1.0 ,21.0 ,0.0 
NE,Transit Authority of Omaha (MAT),7002,A,DR,PT,12,840,0,0,0,840,0,2.0 ,0.0 ,0.0 ,0.0 ,2.0 ,0.0 
NE,Transit Authority of Omaha (MAT),7002,A,MB,FT,99,"386,010","74,644","31,684","29,965","522,303",0,165.0 ,39.0 ,19.0 ,17.0 ,240.0 ,0.0 
NE,Transit Authority of Omaha (MAT),7002,A,MB,PT,99,0,0,0,"2,219","2,219",0,0.0 ,0.0 ,0.0 ,4.0 ,4.0 ,0.0 
,,,Total,,,111,"426,091","76,102","33,181","33,814","569,188",0,185.0 ,40.0 ,20.0 ,22.0 ,267.0 ,0.0 
NH,Cooperative Alliance for Seacoast Transportation (COAST),1086,B,DR,FT,1,"1,712",394,0,365,"2,471",0,1.0 ,0.3 ,0.0 ,0.2 ,1.5 ,0.0 
NH,Cooperative Alliance for Seacoast Transportation (COAST),1086,B,DR,PT,1,0,0,0,0,0,0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
NH,Cooperative Alliance for Seacoast Transportation (COAST),1086,B,MB,FT,11,"36,336","8,358",0,"5,522","50,216",0,19.0 ,4.5 ,0.0 ,3.0 ,26.5 ,0.0 
NH,Cooperative Alliance for Seacoast Transportation (COAST),1086,B,MB,PT,11,0,0,0,0,0,0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
,,,Total,,,12,"38,048","8,752",0,"5,887","52,687",0,20.0 ,4.8 ,0.0 ,3.2 ,28.0 ,0.0 
NH,Manchester Transit Authority (MTA),1002,A,DR,FT,5,"10,408",841,217,561,"12,027",0,5.7 ,0.5 ,0.1 ,0.5 ,6.8 ,0.0 
NH,Manchester Transit Authority (MTA),1002,A,DR,PT,5,0,0,0,0,0,0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
NH,Manchester Transit Authority (MTA),1002,A,MB,FT,14,"44,009","7,599","1,594","3,116","56,318",0,23.6 ,3.9 ,0.9 ,1.7 ,30.1 ,0.0 
NH,Manchester Transit Authority (MTA),1002,A,MB,PT,14,0,0,0,0,0,0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
,,,Total,,,19,"54,417","8,440","1,811","3,677","68,345",0,29.3 ,4.4 ,1.0 ,2.2 ,36.9 ,0.0 
NJ,"Academy Lines, Inc.",2122,E,MB,FT,239,"450,293","124,800",0,"33,520","608,613",0,216.0 ,60.0 ,0.0 ,16.0 ,292.0 ,0.0 
NJ,"Academy Lines, Inc.",2122,E,MB,PT,239,0,0,0,0,0,0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
,,,Total,,,239,"450,293","124,800",0,"33,520","608,613",0,216.0 ,60.0 ,0.0 ,16.0 ,292.0 ,0.0 
NJ,"Community Transit, Inc. (Community Transit)",2160,D,MB,FT,21,"75,881","14,893",0,"1,566","92,340",0,35.0 ,7.0 ,0.0 ,1.0 ,43.0 ,0.0 
NJ,"Community Transit, Inc. (Community Transit)",2160,D,MB,PT,21,0,0,0,0,0,0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
,,,Total,,,21,"75,881","14,893",0,"1,566","92,340",0,35.0 ,7.0 ,0.0 ,1.0 ,43.0 ,0.0 
NJ,Cumberland County Office on Aging (CCOOA),2155,A,DR,FT,25,"64,000","4,278",0,"2,772","71,050",0,31.0 ,2.0 ,0.0 ,1.3 ,34.3 ,0.0 
NJ,Cumberland County Office on Aging (CCOOA),2155,A,DR,PT,25,"6,300",0,0,0,"6,300",0,3.0 ,0.0 ,0.0 ,0.0 ,3.0 ,0.0 
,,,Total,,,25,"70,300","4,278",0,"2,772","77,350",0,34.0 ,2.0 ,0.0 ,1.3 ,37.3 ,0.0 
NJ,DeCamp Bus Lines,2161,D,MB,FT,59,"166,625","41,695",0,"44,955","253,275",0,80.0 ,20.0 ,0.0 ,22.0 ,122.0 ,0.0 
NJ,DeCamp Bus Lines,2161,D,MB,PT,59,0,0,0,0,0,0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
,,,Total,,,59,"166,625","41,695",0,"44,955","253,275",0,80.0 ,20.0 ,0.0 ,22.0 ,122.0 ,0.0 
NJ,"Hudson Transit Lines, Inc. (Short Line)",2126,E,MB,FT,159,"540,960","128,160",0,"43,680","712,800",0,260.0 ,62.0 ,0.0 ,21.0 ,343.0 ,0.0 
NJ,"Hudson Transit Lines, Inc. (Short Line)",2126,E,MB,PT,159,0,0,0,0,0,0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
,,,Total,,,159,"540,960","128,160",0,"43,680","712,800",0,260.0 ,62.0 ,0.0 ,21.0 ,343.0 ,0.0 
NJ,"Lakeland Bus Lines, Inc.",2163,E,MB,FT,58,"146,067","79,158",0,"31,517","256,742",0,70.0 ,38.0 ,0.0 ,16.0 ,124.0 ,0.0 
NJ,"Lakeland Bus Lines, Inc.",2163,E,MB,PT,58,0,0,0,0,0,0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
,,,Total,,,58,"146,067","79,158",0,"31,517","256,742",0,70.0 ,38.0 ,0.0 ,16.0 ,124.0 ,0.0 
NJ,New Jersey Transit Corporation (NJ TRANSIT),2080,B,CR,FT,881,"4,082,036","2,331,048","1,364,258","1,352,801","9,130,143","989,596","1,749.0 ","1,100.0 ",669.0 ,654.0 ,"4,172.0 ",472.0 
NJ,New Jersey Transit Corporation (NJ TRANSIT),2080,B,CR,PT,881,0,0,0,0,0,0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
NJ,New Jersey Transit Corporation (NJ TRANSIT),2080,B,LR,FT,14,"113,374","82,670","20,311","45,306","261,661","7,511",61.0 ,31.0 ,11.0 ,25.0 ,128.0 ,4.0 
NJ,New Jersey Transit Corporation (NJ TRANSIT),2080,B,LR,PT,14,0,0,0,0,0,0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
NJ,New Jersey Transit Corporation (NJ TRANSIT),2080,B,MB,FT,1765,"6,051,099","2,479,863","173,121","1,754,147","10,458,230","1,190","2,975.0 ","1,289.0 ",87.0 ,949.0 ,"5,300.0 ",1.0 
NJ,New Jersey Transit Corporation (NJ TRANSIT),2080,B,MB,PT,1765,"629,100",0,0,"50,682","679,782",0,682.0 ,0.0 ,0.0 ,41.0 ,723.0 ,0.0 
,,,Total,,,"2,660","10,875,609","4,893,581","1,557,690","3,202,936","20,529,816","998,297","5,467.0 ","2,420.0 ",767.0 ,"1,669.0 ","10,323.0 ",477.0 
NJ,New Jersey Transit Corporation-45 (NJTC-45),2132,E,MB,FT,42,"158,002","25,297","18,491","9,589","211,379",0,76.0 ,12.0 ,9.0 ,5.0 ,102.0 ,0.0 
NJ,New Jersey Transit Corporation-45 (NJTC-45),2132,E,MB,PT,42,0,0,0,0,0,0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
,,,Total,,,42,"158,002","25,297","18,491","9,589","211,379",0,76.0 ,12.0 ,9.0 ,5.0 ,102.0 ,0.0 
NJ,"Olympia Trails Bus Company, Inc. (Coach USA)",2165,D,MB,FT,16,"197,990","99,428",0,"23,102","320,520",0,95.0 ,47.0 ,0.0 ,11.0 ,153.0 ,0.0 
NJ,"Olympia Trails Bus Company, Inc. (Coach USA)",2165,D,MB,PT,16,0,0,0,0,0,0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
,,,Total,,,16,"197,990","99,428",0,"23,102","320,520",0,95.0 ,47.0 ,0.0 ,11.0 ,153.0 ,0.0 
NJ,"Orange-Newark-Elizabeth, Inc. (Coach USA)",2166,D,MB,FT,58,"270,638","80,401","3,462","40,550","395,051",0,130.0 ,38.0 ,2.0 ,19.0 ,189.0 ,0.0 
NJ,"Orange-Newark-Elizabeth, Inc. (Coach USA)",2166,D,MB,PT,58,0,0,0,0,0,0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
,,,Total,,,58,"270,638","80,401","3,462","40,550","395,051",0,130.0 ,38.0 ,2.0 ,19.0 ,189.0 ,0.0 
NJ,Port Authority Trans-Hudson Corporation (PATH),2098,B,HR,FT,252,"805,100","407,590","758,478","58,359","2,029,527",0,415.0 ,208.0 ,370.0 ,154.0 ,"1,147.0 ",0.0 
NJ,Port Authority Trans-Hudson Corporation (PATH),2098,B,HR,PT,252,0,0,0,0,0,0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
,,,Total,,,252,"805,100","407,590","758,478","58,359","2,029,527",0,415.0 ,208.0 ,370.0 ,154.0 ,"1,147.0 ",0.0 
NJ,Port Authority Transit Corporation (PATCO),2075,A,HR,FT,78,"241,991","107,821","190,237","70,141","610,190","53,383",126.0 ,62.0 ,101.0 ,39.0 ,328.0 ,21.0 
NJ,Port Authority Transit Corporation (PATCO),2075,A,HR,PT,78,"4,263",0,"1,697",761,"6,721",0,6.0 ,0.0 ,0.0 ,0.0 ,6.0 ,0.0 
,,,Total,,,78,"246,254","107,821","191,934","70,902","616,911","53,383",132.0 ,62.0 ,101.0 ,39.0 ,334.0 ,21.0 
NJ,"Rockland Coaches, Inc.",2149,E,MB,FT,88,"373,017","72,690","4,640","9,850","460,197",0,162.0 ,37.0 ,2.0 ,4.0 ,205.0 ,0.0 
NJ,"Rockland Coaches, Inc.",2149,E,MB,PT,88,"27,053",0,0,0,"27,053",0,24.0 ,0.0 ,0.0 ,0.0 ,24.0 ,0.0 
,,,Total,,,88,"400,070","72,690","4,640","9,850","487,250",0,186.0 ,37.0 ,2.0 ,4.0 ,229.0 ,0.0 
NJ,Suburban Transit Corporation (Coach USA),2128,E,MB,FT,107,"351,056","74,122",0,"49,225","474,403",0,160.0 ,35.0 ,0.0 ,24.0 ,219.0 ,0.0 
NJ,Suburban Transit Corporation (Coach USA),2128,E,MB,PT,107,0,0,0,0,0,0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
,,,Total,,,107,"351,056","74,122",0,"49,225","474,403",0,160.0 ,35.0 ,0.0 ,24.0 ,219.0 ,0.0 
NJ,Trans-Hudson Express,2168,D,MB,FT,60,"265,160","53,248",0,"17,250","335,658",0,127.0 ,26.0 ,0.0 ,8.0 ,161.0 ,0.0 
NJ,Trans-Hudson Express,2168,D,MB,PT,60,0,0,0,0,0,0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
,,,Total,,,60,"265,160","53,248",0,"17,250","335,658",0,127.0 ,26.0 ,0.0 ,8.0 ,161.0 ,0.0 
NM,ABQ Ride,6019,A,DR,FT,50,"144,429","18,505","1,900","7,977","172,811",0,72.0 ,10.0 ,1.0 ,4.0 ,87.0 ,0.0 
NM,ABQ Ride,6019,A,DR,PT,50,0,0,0,0,0,0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
NM,ABQ Ride,6019,A,MB,FT,147,"489,416","156,230","14,884","52,709","713,239",0,249.0 ,74.0 ,8.0 ,27.0 ,358.0 ,0.0 
NM,ABQ Ride,6019,A,MB,PT,147,0,0,0,0,0,0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
,,,Total,,,197,"633,845","174,735","16,784","60,686","886,050",0,321.0 ,84.0 ,9.0 ,31.0 ,445.0 ,0.0 
NM,Las Cruces Area Transit (RoadRunner),6049,A,DR,FT,11,"31,200","2,080",0,"2,080","35,360",0,15.0 ,1.0 ,0.0 ,1.0 ,17.0 ,0.0 
NM,Las Cruces Area Transit (RoadRunner),6049,A,DR,PT,11,"1,560",0,0,0,"1,560",0,1.0 ,0.0 ,0.0 ,0.0 ,1.0 ,0.0 
NM,Las Cruces Area Transit (RoadRunner),6049,A,MB,FT,9,"49,920","6,240",0,"6,240","62,400",0,24.0 ,3.0 ,0.0 ,3.0 ,30.0 ,0.0 
NM,Las Cruces Area Transit (RoadRunner),6049,A,MB,PT,9,"1,824",0,0,0,"1,824",0,3.0 ,0.0 ,0.0 ,0.0 ,3.0 ,0.0 
,,,Total,,,20,"84,504","8,320",0,"8,320","101,144",0,43.0 ,4.0 ,0.0 ,4.0 ,51.0 ,0.0 
NM,Santa Fe Trails - City of Santa Fe (SFT),6077,B,MB,FT,20,"103,601","16,288","4,810","11,934","136,633",163,63.3 ,15.0 ,2.3 ,7.5 ,88.1 ,0.1 
NM,Santa Fe Trails - City of Santa Fe (SFT),6077,B,MB,PT,20,0,0,0,0,0,0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
,,,Total,,,20,"103,601","16,288","4,810","11,934","136,633",163,63.3 ,15.0 ,2.3 ,7.5 ,88.1 ,0.1 
NV,Regional Transportation Commission of Washoe County (RTC),9001,B,MB,FT,62,"417,089","71,959","15,992","61,766","566,806","1,081",215.0 ,40.0 ,13.0 ,29.0 ,297.0 ,0.5 
NV,Regional Transportation Commission of Washoe County (RTC),9001,B,MB,PT,62,0,0,0,0,0,0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
,,,Total,,,62,"417,089","71,959","15,992","61,766","566,806","1,081",215.0 ,40.0 ,13.0 ,29.0 ,297.0 ,0.5 
NY,"Adirondack Transit Lines, Inc, (Adirondack Trailways)",2177,E,MB,FT,34,"140,660","57,489",0,"38,277","236,426",0,54.0 ,29.0 ,0.0 ,18.0 ,101.0 ,0.0 
NY,"Adirondack Transit Lines, Inc, (Adirondack Trailways)",2177,E,MB,PT,34,"13,631","1,058",0,"5,452","20,141",0,14.0 ,2.0 ,0.0 ,4.0 ,20.0 ,0.0 
,,,Total,,,34,"154,291","58,547",0,"43,729","256,567",0,68.0 ,31.0 ,0.0 ,22.0 ,121.0 ,0.0 
NY,"American Transit, Inc.",2173,D,DR,FT,205,"858,061","108,901","7,255","43,771","1,017,988",0,397.0 ,56.0 ,4.0 ,27.0 ,484.0 ,0.0 
NY,"American Transit, Inc.",2173,D,DR,PT,205,"8,694",0,0,0,"8,694",0,10.0 ,0.0 ,0.0 ,0.0 ,10.0 ,0.0 
,,,Total,,,205,"866,755","108,901","7,255","43,771","1,026,682",0,407.0 ,56.0 ,4.0 ,27.0 ,494.0 ,0.0 
NY,Atlantic Express (AE),2180,D,MB,FT,24,"48,331","2,705",0,0,"51,036",0,40.0 ,1.0 ,0.0 ,0.0 ,41.0 ,0.0 
NY,Atlantic Express (AE),2180,D,MB,PT,24,0,0,"1,909","1,909","3,818",0,0.0 ,0.0 ,1.0 ,1.0 ,2.0 ,0.0 
,,,Total,,,24,"48,331","2,705","1,909","1,909","54,854",0,40.0 ,1.0 ,1.0 ,1.0 ,43.0 ,0.0 
NY,"Atlantic Paratrans of NYC, Inc. (API)",2159,D,DR,FT,250,"942,708","51,144","35,854","41,150","1,070,856",0,354.0 ,24.0 ,17.0 ,20.0 ,415.0 ,0.0 
NY,"Atlantic Paratrans of NYC, Inc. (API)",2159,D,DR,PT,250,"114,503",0,0,0,"114,503",0,81.0 ,0.0 ,0.0 ,0.0 ,81.0 ,0.0 
,,,Total,,,250,"1,057,211","51,144","35,854","41,150","1,185,359",0,435.0 ,24.0 ,17.0 ,20.0 ,496.0 ,0.0 
NY,Broome County Department of Public Transportation (Broome County),2003,B,DR,FT,6,"3,624","1,653",0,"2,019","7,296",0,2.0 ,1.0 ,0.0 ,1.2 ,4.2 ,0.0 
NY,Broome County Department of Public Transportation (Broome County),2003,B,DR,PT,6,"15,750",0,0,0,"15,750",0,10.0 ,0.0 ,0.0 ,0.0 ,10.0 ,0.0 
NY,Broome County Department of Public Transportation (Broome County),2003,B,MB,FT,38,"106,161","28,278",0,"11,539","145,978",0,59.0 ,18.0 ,0.0 ,6.9 ,83.9 ,0.0 
NY,Broome County Department of Public Transportation (Broome County),2003,B,MB,PT,38,"27,722",0,"1,118",474,"29,314",0,16.0 ,0.0 ,2.0 ,1.0 ,19.0 ,0.0 
,,,Total,,,44,"153,257","29,931","1,118","14,032","198,338",0,87.0 ,19.0 ,2.0 ,9.1 ,117.1 ,0.0 
NY,Capital District Transportation Authority (CDTA),2002,B,DR,FT,31,"165,711","35,709",0,"11,232","212,652",0,79.0 ,16.0 ,0.0 ,6.0 ,101.0 ,0.0 
NY,Capital District Transportation Authority (CDTA),2002,B,DR,PT,31,"11,750",0,0,0,"11,750",0,8.0 ,0.0 ,0.0 ,0.0 ,8.0 ,0.0 
NY,Capital District Transportation Authority (CDTA),2002,B,MB,FT,192,"742,266","295,112","16,173","92,830","1,146,381","12,716",331.0 ,136.0 ,9.0 ,48.0 ,524.0 ,8.0 
NY,Capital District Transportation Authority (CDTA),2002,B,MB,PT,192,0,0,0,"3,608","3,608",0,0.0 ,0.0 ,0.0 ,4.0 ,4.0 ,0.0 
,,,Total,,,223,"919,727","330,821","16,173","107,670","1,374,391","12,716",418.0 ,152.0 ,9.0 ,58.0 ,637.0 ,8.0 
NY,"Centro of Cayuga, Inc. (Centro of Cayuga)",2116,A,MB,FT,13,"27,181","4,585","1,369","1,906","35,041",0,16.0 ,2.0 ,1.0 ,1.0 ,20.0 ,0.0 
NY,"Centro of Cayuga, Inc. (Centro of Cayuga)",2116,A,MB,PT,13,"15,142","1,530",0,0,"16,672",0,33.0 ,2.0 ,0.0 ,0.0 ,35.0 ,0.0 
,,,Total,,,13,"42,323","6,115","1,369","1,906","51,713",0,49.0 ,4.0 ,1.0 ,1.0 ,55.0 ,0.0 
NY,"Centro of Oneida, Inc. (Centro of Oneida)",2185,A,DR,FT,7,"15,993","3,873",344,"1,040","21,250",0,8.0 ,2.0 ,0.2 ,0.5 ,10.7 ,0.0 
NY,"Centro of Oneida, Inc. (Centro of Oneida)",2185,A,DR,PT,7,0,0,0,0,0,0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
NY,"Centro of Oneida, Inc. (Centro of Oneida)",2185,A,MB,FT,26,"98,241","23,861","2,116","6,330","130,548",0,62.0 ,16.0 ,1.8 ,4.5 ,84.3 ,0.0 
NY,"Centro of Oneida, Inc. (Centro of Oneida)",2185,A,MB,PT,26,"4,346",0,0,0,"4,346",0,4.0 ,0.0 ,0.0 ,0.0 ,4.0 ,0.0 
,,,Total,,,33,"118,580","27,734","2,460","7,370","156,144",0,74.0 ,18.0 ,2.0 ,5.0 ,99.0 ,0.0 
NY,"Centro of Oswego, Inc. (Centro of Oswego)",2172,A,MB,FT,14,"33,229","5,843",796,"2,037","41,905",0,19.0 ,3.6 ,0.4 ,1.0 ,24.0 ,0.0 
NY,"Centro of Oswego, Inc. (Centro of Oswego)",2172,A,MB,PT,14,"12,308","2,070",0,0,"14,378",0,16.0 ,2.0 ,0.0 ,0.0 ,18.0 ,0.0 
,,,Total,,,14,"45,537","7,913",796,"2,037","56,283",0,35.0 ,5.6 ,0.4 ,1.0 ,42.0 ,0.0 
NY,City of Long Beach,2006,A,DR,FT,2,"5,426","2,088",0,"1,000","8,514",0,3.0 ,1.0 ,0.0 ,1.0 ,5.0 ,0.0 
NY,City of Long Beach,2006,A,DR,PT,2,"4,382",0,0,0,"4,382",0,3.0 ,0.0 ,0.0 ,0.0 ,3.0 ,0.0 
NY,City of Long Beach,2006,A,MB,FT,9,"29,232","6,264",0,"1,327","36,823",0,14.0 ,3.0 ,0.0 ,1.0 ,18.0 ,0.0 
NY,City of Long Beach,2006,A,MB,PT,9,"11,484",0,0,"1,257","12,741",0,11.0 ,0.0 ,0.0 ,1.0 ,12.0 ,0.0 
,,,Total,,,11,"50,524","8,352",0,"3,584","62,460",0,31.0 ,4.0 ,0.0 ,3.0 ,38.0 ,0.0 
NY,City of Poughkeepsie,2009,A,MB,FT,6,"25,228","2,294",0,520,"28,042",0,10.0 ,1.0 ,0.0 ,0.3 ,11.3 ,0.0 
NY,City of Poughkeepsie,2009,A,MB,PT,6,0,0,0,0,0,0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
,,,Total,,,6,"25,228","2,294",0,520,"28,042",0,10.0 ,1.0 ,0.0 ,0.3 ,11.3 ,0.0 
NY,Clarkstown Mini-Trans,2085,A,MB,FT,5,"13,874","4,160",0,"2,080","20,114",0,7.0 ,2.0 ,0.0 ,1.0 ,10.0 ,0.0 
NY,Clarkstown Mini-Trans,2085,A,MB,PT,5,"9,820",0,0,0,"9,820",0,17.0 ,0.0 ,0.0 ,0.0 ,17.0 ,0.0 
,,,Total,,,5,"23,694","4,160",0,"2,080","29,934",0,24.0 ,2.0 ,0.0 ,1.0 ,27.0 ,0.0 
NY,"CNY Centro, Inc. (CNY Centro)",2018,B,DR,FT,13,"42,011","12,004",0,"10,026","64,041",0,23.0 ,6.0 ,0.0 ,5.0 ,34.0 ,0.0 
NY,"CNY Centro, Inc. (CNY Centro)",2018,B,DR,PT,13,0,0,0,0,0,0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
NY,"CNY Centro, Inc. (CNY Centro)",2018,B,MB,FT,133,"459,784","151,976","23,800","40,733","676,293",0,244.0 ,80.0 ,11.0 ,23.0 ,358.0 ,0.0 
NY,"CNY Centro, Inc. (CNY Centro)",2018,B,MB,PT,133,"38,133",0,"5,281","26,557","69,971",0,90.0 ,0.0 ,14.0 ,28.0 ,132.0 ,0.0 
,,,Total,,,146,"539,928","163,980","29,081","77,316","810,305",0,357.0 ,86.0 ,25.0 ,56.0 ,524.0 ,0.0 
NY,Dutchess County Division of Mass Transportation (Loop Bus),2010,A,DR,FT,20,"53,273","7,537","1,939","11,254","74,003",0,24.0 ,4.3 ,1.0 ,6.0 ,35.3 ,0.0 
NY,Dutchess County Division of Mass Transportation (Loop Bus),2010,A,DR,PT,20,0,0,0,0,0,0,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
NY,Dutchess County Division of Mass Transportation (Loop Bus),2010,A,MB,FT,26,"51,882","9,438","1,939","15,606","78,865",0,22.0 ,5.7 ,1.0 ,7.0 ,35.7 ,0.0 
NY,Dutchess County Division of Mass Transportation (Loop Bus),2010,A,MB,PT,26,"9,834",0,0,0,"9,834",0,10.0 ,0.0 ,0.0 ,0.0 ,10.0 ,0.0 
,,,Total,,,46,"114,989","16,975","3,878","26,860","162,702",0,56.0 ,10.0 ,2.0 ,13.0 ,81.0 ,0.0 
NY,Greater Glens Falls Transit System (GGFT),2120,A,DR,FT,1,"2,029",420,210,532,"3,191",0,1.0 ,0.4 ,0.5 ,0.8 ,2.7 ,0.0 
NY,Greater Glens Falls Transit System (GGFT),2120,A,DR,PT,1,609,0,0,0,609,0,2.0 ,0.0 ,0.0 ,0.0 ,2.0 ,0.0 
NY,Greater Glens Falls Transit System (GGFT),2120,A,MB,FT,5,"16,578","1,796","1,519","5,294","25,187",0,10.0 ,1.0 ,1.0 ,2.5 ,14.5 ,0.0 
NY,Greater Glens Falls Transit System (GGFT),2120,A,MB,PT,5,"9,812",949,254,0,"11,015",0,18.5 ,1.0 ,0.1 ,0.0 ,19.6 ,0.0 
,,,Total,,,6,"29,028","3,165","1,983","5,826","40,002",0,31.5 ,2.4 ,1.6 ,3.3 ,38.8 ,0.0 
NY,"Hendrick Hudson Bus Lines, Inc. (HHBL)",2179,D,MB,FT,6,"13,473",0,0,0,"13,473",0,6.0 ,0.0 ,0.0 ,0.0 ,6.0 ,0.0 
NY,"Hendrick Hudson Bus Lines, Inc. (HHBL)",2179,D,MB,PT,6,"2,850","1,489",0,"5,275","9,614",0,2.0 ,3.0 ,0.0 ,4.0 ,9.0 ,0.0 
,,,Total,,,6,"16,323","1,489",0,"5,275","23,087",0,8.0 ,3.0 ,0.0 ,4.0 ,15.0 ,0.0 
