State,Agency,AgencyID,OrgType,Mode,EmployType,VOMs,vehicleOperationsHours,VehicleMaintHours,nonVehicleMaintHours,GeneralAdminHours,TotalOperatingHours,CapitalHours,VehicleOperationsCount,VehicleMaintCount,NonVehicleCount,GeneralAdminCount,TotalOperatingCount,CapitalCount
,,,,Total,,59,"170,883.0","29,756.0",450.0,"17,685.0","218,774.0",160.0,106.0,16.0,0.2,11.2,133.4,0.1
IN,Indianapolis and Marion County Public Transportation (IndyGo),5050,B,DR,FT,32,"119,747.0","16,023.0","2,594.0","10,133.0","148,497.0",0.0,67.0,7.0,2.0,5.0,81.0,0.0
IN,Indianapolis and Marion County Public Transportation (IndyGo),5050,B,DR,PT,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN,Indianapolis and Marion County Public Transportation (IndyGo),5050,B,MB,FT,123,"578,541.0","130,484.0","20,260.0","78,849.0","808,134.0",0.0,277.0,60.0,11.0,37.0,385.0,0.0
IN,Indianapolis and Marion County Public Transportation (IndyGo),5050,B,MB,PT,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,Total,,155,"698,288.0","146,507.0","22,854.0","88,982.0","956,631.0",0.0,344.0,67.0,13.0,42.0,466.0,0.0
IN,Metropolitan Evansville Transit System (METS),5043,A,DR,FT,10,"17,821.0","2,598.0",0.0,"7,704.0","28,123.0",0.0,8.0,1.0,0.0,4.0,13.0,0.0
IN,Metropolitan Evansville Transit System (METS),5043,A,DR,PT,10,"4,982.0",0.0,0.0,0.0,"4,982.0",0.0,3.0,0.0,0.0,0.0,3.0,0.0
IN,Metropolitan Evansville Transit System (METS),5043,A,MB,FT,23,"101,200.0","19,771.0",0.0,"11,821.0","132,792.0",0.0,44.0,9.0,0.0,6.0,59.0,0.0
IN,Metropolitan Evansville Transit System (METS),5043,A,MB,PT,23,"18,681.0","5,279.0",0.0,"1,671.0","25,631.0",0.0,13.0,3.0,0.0,2.0,18.0,0.0
,,,,Total,,33,"142,684.0","27,648.0",0.0,"21,196.0","191,528.0",0.0,68.0,13.0,0.0,12.0,93.0,0.0
IN,Muncie Indiana Transit System (MITS),5054,A,DR,FT,9,"31,200.0","5,244.0",0.0,"6,240.0","42,684.0",0.0,15.0,3.0,0.0,3.0,21.0,0.0
IN,Muncie Indiana Transit System (MITS),5054,A,DR,PT,9,"4,482.0",0.0,"1,040.0",0.0,"5,522.0",0.0,4.0,0.0,1.0,0.0,5.0,0.0
IN,Muncie Indiana Transit System (MITS),5054,A,MB,FT,27,"73,496.0","12,488.0","3,120.0","16,640.0","105,744.0",0.0,35.0,6.0,1.5,8.0,50.5,0.0
IN,Muncie Indiana Transit System (MITS),5054,A,MB,PT,27,"13,446.0",0.0,0.0,0.0,"13,446.0",0.0,13.0,0.0,0.0,0.0,13.0,0.0
,,,,Total,,36,"122,624.0","17,732.0","4,160.0","22,880.0","167,396.0",0.0,67.0,9.0,2.5,11.0,89.5,0.0
IN,North Township of Lake County Dial-A-Ride,5103,A,DR,FT,4,"5,888.0",0.0,0.0,"4,356.0","10,244.0",0.0,4.0,0.0,0.0,3.0,7.0,0.0
IN,North Township of Lake County Dial-A-Ride,5103,A,DR,PT,4,960.0,0.0,0.0,0.0,960.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0
,,,,Total,,4,"6,848.0",0.0,0.0,"4,356.0","11,204.0",0.0,7.0,0.0,0.0,3.0,10.0,0.0
IN,Northern Indiana Commuter Transportation District (NICTD),5104,A,CR,FT,66,"216,022.0","186,935.0","98,990.0","48,011.0","549,958.0","69,683.0",107.0,101.0,50.0,25.0,283.0,33.0
IN,Northern Indiana Commuter Transportation District (NICTD),5104,A,CR,PT,66,"3,120.0",0.0,0.0,"1,040.0","4,160.0",0.0,3.0,0.0,0.0,1.0,4.0,0.0
,,,,Total,,66,"219,142.0","186,935.0","98,990.0","49,051.0","554,118.0","69,683.0",110.0,101.0,50.0,26.0,287.0,33.0
IN,Northwest Indiana Community Action Corporation (NWICA),5048,A,DR,FT,20,"69,585.0",0.0,0.0,"1,968.0","71,553.0",0.0,27.0,0.0,0.0,1.0,28.0,0.0
IN,Northwest Indiana Community Action Corporation (NWICA),5048,A,DR,PT,20,"4,254.0",0.0,0.0,"1,970.0","6,224.0",0.0,4.0,0.0,0.0,2.0,6.0,0.0
,,,,Total,,20,"73,839.0",0.0,0.0,"3,938.0","77,777.0",0.0,31.0,0.0,0.0,3.0,34.0,0.0
IN,"Opportunity Enterprises, Inc. (OE)",5131,E,DR,FT,15,"20,542.0",0.0,0.0,"4,920.0","25,462.0",0.0,10.0,0.0,0.0,2.0,12.0,0.0
IN,"Opportunity Enterprises, Inc. (OE)",5131,E,DR,PT,15,"3,561.0",0.0,0.0,0.0,"3,561.0",0.0,3.0,0.0,0.0,0.0,3.0,0.0
,,,,Total,,15,"24,103.0",0.0,0.0,"4,920.0","29,023.0",0.0,13.0,0.0,0.0,2.0,15.0,0.0
IN,"Porter County Agency and Community Services, Inc. (PCACS)",5179,A,DR,FT,6,"5,330.0",0.0,0.0,984.0,"6,314.0",0.0,6.0,0.0,0.0,1.0,7.0,0.0
IN,"Porter County Agency and Community Services, Inc. (PCACS)",5179,A,DR,PT,6,589.0,0.0,0.0,311.0,900.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0
,,,,Total,,6,"5,919.0",0.0,0.0,"1,295.0","7,214.0",0.0,7.0,0.0,0.0,2.0,9.0,0.0
IN,South Bend Public Transportation Corporation (Transpo),5052,A,DR,FT,8,"18,595.0","2,692.0",781.0,"3,080.0","25,148.0",0.0,7.8,1.1,0.8,1.5,11.2,0.0
IN,South Bend Public Transportation Corporation (Transpo),5052,A,DR,PT,8,"1,237.0",0.0,290.0,0.0,"1,527.0",0.0,1.0,0.0,0.3,0.0,1.3,0.0
IN,South Bend Public Transportation Corporation (Transpo),5052,A,MB,FT,49,"158,755.0","23,673.0","6,865.0","10,678.0","199,971.0",0.0,79.2,14.9,5.0,6.2,105.3,0.0
IN,South Bend Public Transportation Corporation (Transpo),5052,A,MB,PT,49,"9,030.0",0.0,"1,993.0",0.0,"11,023.0",0.0,8.0,0.0,1.7,0.0,9.7,0.0
,,,,Total,,57,"187,617.0","26,365.0","9,929.0","13,758.0","237,669.0",0.0,96.0,16.0,7.8,7.7,127.5,0.0
IN,"South Lake County Community Services, Inc. (SLCCS)",5167,E,DR,FT,4,"7,514.0",0.0,0.0,650.0,"8,164.0",0.0,3.9,0.0,0.0,0.4,4.3,0.0
IN,"South Lake County Community Services, Inc. (SLCCS)",5167,E,DR,PT,4,"1,934.0",0.0,0.0,0.0,"1,934.0",0.0,1.0,0.0,0.0,0.0,1.0,0.0
,,,,Total,,4,"9,448.0",0.0,0.0,650.0,"10,098.0",0.0,4.9,0.0,0.0,0.4,5.3,0.0
IN,Terre Haute Transit Utility (THTU),5053,A,DR,FT,2,"7,253.0","1,937.0","1,943.0",551.0,"11,684.0",0.0,4.0,1.0,1.0,0.3,6.3,0.0
IN,Terre Haute Transit Utility (THTU),5053,A,DR,PT,2,668.0,0.0,0.0,0.0,668.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
IN,Terre Haute Transit Utility (THTU),5053,A,MB,FT,11,"35,360.0","4,160.0","4,160.0","11,856.0","55,536.0",0.0,17.0,2.0,2.0,5.7,26.7,0.0
IN,Terre Haute Transit Utility (THTU),5053,A,MB,PT,11,"16,640.0",0.0,0.0,0.0,"16,640.0",0.0,8.0,0.0,0.0,0.0,8.0,0.0
,,,,Total,,13,"59,921.0","6,097.0","6,103.0","12,407.0","84,528.0",0.0,31.0,3.0,3.0,6.0,43.0,0.0
KS,Topeka Metropolitan Transit Authority (Topeka Transit - TMTA),7014,B,DR,FT,13,"32,340.0","3,117.0","2,113.0","3,033.0","40,603.0",0.0,17.0,1.6,1.1,1.6,21.3,0.0
KS,Topeka Metropolitan Transit Authority (Topeka Transit - TMTA),7014,B,DR,PT,13,91.0,128.0,381.0,0.0,600.0,0.0,0.1,0.1,0.3,0.0,0.5,0.0
KS,Topeka Metropolitan Transit Authority (Topeka Transit - TMTA),7014,B,MB,FT,30,"93,459.0","13,040.0","5,315.0","11,338.0","123,152.0",0.0,49.5,7.0,3.0,6.5,66.0,0.0
KS,Topeka Metropolitan Transit Authority (Topeka Transit - TMTA),7014,B,MB,PT,30,321.0,449.0,"1,336.0",0.0,"2,106.0",0.0,0.4,0.4,1.2,0.0,2.0,0.0
,,,,Total,,43,"126,211.0","16,734.0","9,145.0","14,371.0","166,461.0",0.0,67.0,9.1,5.6,8.1,89.8,0.0
KS,Wichita Transit (WT),7015,B,DR,FT,17,"40,888.0","2,386.0",0.0,"8,225.0","51,499.0",0.0,23.0,1.0,0.0,3.9,27.9,0.0
KS,Wichita Transit (WT),7015,B,DR,PT,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,Wichita Transit (WT),7015,B,MB,FT,39,"141,818.0","32,463.0",0.0,"13,305.0","187,586.0",0.0,65.0,15.0,0.0,6.0,86.0,0.0
KS,Wichita Transit (WT),7015,B,MB,PT,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,Total,,56,"182,706.0","34,849.0",0.0,"21,530.0","239,085.0",0.0,88.0,16.0,0.0,9.9,113.9,0.0
KY,Lexington Transit Authority (LexTran),4017,B,MB,FT,43,"229,248.0","46,929.0","2,245.0","17,528.0","295,950.0",0.0,117.0,27.0,1.0,9.0,154.0,0.0
KY,Lexington Transit Authority (LexTran),4017,B,MB,PT,43,600.0,0.0,0.0,0.0,600.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0
,,,,Total,,43,"229,848.0","46,929.0","2,245.0","17,528.0","296,550.0",0.0,120.0,27.0,1.0,9.0,157.0,0.0
KY,Transit Authority of Northern Kentucky (TANK),4019,A,DR,FT,21,"54,886.0","3,446.0","1,338.0","4,509.0","64,179.0",0.0,33.0,2.0,0.8,2.2,38.0,0.0
KY,Transit Authority of Northern Kentucky (TANK),4019,A,DR,PT,21,"7,277.0","1,077.0",419.0,512.0,"9,285.0",0.0,7.0,1.0,0.4,0.4,8.8,0.0
KY,Transit Authority of Northern Kentucky (TANK),4019,A,MB,FT,81,"273,832.0","69,365.0","5,288.0","17,820.0","366,305.0",0.0,139.0,36.0,3.2,8.8,187.0,0.0
KY,Transit Authority of Northern Kentucky (TANK),4019,A,MB,PT,81,"41,863.0","1,204.0","1,652.0","2,025.0","46,744.0",0.0,34.0,1.0,1.6,1.6,38.2,0.0
,,,,Total,,102,"377,858.0","75,092.0","8,697.0","24,866.0","486,513.0",0.0,213.0,40.0,6.0,13.0,272.0,0.0
KY,Transit Authority of River City (TARC),4018,B,DR,FT,4,"4,032.0","2,155.0",239.0,"1,432.0","7,858.0",0.0,2.0,2.0,0.2,1.0,5.2,0.0
KY,Transit Authority of River City (TARC),4018,B,DR,PT,4,"2,885.0",0.0,0.0,0.0,"2,885.0",0.0,2.0,0.0,0.0,0.0,2.0,0.0
KY,Transit Authority of River City (TARC),4018,B,MB,FT,190,"780,259.0","220,325.0","16,764.0","113,384.0","1,130,732.0",0.0,434.0,118.0,11.0,80.0,643.0,0.0
KY,Transit Authority of River City (TARC),4018,B,MB,PT,190,"41,066.0",0.0,0.0,"28,346.0","69,412.0",0.0,25.0,0.0,0.0,17.0,42.0,0.0
,,,,Total,,194,"828,242.0","222,480.0","17,003.0","143,162.0","1,210,887.0",0.0,463.0,120.0,11.2,98.0,692.2,0.0
LA,Capital Area Transit System (CATS),6022,B,MB,FT,67,"231,830.0","83,087.0","20,279.0","11,084.0","346,280.0",0.0,119.0,35.0,11.0,7.0,172.0,0.0
LA,Capital Area Transit System (CATS),6022,B,MB,PT,67,0.0,0.0,0.0,"2,670.0","2,670.0",0.0,0.0,0.0,0.0,3.0,3.0,0.0
,,,,Total,,67,"231,830.0","83,087.0","20,279.0","13,754.0","348,950.0",0.0,119.0,35.0,11.0,10.0,175.0,0.0
LA,City of Alexandria (Atrans),6025,A,DR,FT,3,"8,610.0","3,163.0",0.0,"4,360.0","16,133.0",0.0,4.6,1.9,0.0,2.2,8.7,0.0
LA,City of Alexandria (Atrans),6025,A,DR,PT,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,City of Alexandria (Atrans),6025,A,MB,FT,8,"38,667.0","9,942.0",0.0,"8,484.0","57,093.0",0.0,19.4,5.1,0.0,4.2,28.7,0.0
LA,City of Alexandria (Atrans),6025,A,MB,PT,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,Total,,11,"47,277.0","13,105.0",0.0,"12,844.0","73,226.0",0.0,24.0,7.0,0.0,6.4,37.4,0.0
LA,City of Monroe Transit System (MTS),6026,A,DR,FT,2,"2,008.0","1,248.0",0.0,"1,456.0","4,712.0",0.0,1.0,0.6,0.0,0.7,2.3,0.0
LA,City of Monroe Transit System (MTS),6026,A,DR,PT,2,"7,800.0",0.0,150.0,0.0,"7,950.0",0.0,5.0,0.0,0.1,0.0,5.1,0.0
LA,City of Monroe Transit System (MTS),6026,A,MB,FT,14,"64,445.0","11,232.0",0.0,"14,060.0","89,737.0",0.0,27.0,5.4,0.0,7.0,39.4,0.0
LA,City of Monroe Transit System (MTS),6026,A,MB,PT,14,"2,860.0",0.0,"1,350.0",0.0,"4,210.0",0.0,2.0,0.0,0.9,0.0,2.9,0.0
,,,,Total,,16,"77,113.0","12,480.0","1,500.0","15,516.0","106,609.0",0.0,35.0,6.0,1.0,7.7,49.7,0.0
LA,Crescent City Connection Division - Louisiana Department of Transportation (CCCD),6020,C,FB,FT,3,"98,072.0","8,660.0","13,763.0","6,503.0","126,998.0",0.0,77.0,8.0,10.0,13.0,108.0,0.0
LA,Crescent City Connection Division - Louisiana Department of Transportation (CCCD),6020,C,FB,PT,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,Total,,3,"98,072.0","8,660.0","13,763.0","6,503.0","126,998.0",0.0,77.0,8.0,10.0,13.0,108.0,0.0
LA,Lafayette Transit System (LTS),6038,B,MB,FT,13,"56,160.0",0.0,0.0,"10,000.0","66,160.0",0.0,27.0,0.0,0.0,5.0,32.0,0.0
LA,Lafayette Transit System (LTS),6038,B,MB,PT,13,0.0,0.0,0.0,"1,768.0","1,768.0",0.0,0.0,0.0,0.0,1.0,1.0,0.0
,,,,Total,,13,"56,160.0",0.0,0.0,"11,768.0","67,928.0",0.0,27.0,0.0,0.0,6.0,33.0,0.0
LA,New Orleans Regional Transit Authority (NORTA),6032,A,DR,FT,20,"87,621.0","17,538.0","3,542.0","14,421.0","123,122.0",0.0,51.7,10.9,1.7,7.9,72.2,0.0
LA,New Orleans Regional Transit Authority (NORTA),6032,A,DR,PT,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,New Orleans Regional Transit Authority (NORTA),6032,A,LR,FT,19,"78,310.0","63,565.0","27,213.0","10,088.0","179,176.0",0.0,107.3,27.2,15.2,5.7,155.4,0.0
LA,New Orleans Regional Transit Authority (NORTA),6032,A,LR,PT,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,New Orleans Regional Transit Authority (NORTA),6032,A,MB,FT,59,"405,060.0","138,054.0","22,147.0","70,911.0","636,172.0",0.0,211.8,72.0,14.6,39.9,338.3,0.0
LA,New Orleans Regional Transit Authority (NORTA),6032,A,MB,PT,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,Total,,98,"570,991.0","219,157.0","52,902.0","95,420.0","938,470.0",0.0,370.8,110.1,31.5,53.5,565.9,0.0
LA,Shreveport Area Transit System (SporTran),6024,B,MB,FT,37,"201,119.0","32,349.0","24,664.0","10,067.0","268,199.0","2,650.0",98.0,19.0,12.0,5.1,134.1,1.9
LA,Shreveport Area Transit System (SporTran),6024,B,MB,PT,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,Total,,37,"201,119.0","32,349.0","24,664.0","10,067.0","268,199.0","2,650.0",98.0,19.0,12.0,5.1,134.1,1.9
MA,Lowell Regional Transit Authority (LRTA),1005,B,MB,FT,40,"113,821.0","22,693.0","16,640.0","16,034.0","169,188.0",0.0,54.0,10.0,8.0,7.0,79.0,0.0
MA,Lowell Regional Transit Authority (LRTA),1005,B,MB,PT,40,"1,507.0",0.0,0.0,978.0,"2,485.0",0.0,3.0,0.0,0.0,1.0,4.0,0.0
,,,,Total,,40,"115,328.0","22,693.0","16,640.0","17,012.0","171,673.0",0.0,57.0,10.0,8.0,8.0,83.0,0.0
MA,Massachusetts Bay Transportation Authority (MBTA),1003,B,CR,FT,388,"1,411,336.0","1,182,771.0","1,051,703.0","275,354.0","3,921,164.0",0.0,600.0,567.0,508.0,132.0,"1,807.0",0.0
MA,Massachusetts Bay Transportation Authority (MBTA),1003,B,CR,PT,388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA,Massachusetts Bay Transportation Authority (MBTA),1003,B,HR,FT,320,"1,762,643.0","612,784.0","1,189,527.0","184,480.0","3,749,434.0","56,160.0",903.0,312.0,608.0,99.0,"1,922.0",27.0
MA,Massachusetts Bay Transportation Authority (MBTA),1003,B,HR,PT,320,"230,880.0",0.0,0.0,953.0,"231,833.0",0.0,148.0,0.0,0.0,1.0,149.0,0.0
MA,Massachusetts Bay Transportation Authority (MBTA),1003,B,LR,FT,150,"988,344.0","352,769.0","407,056.0","85,238.0","1,833,407.0","47,900.0",504.0,181.0,208.0,46.0,939.0,25.0
MA,Massachusetts Bay Transportation Authority (MBTA),1003,B,LR,PT,150,"140,400.0",0.0,0.0,0.0,"140,400.0",0.0,90.0,0.0,0.0,0.0,90.0,0.0
MA,Massachusetts Bay Transportation Authority (MBTA),1003,B,MB,FT,768,"3,343,071.0","1,173,871.0","89,592.0","184,843.0","4,791,377.0","185,120.0","1,737.0",605.0,47.0,101.0,"2,490.0",89.0
MA,Massachusetts Bay Transportation Authority (MBTA),1003,B,MB,PT,768,"525,720.0",0.0,0.0,0.0,"525,720.0",0.0,337.0,0.0,0.0,0.0,337.0,0.0
MA,Massachusetts Bay Transportation Authority (MBTA),1003,B,TB,FT,22,"93,852.0","80,066.0","59,264.0","10,734.0","243,916.0",0.0,49.0,43.0,31.0,6.0,129.0,0.0
MA,Massachusetts Bay Transportation Authority (MBTA),1003,B,TB,PT,22,"15,587.0",0.0,0.0,0.0,"15,587.0",0.0,11.0,0.0,0.0,0.0,11.0,0.0
,,,,Total,,"1,648","8,511,833.0","3,402,261.0","2,797,142.0","741,602.0","15,452,838.0","289,180.0","4,379.0","1,708.0","1,402.0",385.0,"7,874.0",141.0
MA,Worcester Regional Transit Authority (WRTA),1014,B,DR,FT,18,"22,955.0","9,535.0","1,165.0","2,528.0","36,183.0",0.0,10.1,3.9,0.5,1.2,15.7,0.0
MA,Worcester Regional Transit Authority (WRTA),1014,B,DR,PT,18,"8,061.0",0.0,0.0,230.0,"8,291.0",0.0,7.0,0.0,0.0,0.2,7.2,0.0
MA,Worcester Regional Transit Authority (WRTA),1014,B,MB,FT,39,"180,428.0","50,704.0","7,791.0","17,183.0","256,106.0",0.0,95.9,21.6,3.5,8.4,129.4,0.0
MA,Worcester Regional Transit Authority (WRTA),1014,B,MB,PT,39,"5,229.0",0.0,0.0,"1,540.0","6,769.0",0.0,5.0,0.0,0.0,1.8,6.8,0.0
,,,,Total,,57,"216,673.0","60,239.0","8,956.0","21,481.0","307,349.0",0.0,118.0,25.5,4.0,11.6,159.1,0.0
MD,Allegany County Transit (ACT),3041,A,DR,FT,8,"20,133.0","2,028.0",758.0,"3,278.0","26,197.0",0.0,11.0,1.0,0.6,1.8,14.4,0.0
MD,Allegany County Transit (ACT),3041,A,DR,PT,8,"10,718.0",711.0,0.0,948.0,"12,377.0",0.0,8.0,0.5,0.0,1.8,10.3,0.0
MD,Allegany County Transit (ACT),3041,A,MB,FT,8,"16,192.0","2,128.0","1,136.0","2,186.0","21,642.0",0.0,8.0,1.0,0.5,1.2,10.7,0.0
MD,Allegany County Transit (ACT),3041,A,MB,PT,8,"3,709.0",711.0,0.0,628.0,"5,048.0",0.0,3.0,0.5,0.0,0.8,4.3,0.0
,,,,Total,,16,"50,752.0","5,578.0","1,894.0","7,040.0","65,264.0",0.0,30.0,3.0,1.1,5.6,39.7,0.0
MD,Annapolis Department of Transportation (Annapolis Transit),3040,A,MB,FT,25,"78,440.0","13,522.0",0.0,"13,760.0","105,722.0",0.0,36.0,6.0,0.0,8.0,50.0,0.0
MD,Annapolis Department of Transportation (Annapolis Transit),3040,A,MB,PT,25,"7,853.0","1,340.0",0.0,350.0,"9,543.0",0.0,5.0,1.0,0.0,1.0,7.0,0.0
,,,,Total,,25,"86,293.0","14,862.0",0.0,"14,110.0","115,265.0",0.0,41.0,7.0,0.0,9.0,57.0,0.0
MD,Harford Transit (HT),3074,A,DR,FT,11,"16,377.0",0.0,0.0,"5,590.0","21,967.0",0.0,10.0,0.0,0.0,3.3,13.3,0.0
MD,Harford Transit (HT),3074,A,DR,PT,11,"9,838.0",0.0,0.0,146.0,"9,984.0",0.0,11.8,0.0,0.0,0.2,12.0,0.0
MD,Harford Transit (HT),3074,A,MB,FT,13,"28,554.0",0.0,0.0,"4,593.0","33,147.0",0.0,18.0,0.0,0.0,2.8,20.8,0.0
MD,Harford Transit (HT),3074,A,MB,PT,13,"3,508.0",0.0,0.0,828.0,"4,336.0",0.0,6.2,0.0,0.0,1.9,8.1,0.0
,,,,Total,,24,"58,277.0",0.0,0.0,"11,157.0","69,434.0",0.0,46.0,0.0,0.0,8.2,54.2,0.0
MD,Maryland Transit Administration (MTA),3034,C,DR,FT,41,"162,378.0","38,437.0","9,027.0","31,255.0","241,097.0","3,638.0",93.0,19.0,4.3,19.0,135.3,2.0
MD,Maryland Transit Administration (MTA),3034,C,DR,PT,41,"99,651.0",0.0,0.0,"2,258.0","101,909.0",0.0,59.0,0.0,0.0,2.0,61.0,0.0
MD,Maryland Transit Administration (MTA),3034,C,HR,FT,54,"364,581.0","132,066.0","297,325.0","31,365.0","825,337.0","50,376.0",189.0,69.0,145.0,17.0,420.0,24.0
MD,Maryland Transit Administration (MTA),3034,C,HR,PT,54,"36,234.0",0.0,0.0,"2,934.0","39,168.0",0.0,22.0,0.0,0.0,3.0,25.0,0.0
MD,Maryland Transit Administration (MTA),3034,C,LR,FT,36,"303,017.0","102,022.0","143,568.0","32,991.0","581,598.0","40,220.0",169.0,58.0,72.0,21.0,320.0,20.0
MD,Maryland Transit Administration (MTA),3034,C,LR,PT,36,"36,478.0",0.0,0.0,"2,294.0","38,772.0",0.0,23.0,0.0,0.0,2.0,25.0,0.0
MD,Maryland Transit Administration (MTA),3034,C,MB,FT,510,"2,375,802.0","776,963.0","114,450.0","448,804.0","3,716,019.0","176,337.0","1,278.0",407.0,50.0,212.0,"1,947.0",81.0
MD,Maryland Transit Administration (MTA),3034,C,MB,PT,510,"195,873.0",0.0,0.0,"77,738.0","273,611.0",0.0,109.0,0.0,0.0,47.0,156.0,0.0
,,,,Total,,641,"3,574,014.0","1,049,488.0","564,370.0","629,639.0","5,817,511.0","270,571.0","1,942.0",553.0,271.3,323.0,"3,089.3",127.0
MD,Prince George's County Transit (TheBus),3085,B,DR,FT,40,"6,785.0","2,558.0",0.0,"3,960.0","13,303.0",0.0,3.8,1.8,0.0,2.8,8.4,0.0
MD,Prince George's County Transit (TheBus),3085,B,DR,PT,40,"71,241.0",0.0,0.0,"1,361.0","72,602.0",0.0,46.5,0.0,0.0,2.5,49.0,0.0
,,,,Total,,40,"78,026.0","2,558.0",0.0,"5,321.0","85,905.0",0.0,50.3,1.8,0.0,5.3,57.4,0.0
MD,Ride-On Montgomery County Transit,3051,B,MB,FT,244,"1,048,174.0","119,432.0",0.0,"101,551.0","1,269,157.0",0.0,521.0,63.0,0.0,61.0,645.0,0.0
MD,Ride-On Montgomery County Transit,3051,B,MB,PT,244,"123,046.0",0.0,0.0,"2,638.0","125,684.0",0.0,119.0,0.0,0.0,2.0,121.0,0.0
,,,,Total,,244,"1,171,220.0","119,432.0",0.0,"104,189.0","1,394,841.0",0.0,640.0,63.0,0.0,63.0,766.0,0.0
MD,The Tri--County Council for the Lower Eastern Shore (Shore Transit),3096,A,DR,FT,22,"46,247.0","2,080.0",0.0,"6,240.0","54,567.0",0.0,26.0,1.0,0.0,3.0,30.0,0.0
MD,The Tri--County Council for the Lower Eastern Shore (Shore Transit),3096,A,DR,PT,22,"2,399.0",0.0,0.0,0.0,"2,399.0",0.0,4.0,0.0,0.0,0.0,4.0,0.0
MD,The Tri--County Council for the Lower Eastern Shore (Shore Transit),3096,A,MB,FT,24,"91,391.0","6,240.0",0.0,"10,400.0","108,031.0",0.0,44.0,3.0,0.0,5.0,52.0,0.0
MD,The Tri--County Council for the Lower Eastern Shore (Shore Transit),3096,A,MB,PT,24,"31,330.0",0.0,0.0,0.0,"31,330.0",0.0,28.0,0.0,0.0,0.0,28.0,0.0
,,,,Total,,46,"171,367.0","8,320.0",0.0,"16,640.0","196,327.0",0.0,102.0,4.0,0.0,8.0,114.0,0.0
MD,Transit Services of Frederick County,3072,A,DR,FT,19,"25,148.0",986.0,0.0,"9,521.0","35,655.0",0.0,14.6,0.5,0.0,7.0,22.1,0.0
MD,Transit Services of Frederick County,3072,A,DR,PT,19,"7,843.0",0.0,0.0,614.0,"8,457.0",0.0,6.7,0.0,0.0,1.0,7.7,0.0
MD,Transit Services of Frederick County,3072,A,MB,FT,20,"61,720.0",986.0,0.0,"16,932.0","79,638.0",0.0,33.4,0.5,0.0,9.0,42.9,0.0
MD,Transit Services of Frederick County,3072,A,MB,PT,20,"11,589.0",0.0,0.0,0.0,"11,589.0",0.0,12.3,0.0,0.0,0.0,12.3,0.0
,,,,Total,,39,"106,300.0","1,972.0",0.0,"27,067.0","135,339.0",0.0,67.0,1.0,0.0,17.0,85.0,0.0
MD,Washington County Transportation Department (County Commuter),3042,A,DR,FT,2,960.0,507.0,0.0,985.0,"2,452.0",0.0,0.5,0.5,0.0,0.5,1.5,0.0
MD,Washington County Transportation Department (County Commuter),3042,A,DR,PT,2,"5,467.0",0.0,0.0,0.0,"5,467.0",0.0,8.0,0.0,0.0,0.0,8.0,0.0
MD,Washington County Transportation Department (County Commuter),3042,A,MB,FT,8,"14,498.0","3,742.0","1,800.0","8,760.0","28,800.0",0.0,8.0,2.5,1.0,5.0,16.5,0.0
MD,Washington County Transportation Department (County Commuter),3042,A,MB,PT,8,"19,973.0","2,503.0",0.0,0.0,"22,476.0",0.0,22.0,6.0,0.0,0.0,28.0,0.0
,,,,Total,,10,"40,898.0","6,752.0","1,800.0","9,745.0","59,195.0",0.0,38.5,9.0,1.0,5.5,54.0,0.0
ME,Casco Bay Island Transit District (CBITD),1088,A,FB,FT,4,"75,080.0","5,959.0",662.0,"8,240.0","89,941.0",0.0,36.0,2.6,0.4,4.0,43.0,0.0
ME,Casco Bay Island Transit District (CBITD),1088,A,FB,PT,4,"25,300.0",0.0,0.0,"1,371.0","26,671.0",0.0,73.0,0.0,0.0,1.0,74.0,0.0
,,,,Total,,4,"100,380.0","5,959.0",662.0,"9,611.0","116,612.0",0.0,109.0,2.6,0.4,5.0,117.0,0.0
