State,Agency,AgencyID,OrgType,Mode,EmployType,VOMs,vehicleOperationsHours,VehicleMaintHours,nonVehicleMaintHours,GeneralAdminHours,TotalOperatingHours,CapitalHours,VehicleOperationsCount,VehicleMaintCount,NonVehicleCount,GeneralAdminCount,TotalOperatingCount,CapitalCount
WA,King County Department of Transportation - Metro Transit Division (King County Metro),1,B,LR,FT,3,"19,713","13,103","3,832","2,224","38,872",969,10.3,7.3,2.1,1.3,21,0.8
WA,King County Department of Transportation - Metro Transit Division (King County Metro),1,B,LR,PT,3,"5,514",0,0,228,"5,742",91,5.4,0,0,0.1,5.5,0.1
WA,King County Department of Transportation - Metro Transit Division (King County Metro),1,B,MB,FT,1176,"3,204,302","973,363","306,373","379,880","4,863,918","124,747","1,671.50",538.8,168.6,218.5,"2,597.40",105.6
WA,King County Department of Transportation - Metro Transit Division (King County Metro),1,B,MB,PT,1176,"896,333",0,0,"39,012","935,345","11,706",885.5,0,0,27.1,912.6,9.4
WA,King County Department of Transportation - Metro Transit Division (King County Metro),1,B,TB,FT,159,"527,649","209,681","109,087","64,707","911,124","23,179",275.2,116.1,60,37.2,488.5,19.6
WA,King County Department of Transportation - Metro Transit Division (King County Metro),1,B,TB,PT,159,"147,598",0,0,"6,645","154,243","2,175",145.8,0,0,4.6,150.4,1.7
WA,King County Department of Transportation - Metro Transit Division (King County Metro),1,B,VP,FT,746,0,0,0,"69,400","69,400","1,902",0,0,0,39.9,39.9,1.6
WA,King County Department of Transportation - Metro Transit Division (King County Metro),1,B,VP,PT,746,0,0,0,"7,127","7,127",178,0,0,0,4.9,4.9,0.1
WA,Kitsap Transit,20,B,DR,FT,89,"119,323","24,953","2,816","5,775","152,867",296,67,14.2,1.5,3.1,85.8,0.2
WA,Kitsap Transit,20,B,DR,PT,89,"74,987",0,0,450,"75,437",0,47,0,0,0.5,47.5,0
WA,Kitsap Transit,20,B,MB,FT,88,"191,677","53,609","17,849","53,771","316,906","2,754",104,30.4,9.8,28.8,173,1.6
WA,Kitsap Transit,20,B,MB,PT,88,"59,207",0,0,"4,192","63,399",0,77,0,0,4.7,81.7,0
WA,Kitsap Transit,20,B,VP,FT,120,"7,343","7,295",813,"3,779","19,230",194,3,4.1,0.4,2,9.5,0.1
WA,Kitsap Transit,20,B,VP,PT,120,"1,388",0,0,295,"1,683",0,2,0,0,0.3,2.3,0
WA,Link Transit,43,B,DR,FT,15,"25,000","4,483","1,889","6,498","37,870",0,15,2.8,1.2,4,23,0
WA,Link Transit,43,B,DR,PT,15,611,0,0,281,892,0,2,0,0,0.5,2.5,0
WA,Link Transit,43,B,MB,FT,23,"63,164","14,192","5,983","17,699","101,038",0,35.4,8.2,3.8,10,57.4,0
WA,Link Transit,43,B,MB,PT,23,"15,972",0,0,447,"16,419",0,19.3,0,0,0.5,19.8,0
WA,Pierce County Transportation Benefit Area Authority (Pierce Transit),3,B,DR,FT,32,"77,479","9,133","4,225","10,588","101,425",0,41,6,2,6,55,0
WA,Pierce County Transportation Benefit Area Authority (Pierce Transit),3,B,DR,PT,32,"4,412",0,0,"1,961","6,373",0,9,0,0,4,13,0
WA,Pierce County Transportation Benefit Area Authority (Pierce Transit),3,B,MB,FT,135,"683,538","130,187","43,837","137,610","995,172",0,361,76,26,79,542,0
WA,Pierce County Transportation Benefit Area Authority (Pierce Transit),3,B,MB,PT,135,"135,622",0,0,"12,506","148,128",0,121,0,0,11,132,0
WA,Pierce County Transportation Benefit Area Authority (Pierce Transit),3,B,VP,FT,261,"17,804","7,480","4,225","9,366","38,875",0,10,5,2,5,22,0
WA,Pierce County Transportation Benefit Area Authority (Pierce Transit),3,B,VP,PT,261,"1,901",0,0,584,"2,485",0,1,0,0,1,2,0
WA,Senior Services of Snohomish County (Senior Services),33,E,DR,FT,45,"152,600","3,500",0,"9,000","165,100",0,85,2,0,5,92,0
WA,Senior Services of Snohomish County (Senior Services),33,E,DR,PT,45,"15,000",0,0,0,"15,000",0,15,0,0,0,15,0
WA,Skagit Transit (SKAT),44,A,DR,FT,12,"32,015","5,645",808,"9,241","47,709",23,20.5,2.1,1,4,27.6,0
WA,Skagit Transit (SKAT),44,A,DR,PT,12,"9,421",0,0,0,"9,421",0,14.2,0,0,0,14.2,0
WA,Skagit Transit (SKAT),44,A,MB,FT,10,"25,376","6,048",808,"7,662","39,894",671,15.3,4.2,0.5,3.8,23.8,0.4
WA,Skagit Transit (SKAT),44,A,MB,PT,10,"9,654",0,0,0,"9,654",0,11.3,0,0,0,11.3,0
WA,Skagit Transit (SKAT),44,A,VP,FT,18,409,"1,747",33,318,"2,507",86,0.2,1,0.2,2.2,3.6,0
WA,Skagit Transit (SKAT),44,A,VP,PT,18,77,0,0,0,77,0,0.3,0,0,0,0.3,0
WA,Snohomish County Transportation Benefit Area Corporation (Community Transit),29,B,MB,FT,144,"724,923","113,967","18,643","135,190","992,723","16,102",371.8,61,9,75.7,517.5,8.4
WA,Snohomish County Transportation Benefit Area Corporation (Community Transit),29,B,MB,PT,144,"18,202",0,0,"2,704","20,906",0,15,0,0,8.4,23.4,0
WA,Snohomish County Transportation Benefit Area Corporation (Community Transit),29,B,VP,FT,263,"8,366","11,210",0,"6,806","26,382",0,4.2,7,0,3.9,15.1,0
WA,Snohomish County Transportation Benefit Area Corporation (Community Transit),29,B,VP,PT,263,0,0,0,249,249,0,0,0,0,0.6,0.6,0
WA,Spokane Transit Authority (STA),2,B,DR,FT,62,"128,283","18,311",0,"20,959","167,553",0,70,10,0,10.6,90.6,0
WA,Spokane Transit Authority (STA),2,B,DR,PT,62,"14,010",0,0,"1,151","15,161",0,8,0,0,0.9,8.9,0
WA,Spokane Transit Authority (STA),2,B,MB,FT,111,"458,906","91,405","31,834","71,659","653,804",0,244,48,17,36.1,345.1,0
WA,Spokane Transit Authority (STA),2,B,MB,PT,111,"35,796",0,0,"3,934","39,730",0,39,0,0,3.1,42.1,0
WA,Spokane Transit Authority (STA),2,B,VP,FT,46,0,0,0,"2,441","2,441",0,0,0,0,1.3,1.3,0
WA,Spokane Transit Authority (STA),2,B,VP,PT,46,0,0,0,0,0,0,0,0,0,0,0,0
WA,Washington State Ferries (WSF),35,C,FB,FT,22,"1,756,884","215,258","101,984","139,802","2,213,928","235,288","1,027.00",113,59,82,"1,281.00",113
WA,Washington State Ferries (WSF),35,C,FB,PT,22,"523,121",0,0,"8,411","531,532",0,373,0,0,8,381,0
WA,Whatcom Transportation Authority (WTA),21,B,DR,FT,29,"89,730","2,778","6,017","29,758","128,283",0,54.9,1.5,3.5,17.4,77.3,0
WA,Whatcom Transportation Authority (WTA),21,B,DR,PT,29,"16,387",0,0,"4,603","20,990",0,13,0,0,4.5,17.5,0
WA,Whatcom Transportation Authority (WTA),21,B,MB,FT,39,"138,351","13,471","23,058","45,538","220,418",0,78.7,8,13.5,24,124.2,0
WA,Whatcom Transportation Authority (WTA),21,B,MB,PT,39,0,0,0,"2,883","2,883",0,0,0,0,2.4,2.4,0
WA,Yakima Transit (YT),6,B,MB,FT,15,"71,473","3,861",0,"8,294","83,628",0,44,2,0,5,51,0
WA,Yakima Transit (YT),6,B,MB,PT,15,"2,650",455,0,0,"3,105",0,9,1,0,0,10,0
WA,Yakima Transit (YT),6,B,VP,FT,12,0,0,0,0,0,0,0,0,0,0,0,0
WA,Yakima Transit (YT),6,B,VP,PT,12,0,0,0,438,438,0,0,0,0,1,1,0
WI,Belle Urban System - Racine (The Bus),5006,B,MB,FT,26,"85,000","15,639",881,"14,160","115,680",0,49,8.5,0.5,8,66,0
WI,Belle Urban System - Racine (The Bus),5006,B,MB,PT,26,"21,784",0,"1,040","1,197","24,021",0,22,0,1,1,24,0
WI,City of Appleton - Valley Transit,5001,B,MB,FT,19,"70,459","13,029",0,"5,991","89,479",0,39.8,7,0,3.6,50.4,0
WI,City of Appleton - Valley Transit,5001,B,MB,PT,19,"5,880","1,528",0,0,"7,408",0,8,3,0,0,11,0
WI,City of Beloit Transit System (BTS),5109,B,MB,FT,9,"17,547","4,200","1,594","6,584","29,925",0,9.8,2.3,0.9,3.2,16.2,0
WI,City of Beloit Transit System (BTS),5109,B,MB,PT,9,"7,199",605,319,4,"8,127",0,5.4,0.4,0.2,0,6,0
WI,City of Waukesha Transit Commission (Waukesha Metro Transit),5096,B,DR,FT,4,"7,035","1,102",155,"1,200","9,492",0,3.8,0.6,0.1,0.7,5.2,0
WI,City of Waukesha Transit Commission (Waukesha Metro Transit),5096,B,DR,PT,4,"1,939",571,65,0,"2,575",0,1,0.4,0.1,0,1.5,0
WI,City of Waukesha Transit Commission (Waukesha Metro Transit),5096,B,MB,FT,19,"63,015","9,917","1,399","10,802","85,133",357,34.2,5.4,0.9,6.1,46.6,0.2
WI,City of Waukesha Transit Commission (Waukesha Metro Transit),5096,B,MB,PT,19,"17,154","5,141",583,0,"22,878",0,9,3.6,0.9,0,13.5,0
WI,Eau Claire Transit (ECT),5099,B,MB,FT,15,"45,102","9,195",0,"7,383","61,680",0,24,5,0,4,33,0
WI,Eau Claire Transit (ECT),5099,B,MB,PT,15,"6,233",816,0,"1,052","8,101",0,5,1,0,1,7,0
WI,Fond du Lac Area Transit (Fond du Lac Area Transit),5171,B,MB,FT,4,"7,719",0,0,"2,111","9,830",0,4,0,0,1,5,0
WI,Fond du Lac Area Transit (Fond du Lac Area Transit),5171,B,MB,PT,4,"4,326",985,192,"1,635","7,138",0,3.2,0.5,0.1,0.8,4.6,0
WI,Green Bay Metro,5002,B,MB,FT,30,"90,992","17,939","2,181","7,702","118,814",0,48.2,10.2,1.2,4.4,64,0
WI,Green Bay Metro,5002,B,MB,PT,30,"7,654",0,326,0,"7,980",0,8,0,1,0,9,0
WI,Janesville Transit System (JTS),5108,B,MB,FT,14,"34,728","7,679","1,861",0,"44,268",0,18,3.5,1,0,22.5,0
WI,Janesville Transit System (JTS),5108,B,MB,PT,14,"6,762","1,261","2,521",817,"11,361",0,6,2,3,5,16,0
WI,Kenosha Transit (KT),5003,B,LR,FT,1,"3,483","1,931",0,450,"5,864",0,1.7,1,0,0.3,3,0
WI,Kenosha Transit (KT),5003,B,LR,PT,1,0,360,236,100,696,0,0,0.4,0.2,0.1,0.7,0
WI,Kenosha Transit (KT),5003,B,MB,FT,48,"80,404","17,699","1,500","6,588","106,191",0,40.3,9.3,0.7,3.7,54,0
WI,Kenosha Transit (KT),5003,B,MB,PT,48,"13,400",0,850,"1,455","15,705",0,12.7,0,0.7,0.9,14.3,0
WI,LaCrosse Municipal Transit Utility (La Crosse MTU),5004,B,MB,FT,14,"54,194","10,448",489,"7,812","72,943",0,34,6.3,0.3,4.5,45.1,0
WI,LaCrosse Municipal Transit Utility (La Crosse MTU),5004,B,MB,PT,14,"6,627",437,0,0,"7,064",0,6,0.3,0,0,6.3,0
WI,Metro Transit System (Metro),5005,B,DR,FT,16,"37,058","3,317","1,598","2,443","44,416",0,21.8,2,0.8,1.5,26.1,0
WI,Metro Transit System (Metro),5005,B,DR,PT,16,0,0,0,0,0,0,0,0,0,0,0,0
WI,Metro Transit System (Metro),5005,B,MB,FT,167,"490,986","110,847","16,973","46,136","664,942",0,286.7,66,8.2,28.7,389.6,0
WI,Metro Transit System (Metro),5005,B,MB,PT,167,"17,490",680,0,"5,360","23,530",0,24,1,0,5,30,0
WI,Milwaukee County Transit System (MCTS),5008,B,MB,FT,433,"1,937,038","356,686","69,456","177,444","2,540,624","3,497",869.2,192.8,44.6,101.2,"1,207.80",1.9
WI,Milwaukee County Transit System (MCTS),5008,B,MB,PT,433,"9,360",0,0,"10,920","20,280",0,6,0,0,7,13,0
WI,Milwaukee County Transit System (MCTS),5008,B,VP,FT,21,0,0,0,582,582,0,0,0,0,0.3,0.3,0
WI,Milwaukee County Transit System (MCTS),5008,B,VP,PT,21,0,0,0,0,0,0,0,0,0,0,0,0
WI,Oshkosh Transit System (OTS),5009,B,MB,FT,12,"38,007","6,217","1,000","6,675","51,899",0,20,3.5,0.5,4,28,0
WI,Oshkosh Transit System (OTS),5009,B,MB,PT,12,774,0,0,"1,116","1,890",0,1,0,0,1,2,0
WI,Sheboygan Transit System,5088,B,MB,FT,19,"38,442","5,560","3,720","9,096","56,818",0,20,3,2,5,30,0
WI,Sheboygan Transit System,5088,B,MB,PT,19,"18,841",0,"3,760",0,"22,601",0,17,0,3,0,20,0
WI,Wausau Area Transit System (WATS),5091,B,MB,FT,21,"34,739","8,196",153,"3,535","46,623",0,20.2,4,1,2,27.2,0
WI,Wausau Area Transit System (WATS),5091,B,MB,PT,21,"12,042",0,0,0,"12,042",0,10,0,0,0,10,0
WV,Kanawha Valley Regional Transportation Authority (KVRTA),3001,A,DR,FT,12,"33,634","1,818",318,"4,440","40,210",0,23.5,1.1,0.2,2.4,27.2,0
WV,Kanawha Valley Regional Transportation Authority (KVRTA),3001,A,DR,PT,12,420,0,0,0,420,0,0.6,0,0,0,0.6,0
WV,Kanawha Valley Regional Transportation Authority (KVRTA),3001,A,MB,FT,47,"174,595","51,974","3,650","20,902","251,121",0,92,28.5,1.8,12.5,134.8,0
WV,Kanawha Valley Regional Transportation Authority (KVRTA),3001,A,MB,PT,47,"4,824",0,0,0,"4,824",0,7.4,0,0,0,7.4,0
WV,Monongalia County Urban Transit (Mt. Line Transit),3089,A,DR,FT,3,"2,970",504,0,795,"4,269",0,1.6,0.3,0,0.5,2.4,0
WV,Monongalia County Urban Transit (Mt. Line Transit),3089,A,DR,PT,3,"2,272",0,0,203,"2,475",0,3,0,0,0.1,3.1,0
WV,Monongalia County Urban Transit (Mt. Line Transit),3089,A,MB,FT,12,"36,263","4,931",0,"7,648","48,842",0,17.4,2.7,0,4.9,25,0
WV,Monongalia County Urban Transit (Mt. Line Transit),3089,A,MB,PT,12,"2,431",0,0,"4,777","7,208",0,2,0,0,2.9,4.9,0
WV,Ohio Valley Regional Transportation Authority (OVRTA / EORTA),3035,A,DR,FT,2,"3,991","2,638",0,"1,522","8,151",0,2,1.4,0,0.8,4.2,0
WV,Ohio Valley Regional Transportation Authority (OVRTA / EORTA),3035,A,DR,PT,2,0,0,0,0,0,0,0,0,0,0,0,0
WV,Ohio Valley Regional Transportation Authority (OVRTA / EORTA),3035,A,MB,FT,14,"58,116","14,950",0,"8,628","81,694",0,29,7.6,0,4.2,40.8,0
WV,Ohio Valley Regional Transportation Authority (OVRTA / EORTA),3035,A,MB,PT,14,0,0,0,0,0,0,0,0,0,0,0,0
WV,The Tri-State Transit Authority (TTA),3002,A,DR,FT,10,"26,094",160,0,190,"26,444",0,11,0.1,0,0.1,11.2,0
WV,The Tri-State Transit Authority (TTA),3002,A,DR,PT,10,0,0,0,0,0,0,0,0,0,0,0,0
WV,The Tri-State Transit Authority (TTA),3002,A,MB,FT,18,"71,478","21,185","5,150","7,422","105,235",0,35,9.9,3,3.9,51.8,0
WV,The Tri-State Transit Authority (TTA),3002,A,MB,PT,18,891,0,0,504,"1,395",0,1,0,0,1,2,0
WY,"Casper Area Transportation Coalition, Inc. (CATC)",8013,D,DR,FT,8,"25,531",0,0,"5,739","31,270",0,14,0,0,3,17,0
WY,"Casper Area Transportation Coalition, Inc. (CATC)",8013,D,DR,PT,8,"9,764",0,0,"1,612","11,376",0,16,0,0,1,17,0
WY,"Casper Area Transportation Coalition, Inc. (CATC)",8013,D,MB,FT,4,"3,944",0,0,620,"4,564",0,5,0,0,1,6,0
WY,"Casper Area Transportation Coalition, Inc. (CATC)",8013,D,MB,PT,4,"1,151",0,0,0,"1,151",0,4,0,0,0,4,0
WY,The City of Cheyenne Transit Program (CTP),8020,A,DR,FT,6,"11,141","1,724",331,"4,117","17,313",700,5.5,1,1,3,10.5,0.8
WY,The City of Cheyenne Transit Program (CTP),8020,A,DR,PT,6,"4,774",0,389,0,"5,163",0,4,0,0.6,0,4.6,0
WY,The City of Cheyenne Transit Program (CTP),8020,A,MB,FT,11,"15,320","1,403","1,305","5,439","23,467","1,425",6.4,1,0.6,3,11,1
WY,The City of Cheyenne Transit Program (CTP),8020,A,MB,PT,11,"9,535",0,767,0,"10,302",0,7.5,0,0.6,0,8.1,0
