5 digit NTD ID,AgencyID,Agency,Active,Reporter Type,UZA,UZA Name,Modes,TOS,2-Jan,2-Feb,2-Mar,2-Apr,2-May,2-Jun,2-Jul,2-Aug,2-Sep,2-Oct,2-Nov,2-Dec,3-Jan,3-Feb,3-Mar,3-Apr,3-May,3-Jun,3-Jul,3-Aug,3-Sep,3-Oct,3-Nov,3-Dec,4-Jan,4-Feb,4-Mar,4-Apr,4-May,4-Jun,4-Jul,4-Aug,4-Sep,4-Oct,4-Nov,4-Dec,5-Jan,5-Feb,5-Mar,5-Apr,5-May,5-Jun,5-Jul,5-Aug,5-Sep,5-Oct,5-Nov,5-Dec,6-Jan,6-Feb,6-Mar,6-Apr,6-May,6-Jun,6-Jul,6-Aug,6-Sep,6-Oct,6-Nov,6-Dec,7-Jan,7-Feb,7-Mar,7-Apr,7-May,7-Jun,7-Jul,7-Aug,7-Sep,7-Oct,7-Nov,7-Dec,8-Jan,8-Feb,8-Mar,8-Apr,8-May,8-Jun,8-Jul,8-Aug,8-Sep,8-Oct,8-Nov,8-Dec,9-Jan,9-Feb,9-Mar,9-Apr,9-May,9-Jun,9-Jul,9-Aug,9-Sep,9-Oct,9-Nov,9-Dec,10-Jan,10-Feb,10-Mar,10-Apr,10-May,10-Jun,10-Jul,10-Aug,10-Sep,10-Oct,10-Nov,10-Dec,11-Jan,11-Feb,11-Mar,11-Apr,11-May,11-Jun,11-Jul,11-Aug,11-Sep,11-Oct,11-Nov,11-Dec,12-Jan,12-Feb,12-Mar,12-Apr,12-May,12-Jun,12-Jul,12-Aug,12-Sep,12-Oct,12-Nov,12-Dec,13-Jan,13-Feb,13-Mar,13-Apr,13-May,13-Jun,13-Jul,13-Aug,13-Sep,13-Oct,13-Nov,13-Dec,14-Jan,14-Feb,14-Mar,14-Apr,14-May,14-Jun,14-Jul,14-Aug,14-Sep,14-Oct,14-Nov,14-Dec,15-Jan,15-Feb,15-Mar,15-Apr,15-May,15-Jun,15-Jul,15-Aug,15-Sep,15-Oct,15-Nov,15-Dec,16-Jan,16-Feb,16-Mar,16-Apr,16-May,16-Jun,16-Jul,16-Aug,16-Sep,16-Oct,16-Nov,16-Dec,17-Jan,17-Feb,17-Mar,17-Apr,17-May,17-Jun,17-Jul,17-Aug,17-Sep,17-Oct,17-Nov,17-Dec,18-Jan,18-Feb,18-Mar,18-Apr,18-May,18-Jun,18-Jul,18-Aug,18-Sep
50056,5056,Greater Peoria Mass Transit District,Active,Full Reporter,139,"Peoria, IL",MB,DO,"127,944","117,055","124,799","127,987","129,558","119,455","127,487","129,973","117,105","132,619","119,008","129,894","136,715","125,208","138,827",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"128,405","116,732","134,242","132,801","141,870","143,559","135,229","140,299","135,828","145,061","139,684","135,150","144,531","132,468","163,985","149,982","157,323","154,078","151,218","164,228","140,023","164,859","149,986","144,361","156,480","149,895","159,659","156,837","153,942","149,884","160,116","153,312","153,758","163,241","140,531","156,995","158,084","145,172","153,166","157,961","148,741","157,964","160,806","154,656","151,413","161,357","145,152","158,073","148,540","145,492","171,894","158,023","148,711","157,910","161,498","157,778","151,629","154,908","152,066","150,911","151,928","139,469","165,007","154,834","151,731","157,785","148,420","164,371","163,876","154,303","150,477","160,675","157,509","151,110","166,389","150,624","157,572","153,913","150,536","163,563","140,982","163,869","151,119","147,259","157,650","144,988","159,395","157,208","157,666","147,208","157,302","160,467","144,165","163,694","141,714","143,488","157,621","144,641","159,824","157,165","154,508","161,233","164,036","170,346","164,287","177,758","158,139","170,085","168,305","158,124","178,295","170,705","156,997","170,699","176,406","170,129","164,241","174,162","160,005","169,712","163,591","166,916","182,102","167,258","166,091","169,994","162,694","176,246","176,265","169,565","163,453","170,432","170,099","157,067","180,453","166,767","170,009","169,611","162,477","176,203","159,814","172,316","162,443","162,535","169,614","156,424","179,032","165,713","169,900","166,433","165,662","176,187","155,902"
50056,5056,Greater Peoria Mass Transit District,Active,Full Reporter,139,"Peoria, IL",TB,DO,0,0,0,0,471,515,324,511,587,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50057,5057,Rock Island County Metropolitan Mass Transit District,Active,Full Reporter,134,"Davenport, IA-IL",DR,DO,867,812,"1,015",972,893,"1,327",907,"1,283","1,167",886,770,691,250,206,437,648,"1,010","1,240","1,315","1,130","1,004",943,923,"10,190",766,"1,067",964,712,800,920,0,0,0,0,0,0,"1,456","1,582","1,669","1,820","1,517","1,421","2,070","1,568","1,678","1,550","1,622","1,546","1,583","1,532","1,554","1,492","1,580","1,442","1,796","1,771","1,361","1,657","1,716","1,794","1,758","1,566","1,561","1,716","1,729","1,639","2,019","1,598","1,839","1,601","1,960","1,689","18,186","21,476","13,911","15,514","19,546","16,984","14,660","22,923","17,651","24,494","16,526","16,847","14,980","13,709","18,639","16,629","13,279","12,419","15,271","13,633","12,307","16,178","16,923","15,863","14,560","13,242","12,984","22,302","15,616","12,345","16,214","15,926","15,971","13,489","13,694","15,082","15,487","9,109","10,405","10,239","10,805","10,517","9,566","11,031","9,555","10,101","10,101","10,183","10,533","12,157","12,755","11,514","12,395","12,144","10,370","11,154","10,267","12,960","11,464","11,134","11,604","10,411","10,643","11,838","12,302","10,717","12,182","12,269","11,886","12,841","11,286","11,711","10,889","10,574","11,861","11,133","11,837","11,768","11,507","11,478","11,071","12,064","11,050","11,946","10,733","10,601","12,238","10,799","11,218","11,892","12,217","12,914","12,024","12,086","11,620","11,848","11,500","11,533","11,576","11,621","12,782","12,653","11,193","12,539","11,818","11,657","11,535","10,453","10,800","10,824","12,360","10,352","11,666","11,740","10,174","12,240","10,747","11,040","10,111","10,195","10,047","9,233","9,978","10,228","10,896","10,441","10,204","10,740","9,635"
50057,5057,Rock Island County Metropolitan Mass Transit District,Active,Full Reporter,134,"Davenport, IA-IL",DR,PT,"7,737","7,490","6,483","10,672","10,014","9,087","10,253","11,947","11,463","7,268","5,978","5,672","6,900","6,701","6,230","6,687","6,445","6,416","7,568","6,618","7,386","6,849","5,883","5,345","6,650","5,427","6,750","7,644","7,165","6,874",0,0,0,0,0,0,"8,065","7,985","8,765","7,894","8,225","8,074","7,172","8,667","8,006","7,682","7,080","6,976","6,578","6,624","7,642","6,745","7,377","6,649","5,564","7,004","7,629","7,753","7,607","7,633","7,901","7,057","8,528","8,157","8,079","6,836","7,246","8,056","7,180","8,540","7,623","6,021","7,587","7,758","8,535","8,587","7,958","6,932","6,811","7,286","7,776","8,856","7,596","7,393","7,472","7,725","7,806","7,708","7,602","7,556","7,313","6,886","7,421","8,062","6,784","7,359","7,485","8,202","8,916","8,002","7,294","8,018","7,121","7,943","8,695","8,753","8,811","9,032","9,045","8,492","9,764","9,697","9,080","8,464","8,831","10,192","9,412","9,718","9,118","8,277","8,550","8,747","8,690","8,436","8,575","7,273","7,180","9,415","8,240","9,523","8,960","8,381","9,439","9,019","8,763","9,680","9,894","8,166","9,208","10,668","10,648","11,687","10,473","10,179","9,754","9,656","10,486","11,820","10,834","9,889","9,949","11,023","11,142","11,793","10,168","10,418","10,570","10,101","11,715","12,261","10,657","9,583","9,049","10,547","10,419","10,970","10,509","11,303","10,388","11,000","10,866","11,535","11,428","11,332","10,183","11,810","11,247","11,981","11,508","11,262","11,236","11,957","12,603","11,799","13,028","11,854","11,022","13,005","11,446","12,042","12,211","10,989","11,389","10,991","11,541","11,662","12,452","10,447","9,962","11,697","10,986"
50057,5057,Rock Island County Metropolitan Mass Transit District,Active,Full Reporter,134,"Davenport, IA-IL",FB,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,192","2,249","1,762",0,0,0,0,0,0,0,828,"2,119","2,387","2,955","1,218",235,0,0,0,0,0,0,"1,137","3,183","2,314","3,857","1,315",422,0,0,0,0,0,0,"1,234","3,670","3,873","4,101","1,795",349,0,0,0,0,0,0,763,"3,597","4,036","3,735","1,567",146,0,0,0,0,0,0,763,"3,345","4,286","3,900","1,463",660,0,0,0,0,0,0,908,"3,585","4,264","3,776","1,568"
50057,5057,Rock Island County Metropolitan Mass Transit District,Active,Full Reporter,134,"Davenport, IA-IL",MB,DO,"149,705","130,780","139,917","152,909","158,329","149,906","127,320","160,869","146,236","158,279","143,958","147,725","194,705","184,588","204,465","140,142","151,518","148,439","152,837","151,994","146,811","157,151","133,684","152,819","150,531","135,990","187,602","1,791,550","171,139","148,631",0,0,0,0,0,0,"186,763","176,446","194,450","190,305","184,433","198,256","200,246","196,239","155,572","186,981","183,744","194,265","195,209","176,886","199,504","185,044","192,418","184,645","194,660","191,812","176,404","186,001","181,274","181,133","164,674","160,471","172,972","157,154","164,316","155,464","169,580","177,533","160,313","183,179","177,356","169,705","173,774","176,985","172,450","201,967","205,947","185,063","202,586","206,722","183,695","193,438","161,216","178,741","183,052","168,236","193,861","189,714","177,954","180,615","186,045","182,625","171,713","191,854","171,040","181,156","176,663","171,021","192,316","189,139","172,272","174,883","174,220","181,151","180,734","181,607","176,598","182,285","179,617","168,031","194,588","181,566","189,651","180,049","175,445","191,419","182,760","188,723","182,832","191,176","188,972","183,925","188,807","181,702","186,309","182,525","177,177","192,462","176,410","196,031","187,901","175,259","188,806","175,205","181,230","185,835","188,971","175,908","179,986","188,157","177,949","193,314","181,554","182,759","183,069","172,347","195,522","192,195","195,721","178,613","182,205","183,655","182,470","193,684","176,953","185,530","180,918","172,245","191,215","187,965","180,541","180,614","183,011","186,299","182,865","190,665","172,394","193,213","179,809","180,258","193,226","185,890","182,560","181,761","172,665","196,755","184,030","184,650","187,432","186,919","185,705","210,271","195,592","177,880","189,116","182,502","179,032","204,404","187,403","196,669","188,971","187,589","197,595","182,408","203,887","193,713","196,140","192,304","186,295","183,855","155,074"
50057,5057,Rock Island County Metropolitan Mass Transit District,Active,Full Reporter,134,"Davenport, IA-IL",MB,PT,,,,,,,,,,,,,"5,456","4,928","5,801","5,280","5,456","5,315","7,568","6,618","6,335","5,456","5,280","5,456","5,280","5,104","7,743","5,280",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50057,5057,Rock Island County Metropolitan Mass Transit District,Active,Full Reporter,134,"Davenport, IA-IL",VP,DO,"2,242","3,150","2,861","3,839","4,472","4,306","2,884","1,745","2,264","4,873","3,984","5,594","4,443","3,185","3,673","2,921","1,223",730,602,652,"1,804","4,511","1,935","1,936","2,386","3,299","4,797","3,092","4,289","1,873",0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50058,5058,Rockford Mass Transit District,Active,Full Reporter,127,"Rockford, IL",DR,DO,"26,019","24,320","25,541","27,748","28,106","24,805","28,674","29,191","27,472","31,021","27,481","25,946","29,547","27,820","29,571","29,403","27,443","26,878","28,054","28,181","29,757","32,337","26,757","28,031","29,411","29,848","31,986","28,901","28,141","29,255","28,113","29,452","29,731","30,310","28,664","27,061","27,900","29,358","33,147","30,548","29,038","29,959","27,077","31,986","29,022","28,701","27,732","27,182","30,152","28,189","31,480","29,011","30,402","27,949","25,512","30,247","28,753","31,322","29,241","26,069","31,759","29,086","32,438","31,051","32,659","31,781","31,501","36,137","33,721","38,361","33,332","30,093","36,944","39,692","44,206","47,031","44,988","43,579","47,839","48,845","48,666","50,267","43,158","44,904","46,213","46,075","48,300","48,340","42,586","43,241","43,009","40,280","40,583","43,237","39,211","37,917","38,889","38,647","44,889","41,993","47,249","40,229","39,761","41,269","40,154","41,644","39,813","41,231","42,361","39,554","47,188","43,554","43,075","45,614","41,467","46,384","44,858","47,672","51,347","49,259","50,050","50,674","54,707","50,351","49,032","49,134","47,872","51,959","46,962","52,852","48,105","46,310","50,359","49,425","52,727","55,601","56,737","51,201","53,782","53,293","51,136","56,838","50,862","49,859","50,672","52,056","58,352","62,480","57,955","56,756","56,781","57,017","57,731","63,517","55,335","57,808","56,124","54,087","60,986","58,874","56,833","59,340","58,480","57,950","58,440","61,269","57,142","57,553","59,324","63,442","64,417","60,254","59,443","62,333","58,172","63,388","60,989","61,421","60,438","58,606","62,298","58,215","66,420","63,821","67,790","66,755","64,274","71,443","66,123","73,857","71,594","67,769","72,937","66,858","74,904","71,296","74,441","74,870","70,484","79,176","70,758"
50058,5058,Rockford Mass Transit District,Active,Full Reporter,127,"Rockford, IL",DR,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,217","5,031","5,341","5,163","6,153","5,481","5,118","6,379","5,890","4,988","4,853","4,989","5,017","5,104","6,186","4,870","6,026","5,300","5,001","5,337","4,892","5,941","4,904","4,556","5,470","4,685","5,802","4,250","5,740","5,776","5,798","5,951","4,968","6,473","5,468","5,029","6,205","5,489","5,640","5,848","4,987","4,863","5,433","5,176","5,323","6,399","3,673","5,650","8,992","5,771","6,464","6,224","6,095","6,545","6,931","6,355","6,339","6,872","5,536","5,778","5,796","5,437","6,917","6,864","6,436","6,916","6,502","6,678","6,374","5,662","5,829","6,159","5,787","5,154","6,798","5,463","5,846","5,873","6,032","6,220","6,983","7,123","5,895","6,521","6,523","6,621","7,479","6,742","7,278","7,179","8,545","8,646","8,220","10,459","8,201","7,919",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50058,5058,Rockford Mass Transit District,Active,Full Reporter,127,"Rockford, IL",MB,DO,"106,010","97,374","102,433","104,745","104,734","99,010","105,923","110,194","99,061","111,145","99,841","102,130","106,365","97,631","105,155","106,016","103,825","103,950","107,999","108,681","103,422","110,716","95,936","106,028","104,070","97,747","107,289","105,341","100,195","105,131","103,568","105,574","103,014","103,741","100,810","106,786","101,282","96,502","109,457","104,249","101,974","105,248","100,867","110,295","104,025","104,600","101,461","107,465","105,730","97,362","110,198","100,403","105,925","106,130","100,295","110,416","102,290","106,490","101,505","100,318","105,814","97,331","108,437","102,236","110,374","91,159","105,987","114,543","101,644","113,501","89,468","103,726","109,084","104,468","107,826","108,885","107,299","105,040","108,828","110,352","104,668","113,056","99,108","108,756","107,165","100,078","109,346","108,741","103,548","108,774","110,263","107,766","107,023","111,417","100,655","108,597","103,605","100,362","113,479","109,045","103,836","109,189","107,232","110,008","107,205","108,426","104,874","115,612","105,030","96,701","113,786","107,659","105,088","109,530","104,275","113,742","107,271","109,828","109,527","116,187","116,187","109,459","116,737","110,103","114,135","112,709","109,913","119,935","105,345","118,910","109,441","107,918","113,647","104,482","112,374","113,621","113,699","108,154","114,483","117,440","106,328","119,392","108,371","108,212","111,455","102,680","110,683","111,514","110,089","105,861","108,777","107,545","104,067","105,056","98,977","108,200","106,690","99,515","108,621","107,891","103,046","108,128","109,688","107,273","103,889","110,717","100,448","107,819","102,286","102,283","110,730","105,197","102,998","106,884","97,186","103,959","96,069","99,163","97,181","102,079","100,266","94,302","106,365","97,864","102,691","102,920","98,701","107,716","98,157","103,798","99,613","98,426","103,090","94,987","105,949","99,781","103,042","102,055","99,739","107,121","94,435"
50059,5059,Springfield Mass Transit District,Active,Full Reporter,206,"Springfield, IL",DR,DO,"23,968","22,172","24,030","23,055","25,125","22,694","24,178","26,371","21,099","24,766","21,484","21,168","23,919","21,942","23,150","23,706","24,426","23,470","25,739","24,389","24,199",0,0,0,"25,137","22,741","27,172","25,801","23,886","24,169","24,203","24,857","23,581","24,883","27,334","25,327","1,982","1,792","2,021","1,910","1,914","1,905","1,810","1,939","1,768","1,859","1,979","1,943","22,408","20,792","24,446","21,286","23,668","24,247","22,310","20,778","24,613","22,752","25,147",0,"24,343","21,980","20,633","24,241","24,803","23,694","22,025","25,464","23,831","26,900","25,756","22,476","27,499","26,165","24,538","24,561","25,308","24,085","25,554","24,386","26,587","27,530","25,071","27,673","25,269","23,685","26,735","26,361","26,104","26,260","27,128","24,624","28,675","28,465","27,186","27,774","25,782","27,862","34,244","30,425","26,470","29,138","28,373","28,871","30,586","28,708","25,503","28,923","28,091","24,774","31,032","28,773","29,170","30,753","31,146","29,679","30,083","30,966","24,445","30,235","29,608","26,236","26,914","26,127","26,166","24,464","23,561","27,429","22,966","27,348","24,443","22,567","26,734","24,342","25,603","25,300","26,865","23,553","25,526","25,434","23,819","27,388","24,268","24,150","24,656","24,049","28,840","29,623","27,991","27,152","28,885","28,966","29,460","32,030","22,975","29,243","29,765","28,618","32,883","33,207","29,776","30,621","31,463","30,859","31,454","33,089","29,820","33,174","31,598","33,081","35,165","34,282","33,708","35,753","30,484","34,628","34,361","33,072","31,143","32,604","29,396","30,372","35,177","30,384","32,291","31,876","29,830","33,543","31,976","33,303","32,167","30,400","31,626","31,056","35,052","30,081","35,307","33,576","33,803","37,668","33,130"
50059,5059,Springfield Mass Transit District,Active,Full Reporter,206,"Springfield, IL",MB,DO,"91,697","84,330","90,673","91,690","91,707","84,563","85,469","92,604","83,303","95,377","88,020","86,983","93,618","86,084","92,537","93,618","96,304","80,501","83,616","92,393","86,071",0,0,0,"92,955","86,316","97,636","93,889","94,897","88,902","89,165","94,443","90,502","89,278","90,596","97,117","89,884","86,128","96,908","92,563","93,654","85,555","87,231","87,414","90,502","92,849","89,278","92,849","93,654","86,128","96,908","88,818","97,275","85,555","83,918","87,414","90,502","85,511","89,278","89,278","103,243","91,387","102,623","95,315","103,268","95,920","95,920","100,699","93,168","106,725","98,471","97,295","103,606","97,580","103,581","107,409","105,732","97,693","101,875","107,200","100,809","106,008","98,239","100,308","114,480","92,192","100,308","100,308","101,298","95,004","94,432","102,866","96,906","104,881","97,662","102,483","94,364","95,689","110,294","106,809","102,940","105,820","104,611","115,058","116,216","114,507","113,847","110,874","108,824","96,312","117,487","116,798","115,504","116,596","109,250","125,159","112,993","117,024","115,152","120,251","115,893","116,631","127,095","115,607","122,380","118,351","108,797","131,734","107,245","130,028","115,813","113,980","117,045","110,297","112,763","122,055","122,891","114,569","121,530","131,502","115,283","127,571","115,797","119,480","122,654","109,239","123,566","124,537","124,149","121,602","126,352","127,218","116,206","127,283","114,510","120,572","118,893","109,620","129,415","125,462","119,444","124,721","119,058","115,490","114,996","119,842","105,651","115,829","109,889","109,568","121,326","114,186","112,037","117,756","109,063","122,725","116,858","120,616","116,257","116,304","112,276","105,498","121,391","110,480","115,929","113,733","107,867","122,464","113,559","118,183","108,723","105,822","111,659","105,258","116,076","114,465","118,797","119,218","117,133","127,645","117,228"
50060,5060,Champaign-Urbana Mass Transit District,Active,Full Reporter,224,"Champaign, IL",DR,DO,"15,113","15,068","15,406","16,204","11,221","9,717","7,086","6,963","15,223","15,844","16,508","15,865","12,521","18,143","17,010","17,232","12,309","7,660","7,866","8,748","15,045","17,747","14,965","13,488","12,789","17,787","15,616","17,354","12,512","8,290","8,788","11,650","14,829","18,587","15,282","13,362","11,819","17,214","17,066","20,956","13,922","7,953","8,777","13,166","20,536","21,316","17,836","16,186","13,964","21,672","19,002","20,805","14,789","11,005","11,058","14,736","18,928","19,557","16,884","15,155","15,533","11,184","10,817","7,966","18,919","13,119","12,111","14,278","31,608","23,982","20,450","19,097","24,945","34,419","27,508","32,087","16,656","9,716","10,973","15,180","26,841","28,263","27,615","27,309","15,276","28,353","23,547","29,057","16,419","10,692","10,548","18,573","29,991","39,960","30,837","32,430","24,285","38,133","31,533","33,765","24,938","13,938","14,183","20,826","30,601","35,639","27,613","29,277","16,867","33,400","29,790","34,468","20,861","12,792","14,501","19,326","23,020","30,087","21,011","14,297","13,872","20,207","20,819","21,135","9,529","6,968","6,544","8,639","16,569","21,120","17,953","17,742","16,902","20,620","23,931","23,194","12,103","5,032","5,590","7,537","17,301","21,470","17,313","17,993","15,893","24,684","23,528","23,918","13,297","4,967","10,974","12,576","17,094","21,449","17,371","16,498","15,072","19,767","17,359","18,492","14,890","11,257","10,550","12,511","15,838","19,177","16,317","15,909","15,699","19,395","16,740","18,855","14,255","11,708","9,597","12,099","14,739","16,063","15,782","15,108","13,061","14,951","15,756","14,858","13,352","10,300","9,059","11,850","14,100","16,207","14,087","14,424","14,757","15,835","16,600","16,805","13,507","11,419","10,580","11,702","11,636"
50060,5060,Champaign-Urbana Mass Transit District,Active,Full Reporter,224,"Champaign, IL",DR,PT,"4,642","4,682","5,516","6,411","5,514","3,146","2,725","3,686","4,010","4,935","4,130","4,285","6,270","5,700","5,985","6,270","5,985","5,985","6,270","5,985","5,985","6,555","5,700","6,270",,,,,,,,,,,,,"6,048","5,770","6,495","5,439","8,105","7,352","6,934","5,308","8,252","6,834","4,379","6,971","4,887","4,331","5,164","5,221","6,104","6,389","7,023","7,714","8,971","7,351","7,220","7,115","6,785","7,845","8,601","10,222","7,894","5,260","6,846","7,700","7,597","8,529","7,664","7,047","7,768","8,869","8,633","8,502","8,906","6,776","7,181","9,254","8,782","9,810","8,378","7,378","8,430","8,803","8,350","10,953","8,188","5,173","5,209","8,321","8,492","8,872","8,863","8,668","7,820","10,443","9,915","5,988","7,968","5,758","5,505","4,317","5,443","4,558","4,980","3,590","4,458","3,913","5,265","4,427","4,640","5,108","12,426","15,582","15,702","16,322","15,822","15,702","13,230","15,852","15,552","14,082","15,702","12,330","9,380","13,224","13,327","13,853","13,475","13,327","17,797","14,912","14,438","16,424","19,863","16,054","10,269","10,209","9,549","11,068","9,801","10,972","9,090","8,950","9,687","9,535","10,504","10,244","10,886","12,265","13,258","11,864","9,587","10,527","11,305","13,221","13,445","14,252","11,521","13,665","13,197","12,670","14,785","14,700","12,677","13,170","12,836","14,620","14,771","15,095","12,133","15,285","14,166","15,098","15,853","15,225","13,178","13,985","14,050","15,005","17,097","14,310","14,663","15,299","15,049","16,733","15,861","15,767","14,770","14,262","14,168","14,331","15,528","15,832","15,417","16,016","16,206","15,704","16,852"
50060,5060,Champaign-Urbana Mass Transit District,Active,Full Reporter,224,"Champaign, IL",MB,DO,"198,998","214,782","210,953","233,526","177,211","142,741","142,753","172,431","213,736","238,411","206,150","199,808","172,569","195,173","195,577","213,891","178,612","142,406","144,482","162,695","214,553","219,889","192,869","185,704","171,549","200,992","203,938","213,624","166,475","144,640","148,070","172,296","210,737","221,404","196,200","187,585","195,936","222,638","237,891","244,013","206,368","173,575","164,867","204,177","218,122","234,778","207,025","198,073","202,108","218,989","234,453","222,860","205,848","170,694","168,083","206,551","215,990","252,045","209,919","201,739","199,256","231,259","207,506","217,539","108,783","65,858","68,133","142,436","225,390","242,293","206,961","127,881","192,124","261,331","207,958","245,762","118,415","86,420","82,703","127,362","251,240","270,154","207,376","182,760","175,774","274,035","228,066","261,851","144,340","82,980","83,888","143,031","244,626","272,909","209,961","175,667","207,389","239,882","219,058","257,474","211,016","196,766","181,429","198,344","232,499","239,643","218,767","225,128","220,854","239,338","218,779","249,869","223,818","186,375","180,351","240,159","302,490","323,904","292,137","240,125","249,710","277,295","262,002","264,776","228,933","195,763","204,806","189,533","265,837","300,231","249,997","248,841","263,644","270,257","266,523","291,014","248,533","209,665","212,647","232,519","254,730","285,467","265,433","269,043","259,975","273,677","274,300","289,552","265,373","230,545","235,189","252,796","273,617","298,640","250,867","261,201","251,171","264,043","273,770","278,904","244,713","219,753","225,762","245,593","278,933","295,297","255,644","258,408","247,718","275,282","279,133","283,484","248,271","224,020","214,114","261,603","278,336","287,631","264,440","258,170","262,270","264,184","280,299","269,519","252,259","222,720","211,606","249,317","269,440","292,084","264,705","259,897","266,261","267,891","284,848","271,992","249,904","229,586","226,599","265,699","272,973"
50061,5061,Decatur Public Transit System,Active,Full Reporter,313,"Decatur, IL",DR,DO,"3,161","3,079","2,880","2,904","2,517","2,612","3,433","3,689","3,074","3,295","3,089","2,654","3,320","3,388","3,608","4,170","3,817","3,716","2,765","3,035","2,968","3,558","2,769","2,751","3,796","4,411","5,063","4,946","4,520","4,405","4,043","4,236","4,438","4,945","4,060","4,089","5,304","5,157","6,641","6,200","5,244","5,571","5,009","6,589","6,397","6,317","6,208","6,301","6,321","6,630","7,876","6,748","6,491","6,262","5,643","7,069","6,893","7,530","7,160","6,045","9,747","8,580","11,325","10,225","11,186","11,190","10,041","11,252","9,957","11,775","10,263","9,280","10,203","9,979","10,860","11,280","10,847","9,634","9,884","9,999","11,477","12,720","10,555","9,909","10,742","10,180","12,338","12,353","11,725","10,994","11,353","10,803","10,855","12,163","10,807","10,131","8,720","8,876","11,608","9,919","9,550","10,066","9,216","10,194","10,148","9,963","9,850","9,768","9,582","8,284","10,149","9,402","8,715","8,385","8,990","10,661","10,480","12,111","13,524","11,963","12,581","13,792","14,500","12,786","12,857","10,802","9,606","10,693","8,734","10,498","9,434","9,041","9,944","8,950","9,843","10,118","9,497","8,988","8,591","8,913","8,095","8,706","7,508","7,638","8,295","8,986","9,616","10,461","9,818","8,679","8,765","8,815","9,441","10,469","8,763","8,771","8,995","9,549","8,965","9,390","8,367","8,201","7,341","7,859","7,956","8,345","7,526","7,602","7,432","8,137","8,173","8,280","8,228","7,920","7,720","8,366","8,248","8,512","8,962","8,288","8,042","9,721","10,913","12,017","11,623","10,368","9,501","11,507","10,559","11,676","10,836","9,565","10,543","9,159","9,801","9,333","9,733","8,375","8,548","10,375","9,284"
50061,5061,Decatur Public Transit System,Active,Full Reporter,313,"Decatur, IL",DR,PT,"11,088","10,131","10,571","10,841","10,051","8,855","9,532","10,537","9,928","11,614","10,671","10,360","9,102","8,455","10,062","10,482","10,771","10,042","10,291","10,018","9,562","10,829","9,165","8,911","9,408","9,774","10,323","10,024","9,022","9,637","10,572","10,820","10,617","11,237","9,365","9,922","7,677","7,598","8,128","8,008","7,397","7,077","6,245","5,369",0,0,0,0,"4,785","5,358","5,721","5,114","4,146","4,567","4,756","4,609","3,825","3,926","3,739","2,875","3,627","3,091","3,962","3,370","3,384","3,359","3,291","3,848","3,660","4,193","4,320","3,960","4,807","4,432","4,488","4,466","3,950","3,583","3,576","3,601","3,588","4,317","3,586","3,919","3,860","3,842","4,234","3,863","3,524","3,360","3,019","3,088","3,782","4,176","3,732","3,691","2,880","2,730","3,593","3,249","2,627","2,714","2,423","2,458","2,593","2,659","2,313","2,190",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
