AgencyID,Mode_Cd,Service_Cd,Kwh_Propulsion,Kwh_Charge_Batteries,Gl_Diesel_Num,Gl_Gas_Num,Gl_Lpg_Num,Gl_Lng_Num,Gl_Meth_Num,Gl_Eth_Num,Gl_Cng_Num,Gl_Bunker_Num,Gl_Kero_Num,Gl_Grain_Num,Other_Fuel_Num,Gl_Biodiesel_Num,Other_Energy_Desc
3026,DR,PT,                ,0,0,"1,405",0,0,0,0,0,0,0,0,0,0,                                                                                                    
3026,MB,DO,                ,0,"211,352","1,987",0,0,0,0,0,0,0,0,0,0,                                                                                                    
3027,CB,PT,                ,                ,"69,939",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3027,DR,DO,                ,                ,"78,245","35,286",                ,                ,                ,                ,                ,                ,                ,                ,                ,"10,015",                                                                                                    
3027,DR,PT,                ,                ,                ,"33,135",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3027,MB,DO,                ,                ,"209,584","88,988",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3030,DR,PT,                ,                ,                ,"3,021,551",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3030,HR,DO,"498,152,302",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3030,MB,DO,                ,                ,"9,461,779",                ,                ,                ,                ,                ,"5,365,847",                ,                ,                ,                ,                ,                                                                                                    
3030,MB,PT,                ,                ,"373,033",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3034,CB,PT,                ,                ,"1,639,632",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3034,CR,PT,"26,830,924",                ,"3,184,418",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3034,DR,DO,                ,                ,"225,929",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3034,DR,PT,                ,                ,"138,972","1,611,598",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3034,HR,DO,"58,151,945",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3034,LR,DO,"34,165,062",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3034,MB,DO,                ,                ,"7,169,834",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3035,DR,DO,                ,                ,                ,"10,456",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3035,MB,DO,                ,                ,"120,899",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3044,MB,PT,                ,                ,"220,564","2,497",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3045,DR,DO,                ,                ,                ,"267,545",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3048,DR,PT,                ,                ,"36,983","10,040",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3048,MB,PT,                ,                ,"158,768",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3051,DR,PT,                ,                ,                ,"9,623",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3051,MB,DO,                ,                ,"2,296,482","74,808",                ,                ,                ,                ,"916,159",                ,                ,                ,                ,                ,                                                                                                    
3054,DR,PT,                ,                ,"6,592","18,523",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3054,MB,DO,                ,                ,                ,                ,                ,                ,                ,                ,"641,785",                ,                ,                ,                ,                ,                                                                                                    
3054,VP,DO,                ,                ,                ,"27,587",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3055,DR,DO,                ,                ,"48,919","50,619",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3055,MB,DO,                ,                ,"24,979",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3057,CR,PT,"32,821,473",                ,"7,400",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3058,MB,DO,                ,                ,"101,059",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3061,DR,PT,                ,                ,"2,727",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3061,MB,PT,                ,                ,"187,395",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3068,MB,PT,                ,                ,"2,304,551",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3069,DR,DO,                ,                ,"13,765","7,287",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3069,MB,DO,                ,                ,"42,947",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3070,MB,PT,                ,                ,"1,180,477",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3071,MB,DO,                ,                ,"467,678",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3071,MB,PT,                ,                ,"22,944",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3072,DR,DO,                ,                ,"51,836","2,442",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3072,MB,DO,                ,                ,"158,020",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3073,CR,PT,                ,                ,"1,707,102",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3074,DR,DO,                ,                ,"34,241","11,870",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3074,MB,DO,                ,                ,"75,689",32,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3075,DR,DO,                ,                ,"433,455","854,565",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3075,DR,PT,                ,                ,                ,"54,604",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3075,MB,DO,                ,                ,"1,668,425",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3075,MB,PT,                ,                ,"226,510","1,112",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3076,DR,DO,                ,                ,"8,662",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3076,MB,DO,                ,                ,"207,001",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3076,MB,PT,                ,                ,                ,                ,                ,                ,                ,                ,"118,194",                ,                ,                ,                ,                ,                                                                                                    
3078,VP,PT,                ,                ,                ,"53,363",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3079,MB,DO,                ,                ,"120,723",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3080,DR,PT,                ,                ,                ,"69,299",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3080,MB,PT,                ,                ,                ,                ,                ,                ,                ,                ,"404,340",                ,                ,                ,                ,"3,999",                                                                                                    
3081,MB,PT,                ,                ,"563,368",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3083,DR,PT,                ,                ,                ,"481,748",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3083,FB,PT,                ,                ,"27,204",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3083,MB,DO,                ,                ,"2,784,569",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3083,VP,DO,                ,                ,                ,"63,534",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3085,DR,DO,                ,0,"23,887",0,0,0,0,0,0,0,0,0,0,0,                                                                                                    
3085,MB,PT,                ,0,"377,670",0,0,0,0,0,0,0,0,0,0,0,                                                                                                    
3087,DR,DO,                ,                ,"56,975","5,101",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3087,DR,PT,                ,                ,"41,172","1,093",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3087,MB,DO,                ,                ,"42,943",383,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3087,MB,PT,                ,                ,"73,039",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3088,DR,PT,                ,                ,                ,"37,336",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3088,MB,PT,                ,                ,"88,556","98,283",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3091,DR,DO,                ,                ,"6,813","15,034",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3091,MB,DO,                ,                ,"214,394","4,080",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3094,DR,DO,                ,                ,"1,800","13,046",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3094,MB,DO,                ,                ,"137,138",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3095,DR,DO,                ,                ,                ,"51,236",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3095,MB,DO,                ,                ,"107,572",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3096,DR,DO,                ,                ,"39,276","38,401",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3096,MB,DO,                ,                ,"203,389",262,                ,                ,                ,                ,                ,                ,                ,                ,                ,"76,033",                                                                                                    
3099,DR,DO,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3099,MB,DO,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3101,DR,PT,                ,                ,"2,035",186,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3101,MB,PT,                ,                ,"26,515",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3102,CB,DO,                ,                ,"756,348",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
3103,CB,DO,                ,                ,"146,135",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4001,DR,DO,                ,                ,"73,000",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4001,DR,PT,                ,                ,                ,"5,626",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4001,IP,DO,"83,080",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4001,MB,DO,                ,"360,000","538,000",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4002,DR,DO,                ,                ,"59,016","46,495",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4002,MB,DO,                ,                ,"530,131","46,038","109,299",                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4003,DR,DO,                ,                ,"423,886",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4003,MB,DO,                ,                ,"1,712,638",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4003,SR,DO,"1,293,000",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4004,DR,DO,                ,                ,"99,151","238,455",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4004,MB,DO,                ,                ,"1,236,000",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4005,DR,PT,                ,                ,                ,"21,842","3,420",                ,                ,                ,806,                ,                ,                ,                ,                ,                                                                                                    
4005,MB,DO,                ,                ,0,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,"208,087",                                                                                                    
4006,DR,PT,                ,                ,                ,"66,588",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4006,MB,PT,                ,                ,"300,231",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4007,MB,DO,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,"907,563",                                                                                                    
4008,DR,DO,                ,                ,"316,664",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4008,LR,DO,"7,181,440",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4008,MB,DO,                ,                ,"3,130,667",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4008,VP,DO,                ,                ,                ,"129,433",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4009,DR,DO,                ,                ,"5,413","26,315",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4009,MB,DO,                ,                ,"244,049","1,949",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4012,DR,DO,                ,                ,"89,653","22,500",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4012,MB,DO,                ,                ,"442,105",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4014,DR,DO,                ,                ,"42,114","7,040","12,464",                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4014,MB,DO,                ,                ,"173,206",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4014,VP,PT,                ,                ,                ,"81,990",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4015,DR,DO,                ,                ,"34,819",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4015,MB,DO,                ,                ,"252,934",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4017,DR,PT,                ,                ,"72,933","147,106",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4017,MB,DO,                ,                ,"670,018","21,474",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4018,DR,DO,                ,                ,"17,989",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4018,DR,PT,                ,                ,"381,209","43,425",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4018,MB,DO,                ,                ,"1,780,909",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4018,MB,PT,                ,                ,"20,064",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4019,DR,DO,                ,                ,"110,077",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4019,MB,DO,                ,                ,"796,443",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4021,DR,DO,                ,                ,"13,989",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4021,MB,DO,                ,                ,"134,034",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4022,DR,DO,                ,                ,"908,819",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4022,HR,DO,"93,440,548",                ,0,                ,0,0,                ,                ,                ,                ,                ,                ,0,0,                                                                                                    
4022,MB,DO,                ,                ,"2,214,956",                ,                ,                ,                ,                ,"5,719,492",                ,                ,                ,                ,                ,                                                                                                    
4023,DR,DO,                ,                ,"10,442",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4023,DR,PT,                ,                ,"8,104",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4023,MB,DO,                ,                ,"71,084",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4023,MB,PT,                ,                ,"53,392",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4025,DR,DO,                ,                ,"82,275",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4025,FB,DO,                ,                ,"33,652",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4025,MB,DO,                ,                ,"600,935",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4026,DR,DO,                ,                ,"66,290",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4026,MB,DO,                ,                ,"300,935",0,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4027,DR,PT,                ,                ,"14,620","113,949",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
