AgencyID,mode_cd,service_cd,kwh_propulsion,kwh_charge_batteries,gl_diesel_num,gl_gas_num,gl_lpg_num,gl_lng_num,gl_meth_num,gl_eth_num,gl_cng_num,gl_bunker_num,gl_kero_num,gl_grain_num,other_fuel_num,gl_biodiesel_num,Total
7019,MB,DO,0,0,"190,243",0,0,0,0,0,0,0,0,0,0,"8,233",
7030,MB,DO,0,0,"52,924",0,0,0,0,0,0,0,0,0,0,0,
7032,MB,DO,0,0,"151,436",0,0,0,0,0,0,0,0,0,0,0,
7041,MB,DO,0,0,"144,675",0,0,0,0,0,0,0,0,0,0,"134,082",
7043,DR,DO,0,0,"9,498","21,105",0,0,0,0,0,0,0,0,0,0,
7043,MB,DO,0,0,"77,564",0,0,0,0,0,0,0,0,0,0,0,
8001,DR,DO,0,0,"504,039","16,101",0,0,0,0,0,0,0,0,0,0,
8001,LR,DO,"18,839,400",0,0,0,0,0,0,0,0,0,0,0,0,0,
8001,MB,DO,0,0,"4,638,539",0,0,0,0,0,"48,683",0,0,0,0,0,
8001,VP,DO,0,0,0,"362,967",0,0,0,0,"2,432",0,0,0,0,0,
8004,DR,DO,0,0,0,"34,110",0,0,0,0,0,0,0,0,0,0,
8004,MB,DO,0,0,"143,224",0,0,0,0,0,0,0,0,0,0,0,
8006,DR,DO,0,0,"18,205",0,0,0,0,0,0,0,0,0,0,0,
8006,LR,DO,"25,167,438",0,0,0,0,0,0,0,0,0,0,0,0,0,
8006,MB,DO,0,0,"6,240,779",0,0,0,0,0,"155,265",0,0,0,0,"36,092",
8007,MB,DO,0,0,"134,800",0,0,0,0,0,0,0,0,0,0,0,
8008,MB,DO,0,0,"40,375","14,664",0,0,0,0,0,0,0,0,0,0,
8009,DR,DO,0,0,"16,058",0,0,0,0,0,0,0,0,0,0,0,
8009,MB,DO,0,0,"109,375",0,0,0,0,0,0,0,0,0,0,0,
8010,DR,DO,0,0,"23,189",0,0,0,0,0,0,0,0,0,0,0,
8010,MB,DO,0,0,"68,737",0,0,0,0,0,0,0,0,0,0,0,
8011,DR,DO,0,0,0,"29,777",0,0,0,0,"3,995",0,0,0,0,0,
8011,MB,DO,0,0,0,0,0,0,0,0,"9,171",0,0,0,0,"160,266",
8012,DR,DO,0,0,0,"10,081",0,0,0,0,0,0,0,0,0,0,
8012,MB,DO,0,0,"119,413",0,0,0,0,0,0,0,0,0,0,0,
8014,DR,DO,0,0,"27,983",0,0,0,0,0,0,0,0,0,0,0,
8014,MB,DO,0,0,"25,473",0,0,0,0,0,0,0,0,0,0,0,
8020,DR,DO,0,0,0,"17,261",0,0,0,0,0,0,0,0,0,0,
8020,MB,DO,0,0,"19,106","35,045",0,0,0,0,68,0,0,0,0,0,
8025,DR,DO,0,0,"3,961","5,083",0,0,0,0,0,0,0,0,0,0,
8025,MB,DO,0,0,"16,371",0,0,0,0,0,0,0,0,0,0,0,
9001,MB,DO,0,0,"952,686",0,0,0,0,0,0,0,0,0,0,0,
9003,HR,DO,"290,690,069",0,0,0,0,0,0,0,0,0,0,0,0,0,
9004,DR,DO,0,0,0,0,0,0,0,0,"96,391",0,0,0,0,0,
9004,MB,DO,0,0,"196,862",0,0,0,0,0,"1,238,662",0,0,0,0,0,
9006,DR,DO,0,0,0,"68,909",0,0,0,0,0,0,0,0,0,0,
9006,MB,DO,0,0,"658,509","1,473",0,0,0,0,"79,457",0,0,0,0,0,
9008,MB,DO,0,0,"759,454",0,0,"1,937,851",0,0,0,0,0,0,0,0,
9009,MB,DO,0,0,"1,875,208",0,0,0,0,0,0,0,0,0,0,0,
9010,MB,DO,0,0,"558,307",0,0,0,0,0,0,0,0,0,0,0,
9012,DR,DO,0,0,"58,893","6,417",0,0,0,0,"6,777",0,0,0,0,0,
9012,MB,DO,0,0,"899,085",0,0,0,0,0,"4,675",0,0,0,0,0,
9013,LR,DO,"25,030,437",0,0,0,0,0,0,0,0,0,0,0,0,0,
9013,MB,DO,0,0,"4,645,021",0,0,0,0,0,0,0,0,0,"9,507",0,Hydrogen Fuel for powering Zero Emission Bus (ZEB)
9014,MB,DO,0,0,"6,171,053","162,293",0,0,0,0,0,0,0,0,"3,460",0,Hydrogen Fuel
9015,CC,DO,"3,780,320",0,0,0,0,0,0,0,0,0,0,0,0,0,
9015,LR,DO,"49,247,493",0,0,0,0,0,0,0,0,0,0,0,0,0,
9015,MB,DO,0,0,"5,739,476",0,0,0,0,0,0,0,0,0,0,0,
9015,TB,DO,"32,988,400",0,0,0,0,0,0,0,0,0,0,0,0,0,
9016,FB,DO,0,0,"1,538,939",0,0,0,0,0,0,0,0,0,0,0,
9016,MB,DO,0,0,"1,557,456",0,0,0,0,0,0,0,0,0,0,0,
9017,MB,DO,0,0,"270,640",0,0,0,0,0,188,0,0,0,0,0,
9019,LR,DO,"36,458,600",0,0,0,0,0,0,0,0,0,0,0,0,0,
9019,MB,DO,0,0,"41,571","27,597",0,0,0,0,"2,777,950",0,0,0,0,0,
9020,MB,DO,0,"371,049","544,973",0,0,0,0,0,0,0,0,0,0,0,
9022,DR,DO,0,0,"12,667","47,043",0,0,0,0,0,0,0,0,0,0,
9022,MB,DO,0,0,"342,632","6,862",0,0,0,0,0,0,0,0,0,0,
9023,MB,DO,0,0,"1,812,713","574,155",0,0,0,0,0,0,0,0,0,0,
9026,MB,DO,0,0,"875,461",0,0,0,0,0,"4,144,620",0,0,0,0,0,
9027,MB,DO,0,0,"1,051,724","39,240",0,0,0,0,"485,339",0,0,0,0,0,
9029,MB,DO,0,0,"177,982","22,040",0,0,0,0,"2,922,702",0,0,0,0,0,
9030,MB,DO,0,0,"980,849",0,0,0,0,0,"1,004,323",0,0,0,0,0,
9031,MB,DO,0,0,0,0,0,0,0,0,"1,703,979",0,0,0,0,0,
9033,DR,DO,0,0,"424,872","3,162",0,0,0,0,0,0,0,0,0,"3,041",
9033,MB,DO,0,0,"721,121",0,0,0,0,0,"1,566,709",0,0,0,0,"393,045",
9034,DR,DO,0,0,0,"25,282","17,081",0,0,0,0,0,0,0,0,"27,443",
9034,MB,DO,0,0,0,"4,121","7,440",0,0,0,0,0,0,0,0,"26,414",
9035,MB,DO,0,0,"9,026",0,0,0,0,0,"736,224",0,0,0,0,0,
9036,MB,DO,0,0,"3,591,799","12,322",0,"6,486,963",0,0,0,0,0,0,0,0,
9039,MB,DO,0,0,0,0,0,0,0,0,"585,871",0,0,0,0,0,
9041,DR,DO,0,0,"3,232","4,824",0,0,0,0,0,0,0,0,0,0,
9041,MB,DO,0,0,"810,133","45,808",0,0,0,0,0,0,0,0,0,0,
9042,MB,DO,0,0,"407,908","51,253",0,0,0,0,0,0,0,0,0,0,
9043,DR,DO,0,0,0,"1,250",0,0,0,0,"9,038",0,0,0,0,0,
9043,MB,DO,0,0,"72,631",0,0,0,0,0,0,0,0,0,0,0,
9050,DR,DO,0,0,0,314,0,0,0,0,"82,860",0,0,0,0,0,
9050,MB,DO,0,0,"1,027",0,0,0,0,0,"118,793",0,0,0,0,0,
9054,LR,DO,"42,469,223",0,0,0,0,0,0,0,0,0,0,0,0,0,
9062,MB,DO,0,0,"584,537",0,0,0,0,0,"96,260",0,0,0,0,0,
9078,MB,DO,0,0,"871,039",0,0,0,0,0,0,0,0,0,0,0,
9079,DR,DO,0,0,0,0,0,0,0,0,"97,576",0,0,0,0,0,"4,062 GGE Hydrogen and 425 GGE HCNG"
9079,MB,DO,0,0,0,0,0,0,0,0,"702,009",0,0,0,"4,487",0,"4,062 GGE Hydrogen and 425 GGE HCNG"
9086,DR,DO,0,0,0,0,"71,102",0,0,0,"66,869",0,0,0,0,0,
9119,MB,DO,0,0,0,"12,064","49,503",0,0,0,0,0,0,0,0,0,
9132,DR,DO,0,0,"36,903","64,353",0,0,0,0,0,0,0,0,0,0,
9135,DR,DO,0,0,0,572,0,0,0,0,"25,792",0,0,0,0,0,
9137,DR,DO,0,0,0,"13,037",0,0,0,0,0,0,0,0,0,0,
9140,DR,DO,0,0,0,"26,239",0,0,0,0,0,0,0,0,0,0,
9142,MB,DO,0,0,"26,055",0,0,0,0,0,"232,474",0,0,0,0,0,
9154,HR,DO,"82,990,200",0,0,0,0,0,0,0,0,0,0,0,0,0,
9154,LR,DO,"84,304,688",0,0,0,0,0,0,0,0,0,0,0,0,0,
9154,MB,DO,0,0,"3,909,787",0,0,0,0,0,"35,909,004",0,0,0,0,0,
9169,VP,DO,0,0,0,"331,277",0,0,0,0,0,0,0,0,0,0,
9176,VP,DO,0,0,0,"134,595",0,0,0,0,0,0,0,0,0,0,
9180,DR,DO,0,0,0,"19,413",0,0,0,0,0,0,0,0,0,0,
9180,MB,DO,0,0,"100,461",240,0,0,0,0,0,0,0,0,0,0,
9196,MB,DO,0,0,"36,510",183,0,0,0,0,"166,884",0,0,0,0,0,
