AgencyID,  mode_cd,  service_cd, kwh_propulsion,  kwh_charge_batteries,  gl_diesel_num, gl_gas_num, ec.gl_lpg_num, ec.gl_lng_num, ec.gl_meth_num, gl_eth_num,  gl_cng_num,  gl_bunker_num,  gl_kero_num, gl_grain_num,  other_fuel_num,  gl_biodiesel_num, other_energy_desc,Total
1,LR,DO,"183,920",0,0,0,0,0,0,0,0,0,0,0,0,0,,"183,920"
1,MB,DO,0,0,"10,602,308",0,0,0,0,0,0,0,0,0,0,"138,602",,"10,740,910"
1,TB,DO,"17,048,640",0,0,0,0,0,0,0,0,0,0,0,0,0,,"17,048,640"
1,VP,DO,0,0,0,"647,411",0,0,0,0,0,0,0,0,0,0,,"647,411"
2,DR,DO,0,0,"108,607","51,310",0,0,0,0,0,0,0,0,0,0,,"159,917"
2,MB,DO,0,0,"1,218,639",0,0,0,0,0,0,0,0,0,0,0,,"1,218,639"
2,VP,DO,0,0,0,"41,964",0,0,0,0,0,0,0,0,0,0,,"41,964"
3,DR,DO,0,0,0,"107,884",0,0,0,0,0,0,0,0,0,0,,"107,884"
3,MB,DO,0,0,"1,402","17,990",0,0,0,0,"2,463,361",0,0,0,0,0,,"2,482,753"
3,VP,DO,0,0,0,"292,243",0,0,0,0,0,0,0,0,0,0,,"292,243"
5,DR,DO,0,0,0,"75,534",0,0,0,0,0,0,0,0,0,0,,"75,534"
5,MB,DO,0,0,"274,346",0,0,0,0,0,0,0,0,0,0,0,,"274,346"
6,MB,DO,0,0,"158,757",0,0,0,0,0,0,0,0,0,0,0,,"158,757"
6,VP,DO,0,0,"10,604","7,212",0,0,0,0,0,0,0,0,0,0,,"17,816"
7,MB,DO,0,0,"845,354",0,0,0,0,0,0,0,0,0,0,0,,"845,354"
8,LR,DO,"38,018,606",0,0,0,0,0,0,0,0,0,0,0,0,0,,"38,018,606"
8,MB,DO,0,0,"5,941,030",0,0,0,0,0,0,0,0,0,0,0,,"5,941,030"
11,DR,DO,0,0,"27,143",0,0,0,0,0,0,0,0,0,0,0,,"27,143"
11,MB,DO,0,0,0,0,0,0,0,0,"340,497",0,0,0,0,0,,"340,497"
12,MB,DO,0,0,"582,642",0,0,0,0,0,0,0,0,0,0,0,,"582,642"
16,MB,DO,0,0,"49,381",0,0,0,0,0,0,0,0,0,0,0,,"49,381"
18,DR,DO,0,0,"181,451","134,745",0,0,0,0,0,0,0,0,0,0,,"316,196"
18,MB,DO,0,0,"582,173",0,0,0,0,0,0,0,0,0,0,0,,"582,173"
18,VP,DO,0,0,"83,290","81,986",0,0,0,0,0,0,0,0,0,0,,"165,276"
19,DR,DO,0,0,0,"4,850",0,0,0,0,0,0,0,0,0,"78,648",,"83,498"
19,MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"460,850",,"460,850"
19,VP,DO,0,0,0,"112,398",0,0,0,0,0,0,0,0,0,0,,"112,398"
20,DR,DO,0,0,"247,949",0,0,0,0,0,0,0,0,0,0,0,,"247,949"
20,MB,DO,0,0,"590,116",0,0,0,0,0,0,0,0,0,0,0,,"590,116"
20,VP,DO,0,0,"66,307","12,023",0,0,0,0,0,0,0,0,0,0,,"78,330"
21,DR,DO,0,0,0,"128,455",0,0,0,0,0,0,0,0,0,0,,"128,455"
21,MB,DO,0,0,"298,920",0,0,0,0,0,0,0,0,0,0,0,,"298,920"
22,DR,DO,0,0,"2,236","26,346",0,0,0,0,0,0,0,0,0,0,,"28,582"
22,MB,DO,0,0,"51,589",0,0,0,0,0,0,0,0,0,0,0,,"51,589"
24,DR,DO,0,0,"146,892",0,0,0,0,0,0,0,0,0,0,0,,"146,892"
24,MB,DO,0,0,"790,200",0,0,0,0,0,0,0,0,0,0,0,,"790,200"
24,VP,DO,0,0,0,49,0,0,0,0,0,0,0,0,0,0,,49
25,MB,DO,0,0,"384,309","8,611",0,0,0,0,"361,466",0,0,0,0,0,,"754,386"
29,MB,DO,0,0,"1,722,936",0,0,0,0,0,0,0,0,0,0,0,,"1,722,936"
29,VP,DO,0,0,0,"218,381",0,0,0,0,0,0,0,0,0,0,,"218,381"
33,DR,DO,0,0,"67,335","164,605",0,0,0,0,0,0,0,0,0,0,,"231,940"
34,MB,DO,0,0,"58,490",0,0,0,0,0,"112,289",0,0,0,0,0,,"170,779"
35,FB,DO,0,0,"17,400,875",0,0,0,0,0,0,0,0,0,0,"142,800",,"17,543,675"
40,LR,DO,"642,311",0,0,0,0,0,0,0,0,0,0,0,0,0,,"642,311"
41,AR,DO,0,0,"122,978",0,0,0,0,0,0,0,0,0,0,0,,"122,978"
43,DR,DO,0,0,"28,896","14,070",0,0,0,0,0,0,0,0,0,0,,"42,966"
43,MB,DO,0,0,"231,508",0,0,0,0,0,0,0,0,0,0,0,,"231,508"
44,DR,DO,0,0,"30,222",0,0,0,0,0,0,0,0,0,0,0,,"30,222"
44,MB,DO,0,0,"71,396",0,0,0,0,0,0,0,0,0,0,0,,"71,396"
44,VP,DO,0,0,0,"17,054",0,0,0,0,0,0,0,0,0,0,,"17,054"
45,DR,DO,0,0,0,"22,717",0,0,0,0,0,0,0,0,0,0,,"22,717"
45,MB,DO,0,0,"63,870",0,0,0,0,0,0,0,0,0,0,"6,240",,"70,110"
46,DR,DO,0,0,"8,005",0,0,0,0,0,0,0,0,0,0,0,,"8,005"
46,MB,DO,0,0,"45,421","2,616",0,0,0,0,0,0,0,0,0,0,,"48,037"
1001,DR,DO,0,0,"363,835",0,0,0,0,0,0,0,0,0,0,0,,"363,835"
1001,MB,DO,0,0,"2,061,732",0,0,0,0,0,"174,444",0,0,0,0,0,,"2,236,176"
1002,DR,DO,0,0,"11,682","2,845",0,0,0,0,0,0,0,0,0,0,,"14,527"
1002,MB,DO,0,0,"96,839",0,0,0,0,0,0,0,0,0,0,0,,"96,839"
1003,CR,DO,0,0,"11,877,590",0,0,0,0,0,0,0,0,0,0,0,,"11,877,590"
1003,HR,DO,"200,657,361",0,0,0,0,0,0,0,0,0,0,0,0,0,,"200,657,361"
1003,LR,DO,"43,827,236",0,0,0,0,0,0,0,0,0,0,0,0,0,,"43,827,236"
1003,MB,DO,0,0,"4,917,279",0,0,0,0,0,"4,137,503",0,0,0,0,0,,"9,054,782"
1003,TB,DO,"6,762,241",0,0,0,0,0,0,0,0,0,0,0,0,0,,"6,762,241"
1005,MB,DO,0,0,"231,439",0,0,0,0,0,"12,771",0,0,0,0,0,,"244,210"
1014,DR,DO,0,0,"2,731","12,845",0,0,0,0,0,0,0,0,0,0,,"15,576"
1014,MB,DO,0,0,"351,824",0,0,0,0,0,0,0,0,0,0,0,,"351,824"
1016,MB,DO,0,106,"231,379",0,0,0,0,0,0,0,0,0,0,0,,"231,485"
1040,MB,DO,0,0,"231,622",0,0,0,0,0,0,0,0,0,0,0,,"231,622"
1048,MB,DO,0,0,"1,838,729",0,0,0,0,0,0,0,0,0,0,0,,"1,838,729"
1049,DR,DO,0,0,0,"211,210",0,0,0,0,0,0,0,0,0,0,,"211,210"
1049,MB,DO,0,"90,080",0,"21,501",0,0,0,0,0,0,0,0,0,0,,"111,581"
1050,MB,DO,0,0,"629,840",0,0,0,0,0,0,0,0,0,0,0,,"629,840"
1051,DR,DO,0,0,"44,693",0,0,0,0,0,0,0,0,0,0,0,,"44,693"
1051,MB,DO,0,0,"189,137","3,785",0,0,0,0,0,0,0,0,0,0,,"192,922"
1055,MB,DO,0,0,"993,648",0,0,0,0,0,0,0,0,0,0,0,,"993,648"
1056,MB,DO,0,0,"421,460",0,0,0,0,0,0,0,0,0,0,0,,"421,460"
1057,DR,DO,0,0,"35,097",358,0,0,0,0,0,0,0,0,0,0,,"35,455"
1057,MB,DO,0,0,"257,377",0,0,0,0,0,0,0,0,0,0,0,,"257,377"
1066,MB,DO,0,0,"298,077",0,0,0,0,0,0,0,0,0,0,0,,"298,077"
1066,VP,DO,0,0,0,"2,147",0,0,0,0,0,0,0,0,0,0,,"2,147"
1069,DR,DO,0,0,"69,026","25,005","2,966",0,0,0,0,0,0,0,0,0,,"96,997"
1086,DR,DO,0,0,196,"1,716",0,0,0,0,0,0,0,0,0,0,,"1,912"
1086,MB,DO,0,0,"67,723","14,028","3,509",0,0,0,0,0,0,0,0,0,,"85,260"
1088,FB,DO,0,0,"221,674",0,0,0,0,0,0,0,0,0,0,0,,"221,674"
1095,DR,DO,0,0,0,0,0,0,0,0,0,0,"86,634",0,0,0,,"86,634"
1095,MB,DO,0,0,0,0,0,0,0,0,0,0,"295,120",0,0,0,,"295,120"
1096,MB,DO,0,0,"80,144",0,0,0,0,0,0,0,0,0,0,"26,444",,"106,588"
1098,DR,DO,0,0,"55,566","11,089",0,0,0,0,0,0,0,0,0,0,,"66,655"
1098,MB,DO,0,0,"35,255","6,026",0,0,0,0,0,0,0,0,0,0,,"41,281"
1107,DR,DO,0,0,0,"53,283",0,0,0,0,0,0,0,0,0,0,,"53,283"
1107,MB,DO,0,0,"64,671",0,0,0,0,0,0,0,0,0,0,0,,"64,671"
1108,VP,DO,0,0,0,"387,815",0,0,0,0,0,0,0,0,0,0,,"387,815"
1116,MB,DO,0,0,"190,650",0,0,0,0,0,0,0,0,0,0,0,,"190,650"
2002,DR,DO,0,0,"205,834","4,669",0,0,0,0,0,0,0,0,0,0,,"210,503"
2002,MB,DO,0,0,"1,916,167",0,0,0,0,0,0,0,0,0,0,0,,"1,916,167"
2003,DR,DO,0,0,"32,576",0,0,0,0,0,0,0,0,0,0,0,,"32,576"
2003,MB,DO,0,0,"404,543",0,0,0,0,0,0,0,0,0,0,0,,"404,543"
2004,DR,DO,0,0,"119,971",0,0,0,0,0,0,0,0,0,0,0,,"119,971"
2004,LR,DO,"7,742,578",0,0,0,0,0,0,0,0,0,0,0,0,0,,"7,742,578"
2004,MB,DO,0,0,"2,447,994",0,0,0,0,0,0,0,0,0,0,0,,"2,447,994"
2007,DR,DO,0,0,"434,158",0,0,0,0,0,0,0,0,0,0,0,,"434,158"
2007,MB,DO,0,0,"57,376",0,0,0,0,0,"5,283,386",0,0,0,0,0,,"5,340,762"
2008,HR,DO,"1,777,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,,"1,777,000,000"
2008,MB,DO,0,"6,810",0,0,0,0,0,0,"7,156,336",0,0,0,0,"41,116,861",,"48,280,007"
2009,MB,DO,0,0,"50,403",0,0,0,0,0,0,0,0,0,0,0,,"50,403"
2010,DR,DO,0,0,"67,982",0,0,0,0,0,0,0,0,0,0,0,,"67,982"
2010,MB,DO,0,0,"176,557",0,0,0,0,0,0,0,0,0,0,0,,"176,557"
2018,DR,DO,0,0,"45,956",0,0,0,0,0,0,0,0,0,0,0,,"45,956"
2018,MB,DO,0,0,"183,351",0,0,0,0,0,"1,141,466",0,0,0,0,0,,"1,324,817"
2040,MB,DO,0,0,"520,848",0,0,0,0,0,0,0,0,0,0,0,,"520,848"
2071,DR,DO,0,0,"10,930","3,076",0,0,0,0,0,0,0,0,0,0,,"14,006"
2071,MB,DO,0,0,"80,146",0,0,0,0,0,0,0,0,0,0,0,,"80,146"
2075,HR,DO,"41,169,249",0,0,0,0,0,0,0,0,0,0,0,0,0,,"41,169,249"
2078,CR,DO,"438,978,945",0,"6,653,860",0,0,0,0,0,0,0,0,0,0,0,,"445,632,805"
2080,CR,DO,"133,212,000",0,"12,358,104",0,0,0,0,0,0,0,0,0,0,0,,"145,570,104"
2080,LR,DO,"6,854,000",0,0,0,0,0,0,0,0,0,0,0,0,0,,"6,854,000"
2080,MB,DO,0,0,"21,211,337",0,0,0,0,0,"736,688",0,0,0,0,0,,"21,948,025"
2082,FB,DO,0,0,"3,357,027",0,0,0,0,0,0,0,0,0,0,0,,"3,357,027"
2085,MB,DO,0,0,"40,883",0,0,0,0,0,0,0,0,0,0,0,,"40,883"
2086,DR,DO,0,0,"60,459",0,0,0,0,0,0,0,0,0,0,0,,"60,459"
2089,MB,DO,0,0,"13,749",0,0,0,0,0,0,0,0,0,0,0,,"13,749"
2098,HR,DO,"101,055,970",0,0,0,0,0,0,0,0,0,0,0,0,0,,"101,055,970"
2099,HR,DO,"18,332,020",0,0,0,0,0,0,0,0,0,0,0,0,0,,"18,332,020"
2100,CR,DO,"467,796,349",0,"7,245,346",0,0,0,0,0,0,0,0,0,0,0,,"475,041,695"
2113,DR,DO,0,0,"220,740",0,0,0,0,0,0,0,0,0,0,0,,"220,740"
2113,MB,DO,0,0,"1,811,904",0,0,0,0,0,0,0,0,0,0,0,,"1,811,904"
2116,MB,DO,0,0,"133,590",0,0,0,0,0,0,0,0,0,0,0,,"133,590"
2120,DR,DO,0,0,"2,532",0,0,0,0,0,0,0,0,0,0,0,,"2,532"
2120,MB,DO,0,0,"41,149","12,250",0,0,0,0,0,0,0,0,0,0,,"53,399"
2122,MB,DO,0,0,"1,977,778",0,0,0,0,0,0,0,0,0,0,0,,"1,977,778"
2126,MB,DO,0,0,"2,203,443",0,0,0,0,0,0,0,0,0,0,0,,"2,203,443"
2128,MB,DO,0,0,"1,267,068",0,0,0,0,0,0,0,0,0,0,0,,"1,267,068"
2132,MB,DO,0,0,"455,540",0,0,0,0,0,0,0,0,0,0,0,,"455,540"
2135,MB,DO,0,0,"267,844",0,0,0,0,0,0,0,0,0,0,0,,"267,844"
2136,MB,DO,0,0,"134,841",0,0,0,0,0,"355,569",0,0,0,0,0,,"490,410"
2137,MB,DO,0,0,"182,963",0,0,0,0,0,0,0,0,0,0,0,,"182,963"
2145,MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"354,841",,"354,841"
2148,DR,DO,0,0,"6,673",0,0,0,0,0,0,0,0,0,0,0,,"6,673"
2148,MB,DO,0,0,"40,993",0,0,0,0,0,0,0,0,0,0,0,,"40,993"
2149,MB,DO,0,0,"1,351,795",0,0,0,0,0,0,0,0,0,0,0,,"1,351,795"
2155,DR,DO,0,0,"78,298","2,661",0,0,0,0,0,0,0,0,0,0,,"80,959"
2159,DR,DO,0,0,"958,374",0,0,0,0,0,0,0,0,0,0,0,,"958,374"
2160,MB,DO,0,0,"278,047",0,0,0,0,0,0,0,0,0,0,0,,"278,047"
2161,MB,DO,0,0,"779,948",0,0,0,0,0,0,0,0,0,0,0,,"779,948"
2163,MB,DO,0,0,"660,457",0,0,0,0,0,0,0,0,0,0,0,,"660,457"
2165,MB,DO,0,0,"270,207",0,0,0,0,0,0,0,0,0,0,0,,"270,207"
2166,MB,DO,0,0,"816,112",0,0,0,0,0,0,0,0,0,0,0,,"816,112"
2168,MB,DO,0,0,"855,206",0,0,0,0,0,0,0,0,0,0,0,,"855,206"
2169,MB,DO,0,0,"686,831",0,0,0,0,0,0,0,0,0,0,0,,"686,831"
2172,MB,DO,0,0,"89,598",0,0,0,0,0,0,0,0,0,0,0,,"89,598"
2173,DR,DO,0,0,"989,728",0,0,0,0,0,0,0,0,0,0,0,,"989,728"
2177,MB,DO,0,0,"456,163",0,0,0,0,0,0,0,0,0,0,0,,"456,163"
2178,MB,DO,0,0,"90,073","7,315",0,0,0,0,0,0,0,0,0,0,,"97,388"
2179,MB,DO,0,0,"79,950",0,0,0,0,0,0,0,0,0,0,0,,"79,950"
2180,MB,DO,0,0,"291,934",0,0,0,0,0,0,0,0,0,0,0,,"291,934"
2182,DR,DO,0,0,903,0,0,0,0,0,0,0,0,0,0,0,,903
2183,DR,DO,0,0,"10,991",0,0,0,0,0,0,0,0,0,0,0,,"10,991"
2188,MB,DO,0,0,"2,440,239",0,0,0,0,0,"1,580,178",0,0,0,0,0,,"4,020,417"
3001,DR,DO,0,0,0,"45,030",0,0,0,0,0,0,0,0,0,0,,"45,030"
3001,MB,DO,0,0,"541,795",0,0,0,0,0,0,0,0,0,0,0,,"541,795"
3002,DR,DO,0,0,0,"39,077",0,0,0,0,0,0,0,0,0,0,,"39,077"
3002,MB,DO,0,0,"171,450",0,0,0,0,0,0,0,0,0,0,0,,"171,450"
3006,MB,DO,0,0,"1,471,399",0,0,0,0,0,0,0,0,0,0,0,,"1,471,399"
3007,MB,DO,0,0,"384,599",0,0,0,0,0,0,0,0,0,0,0,,"384,599"
3008,DR,DO,0,0,"12,899",0,0,0,0,0,0,0,0,0,0,0,,"12,899"
3008,MB,DO,0,0,"218,220",0,0,0,0,0,0,0,0,0,0,0,,"218,220"
3009,DR,DO,0,0,0,"6,801",0,0,0,0,0,0,0,0,0,0,,"6,801"
3009,MB,DO,0,0,"123,060",0,0,0,0,0,0,0,0,0,0,0,,"123,060"
3010,MB,DO,0,0,"715,328",0,0,0,0,0,0,0,0,0,0,0,,"715,328"
3011,DR,DO,0,0,923,0,0,0,0,0,0,0,0,0,0,0,,923
3011,MB,DO,0,0,"156,914",0,0,0,0,0,0,0,0,0,0,0,,"156,914"
3012,DR,DO,0,0,"3,210",0,0,0,0,0,0,0,0,0,0,0,,"3,210"
3012,IP,DO,"101,200",0,0,0,0,0,0,0,0,0,0,0,0,0,,"101,200"
3012,MB,DO,0,0,"204,439",0,0,0,0,0,0,0,0,0,0,0,,"204,439"
3013,DR,DO,0,0,"146,065","3,812",0,0,0,0,0,0,0,0,0,0,,"149,877"
3013,MB,DO,0,0,"282,885",0,0,0,0,0,"80,812",0,0,0,0,0,,"363,697"
3014,DR,DO,0,0,"48,636","92,949",0,0,0,0,0,0,0,0,0,0,,"141,585"
3014,MB,DO,0,0,"421,829",0,0,0,0,0,0,0,0,0,0,0,,"421,829"
3015,MB,DO,0,0,"229,809",0,0,0,0,0,0,0,0,0,0,0,,"229,809"
3018,MB,DO,0,0,"365,566",0,0,0,0,0,0,0,0,0,0,0,,"365,566"
3019,CR,DO,"217,053,751",0,0,0,0,0,0,0,0,0,0,0,0,0,,"217,053,751"
3019,HR,DO,"145,084,676",0,0,0,0,0,0,0,0,0,0,0,0,0,,"145,084,676"
3019,LR,DO,"31,156,978",0,0,0,0,0,0,0,0,0,0,0,0,0,,"31,156,978"
3019,MB,DO,0,0,"15,899,189",0,0,0,0,0,0,0,0,0,0,0,,"15,899,189"
3022,IP,DO,"221,340",0,0,0,0,0,0,0,0,0,0,0,0,0,,"221,340"
3022,LR,DO,"21,824,780",0,0,0,0,0,0,0,0,0,0,0,0,0,,"21,824,780"
3022,MB,DO,0,0,"9,593,525",0,0,0,0,0,0,0,0,0,0,0,,"9,593,525"
3023,DR,DO,0,0,"76,018",84,0,0,0,0,0,0,0,0,0,0,,"76,102"
3023,MB,DO,0,0,"227,152",0,0,0,0,0,0,0,0,0,0,0,,"227,152"
3024,DR,DO,0,0,"102,069","1,864",0,0,0,0,76,0,0,0,0,0,,"104,009"
3024,MB,DO,0,0,"440,981",0,0,0,0,0,"13,689",0,0,0,0,0,,"454,670"
3025,MB,DO,0,0,"246,712",0,0,0,0,0,0,0,0,0,0,0,,"246,712"
3026,MB,DO,0,0,"193,540",0,0,0,0,0,0,0,0,0,0,0,,"193,540"
3027,DR,DO,0,0,"118,078","6,575",0,0,0,0,0,0,0,0,0,0,,"124,653"
3027,MB,DO,0,0,"204,621",0,0,0,0,0,52,0,0,0,0,0,,"204,673"
3030,HR,DO,"443,841,098",0,0,0,0,0,0,0,0,0,0,0,0,0,,"443,841,098"
3030,MB,DO,0,0,"12,940,361",0,0,0,0,0,"2,136,143",0,0,0,0,0,,"15,076,504"
3034,DR,DO,0,0,"125,642",0,0,0,0,0,0,0,0,0,0,0,,"125,642"
3034,HR,DO,"28,911,647",0,0,0,0,0,0,0,0,0,0,0,0,0,,"28,911,647"
3034,LR,DO,"23,296,059",0,0,0,0,0,0,0,0,0,0,0,0,0,,"23,296,059"
3034,MB,DO,0,0,"8,014,705",0,0,0,0,0,0,0,0,0,0,0,,"8,014,705"
3035,DR,DO,0,0,"2,063","2,688",0,0,0,0,0,0,0,0,0,0,,"4,751"
3035,MB,DO,0,0,"138,860",0,0,0,0,0,0,0,0,0,0,0,,"138,860"
3036,MB,DO,0,0,"97,384","5,672",0,0,0,0,0,0,"129,817",0,0,0,,"232,873"
3040,MB,DO,0,0,"121,857","7,426",0,0,0,0,"6,770",0,0,0,0,0,,"136,053"
3042,DR,DO,0,0,"8,976",0,0,0,0,0,0,0,0,0,0,0,,"8,976"
3042,MB,DO,0,0,"86,675",0,0,0,0,0,0,0,0,0,0,0,,"86,675"
3050,DR,DO,0,0,0,"33,760",0,0,0,0,0,0,0,0,0,0,,"33,760"
3050,MB,DO,0,0,"31,586",0,0,0,0,0,0,0,0,0,0,0,,"31,586"
3051,MB,DO,0,0,"2,378,112",0,0,0,0,0,"1,062,104",0,0,0,0,0,,"3,440,216"
3054,MB,DO,0,0,"10,299",0,0,0,0,0,"429,391",0,0,0,0,0,,"439,690"
3055,DR,DO,0,0,"62,558","1,482",0,0,0,0,0,0,0,0,0,0,,"64,040"
3055,MB,DO,0,0,"24,852",0,0,0,0,0,0,0,0,0,0,0,,"24,852"
3058,MB,DO,0,0,"97,632",0,0,0,0,0,0,0,0,0,0,0,,"97,632"
3069,DR,DO,0,0,"12,125",0,0,0,0,0,0,0,0,0,0,0,,"12,125"
3069,MB,DO,0,0,"45,615",0,0,0,0,0,0,0,0,0,0,0,,"45,615"
3071,MB,DO,0,0,"401,136",0,0,0,0,0,0,0,0,0,0,0,,"401,136"
3072,DR,DO,0,0,"30,561","10,002",0,0,0,0,0,0,0,0,0,0,,"40,563"
3072,MB,DO,0,0,"141,378","3,113",0,0,0,0,0,0,0,0,0,0,,"144,491"
3074,DR,DO,0,0,"28,250","6,740",0,0,0,0,0,0,0,0,0,0,,"34,990"
3074,MB,DO,0,0,"62,840",0,0,0,0,0,0,0,0,0,0,0,,"62,840"
3075,DR,DO,0,0,"739,398",0,0,0,0,0,0,0,0,0,0,0,,"739,398"
3075,MB,DO,0,0,"1,421,070",0,0,0,0,0,0,0,0,0,0,0,,"1,421,070"
3076,DR,DO,0,0,"6,789",0,0,0,0,0,0,0,0,0,0,0,,"6,789"
3076,MB,DO,0,0,"96,181",0,0,0,0,0,0,0,0,0,0,0,,"96,181"
3079,MB,DO,0,0,"66,985",0,0,0,0,0,0,0,0,0,0,0,,"66,985"
3083,MB,DO,0,"371,600","2,918,035",0,0,0,0,0,0,0,0,0,0,0,,"3,289,635"
3083,VP,DO,0,0,0,"60,057",0,0,0,0,0,0,0,0,0,0,"Ferry Boat - 28,984 DF; 3,977 CNG;","60,057"
3085,DR,DO,0,0,"83,942",0,0,0,0,0,0,0,0,0,0,0,,"83,942"
3087,DR,DO,0,0,"9,364","1,114",0,0,0,0,0,0,0,0,0,0,,"10,478"
3089,DR,DO,0,0,"1,363","8,692",0,0,0,0,0,0,0,0,0,0,,"10,055"
3089,MB,DO,0,0,"60,268","27,159",0,0,0,0,0,0,0,0,0,0,,"87,427"
3091,DR,DO,0,0,"4,619","2,815",0,0,0,0,0,0,0,0,0,0,,"7,434"
