AgencyID,  mode_cd,  service_cd, kwh_propulsion,  kwh_charge_batteries,  gl_diesel_num, gl_gas_num, ec.gl_lpg_num, ec.gl_lng_num, ec.gl_meth_num, gl_eth_num,  gl_cng_num,  gl_bunker_num,  gl_kero_num, gl_grain_num,  other_fuel_num,  gl_biodiesel_num, other_energy_desc,Total
4027,MB,DO,0,0,"2,491,422",0,0,0,0,0,"42,157",0,0,0,0,0,,2533579
4028,DR,DO,0,0,"156,592",0,0,0,0,0,0,0,0,0,0,0,,156592
4028,MB,DO,0,0,"719,524",0,0,0,0,0,0,0,0,0,0,0,,719524
4029,MB,DO,0,0,"4,384,949",0,0,0,0,0,0,0,0,0,0,0,,4384949
4030,MB,DO,0,161,"896,425",0,0,0,0,0,0,0,0,0,0,0,,896586
4031,DR,DO,0,0,"77,032",0,0,0,0,0,0,0,0,0,0,0,,77032
4031,MB,DO,0,0,"434,492",0,0,0,0,0,0,0,0,0,0,0,,434492
4032,DR,DO,0,0,"184,688",0,0,0,0,0,0,0,0,0,0,0,,184688
4032,MB,DO,0,0,"668,995",0,0,0,0,0,0,0,0,0,0,0,,668995
4032,VP,DO,0,0,0,"32,818",0,0,0,0,0,0,0,0,0,0,,32818
4034,AG,DO,"5,974,620",0,0,0,0,0,0,0,0,0,0,0,0,0,,5974620
4034,HR,DO,"73,747,366",0,0,0,0,0,0,0,0,0,0,0,0,0,,73747366
4034,MB,DO,0,0,"12,905,845",0,0,0,0,0,0,0,0,0,0,0,,12905845
4035,MB,DO,0,0,"3,951,064",0,0,0,0,0,"72,024",0,0,0,0,"21,456",,4044544
4036,DR,DO,0,0,"51,746","6,056",0,0,0,0,0,0,0,0,0,0,,57802
4036,MB,DO,0,0,"560,354",0,0,0,0,0,0,0,0,0,0,0,,560354
4037,MB,DO,0,0,"1,889,373",0,0,0,0,0,0,0,0,0,0,0,,1889373
4038,MB,DO,0,0,"358,304",0,0,0,0,0,0,0,0,0,0,0,,358304
4040,AG,DO,"1,099,771",0,0,0,0,0,0,0,0,0,0,0,0,0,,1099771
4040,MB,DO,0,0,"2,639,941",0,0,0,0,0,0,0,0,0,0,0,,2639941
4041,DR,DO,0,0,"105,120",241,0,0,0,0,0,0,0,0,0,0,,105361
4041,LR,DO,"623,000",0,0,0,0,0,0,0,0,0,0,0,0,0,,623000
4041,MB,DO,0,0,"2,061,126",0,0,0,0,0,"1,871",0,0,0,0,0,,2062997
4042,DR,DO,0,0,"147,451",0,0,0,0,0,0,0,0,0,0,0,,147451
4042,MB,DO,0,0,"360,366",0,0,0,0,0,"808,435",0,0,0,0,0,,1168801
4043,DR,DO,0,0,"22,148","45,913",0,0,0,0,"44,338",0,0,0,0,0,,112399
4043,MB,DO,0,"72,891","294,250",0,0,0,0,0,0,0,0,0,0,0,,367141
4044,DR,DO,0,0,"62,837",0,0,0,0,0,0,0,0,0,0,0,,62837
4044,MB,DO,0,0,"180,651",0,0,0,0,0,0,0,0,0,0,0,,180651
4045,DR,DO,0,0,310,"17,671",0,0,0,0,0,0,0,0,0,83,,18064
4045,MB,DO,0,0,"27,698",0,0,0,0,0,0,0,0,0,0,"15,770",,43468
4046,DR,DO,0,0,"98,121","2,187",0,0,0,0,0,0,0,0,0,"29,969",,130277
4046,MB,DO,0,0,"407,420",0,0,0,0,0,0,0,0,0,0,"66,377",,473797
4047,DR,DO,0,0,"5,381","3,846",0,0,0,0,0,0,0,0,0,0,,9227
4047,MB,DO,0,0,"228,269",0,0,0,0,0,0,0,0,0,0,0,,228269
4051,DR,DO,0,0,0,"55,875",0,0,0,0,0,0,0,0,0,0,,55875
4051,MB,DO,0,0,"568,508",0,0,0,0,0,0,0,0,0,0,0,,568508
4053,DR,DO,0,0,"6,857","4,622",0,0,0,0,0,0,0,0,0,0,,11479
4053,MB,DO,0,0,"122,742","25,903",0,0,0,0,0,0,0,0,0,0,,148645
4054,DR,DO,0,0,0,"8,058",0,0,0,0,0,0,0,0,0,"17,615",,25673
4054,MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"52,826",,52826
4056,DR,DO,0,0,"44,170","427,243",0,0,0,0,0,0,0,0,0,0,,471413
4056,MB,DO,0,0,"18,930",0,0,0,0,0,0,0,0,0,0,0,,18930
4057,DR,DO,0,0,"26,618",0,0,0,0,0,0,0,0,0,0,0,,26618
4057,MB,DO,0,0,"113,684",0,0,0,0,0,0,0,0,0,0,0,,113684
4058,DR,DO,0,0,"15,241",0,0,0,0,0,0,0,0,0,0,0,,15241
4058,MB,DO,0,0,"100,249",0,0,0,0,0,0,0,0,0,0,0,,100249
4063,DR,DO,0,0,"128,064","8,271",0,0,0,0,0,0,0,0,0,0,,136335
4063,MB,DO,0,0,"200,303",0,0,0,0,0,0,0,0,0,0,0,,200303
4068,DR,DO,0,0,"10,141","67,387",0,0,0,0,0,0,0,0,0,0,,77528
4070,FB,DO,0,0,"1,212,405",0,0,0,0,0,0,0,0,0,0,0,,1212405
4071,DR,DO,0,0,0,"65,599",0,0,0,0,0,0,0,0,0,0,,65599
4071,MB,DO,0,0,"102,059",466,0,0,0,0,0,0,0,0,0,0,,102525
4073,DR,DO,0,0,"12,258","20,726",0,0,0,0,0,0,0,0,0,0,,32984
4073,MB,DO,0,0,"17,287",0,0,0,0,0,0,0,0,0,0,0,,17287
4074,DR,DO,0,0,"12,995","1,454",0,0,0,0,0,0,0,0,0,0,,14449
4074,MB,DO,0,0,"190,024","4,146",0,0,0,0,0,0,0,0,0,0,,194170
4082,VP,DO,0,0,0,"55,365",0,0,0,0,"2,868",0,0,0,0,0,,58233
4085,MB,DO,0,0,"62,806",0,0,0,0,0,0,0,0,0,0,0,,62806
4086,DR,DO,0,0,"104,344",0,0,0,0,0,0,0,0,0,0,0,,104344
4086,MB,DO,0,0,"2,431,196",0,0,0,0,0,0,0,0,0,0,0,,2431196
4092,DR,DO,0,0,"39,687",0,0,0,0,0,0,0,0,0,0,0,,39687
4092,MB,DO,0,0,"171,674",0,0,0,0,0,0,0,0,0,0,0,,171674
4097,DR,DO,0,0,"63,038","3,362",0,0,0,0,0,0,0,0,0,0,,66400
4097,MB,DO,0,0,"28,657",0,0,0,0,0,0,0,0,0,0,0,,28657
4100,DR,DO,0,0,0,"45,549",0,0,0,0,0,0,0,0,0,0,,45549
4100,MB,DO,0,0,"125,006","5,520",0,0,0,0,0,0,0,0,0,0,,130526
4100,VP,DO,0,0,"3,473",0,0,0,0,0,0,0,0,0,0,0,,3473
4101,MB,DO,0,0,"76,455",0,0,0,0,0,0,0,0,0,0,0,,76455
4102,DR,DO,0,0,0,"13,364",0,0,0,0,0,0,0,0,0,0,,13364
4102,MB,DO,0,0,"100,975","34,863",0,0,0,0,0,0,0,0,0,0,,135838
4103,DR,DO,0,0,"57,819","12,422",0,0,0,0,0,0,0,0,0,0,,70241
4104,DR,DO,0,0,0,"41,006",0,0,0,0,0,0,0,0,0,0,,41006
4104,MB,DO,0,0,"15,892","9,243",0,0,0,0,0,0,0,0,0,0,,25135
4108,DR,DO,0,0,0,"27,828",0,0,0,0,0,0,0,0,0,0,,27828
4108,MB,DO,0,0,"442,880",0,0,0,0,0,0,0,0,0,0,0,,442880
4108,VP,DO,0,0,0,"77,298",0,0,0,0,0,0,0,0,0,0,,77298
4111,DR,DO,0,0,190,"60,021",0,0,0,0,0,0,0,0,0,0,,60211
4113,DR,DO,0,0,"42,304","10,789",0,0,0,0,0,0,0,0,0,0,,53093
4113,MB,DO,0,0,"2,518",0,0,0,0,0,0,0,0,0,0,0,,2518
4127,DR,DO,0,0,"17,008",0,0,0,0,0,0,0,0,0,0,0,,17008
4127,MB,DO,0,0,"97,138","6,812",0,0,0,0,0,0,0,0,0,0,,103950
4130,MB,DO,0,0,"247,419",0,0,0,0,0,0,0,0,0,0,0,,247419
4135,VP,DO,0,0,"20,664","50,097",0,0,0,0,0,0,0,0,0,0,,70761
4142,MB,DO,0,0,"13,566",0,0,0,0,0,0,0,0,0,0,0,,13566
4148,DR,DO,0,0,0,"61,496",0,0,0,0,0,0,0,0,0,0,,61496
4152,VP,DO,0,0,0,"120,216",0,0,0,0,0,0,0,0,0,0,,120216
4153,VP,DO,0,0,0,"192,185",0,0,0,0,0,0,0,0,0,0,,192185
4159,VP,DO,0,0,0,"21,525",0,0,0,0,0,0,0,0,0,0,,21525
5001,MB,DO,0,0,"180,442",0,0,0,0,0,0,0,0,0,0,0,,180442
5002,MB,DO,0,0,"281,452",0,0,0,0,0,0,0,0,0,0,0,,281452
5003,LR,DO,"193,280",0,0,0,0,0,0,0,0,0,0,0,0,0,,193280
5003,MB,DO,0,0,"240,404",0,0,0,0,0,426,0,0,0,0,0,,240830
5004,MB,DO,0,0,"158,372",0,0,0,0,0,0,0,0,0,0,0,,158372
5005,DR,DO,0,0,"45,795",0,0,0,0,0,0,0,0,0,0,0,,45795
5005,MB,DO,0,0,"1,266,434",0,0,0,0,0,0,0,0,0,0,0,,1266434
5006,DR,DO,0,0,"11,234","5,501",0,0,0,0,0,0,0,0,0,0,,16735
5006,MB,DO,0,0,"274,344",0,0,0,0,0,0,0,0,0,0,0,,274344
5008,MB,DO,0,0,"4,227,446",0,0,0,0,0,0,0,0,0,0,0,,4227446
5008,VP,DO,0,0,0,"10,902",0,0,0,0,0,0,0,0,0,0,,10902
5009,MB,DO,0,0,"126,263",0,0,0,0,0,0,0,0,0,0,0,,126263
5010,DR,DO,0,0,"207,700",0,0,0,0,0,0,0,0,0,0,0,,207700
5010,MB,DO,0,0,"584,132",0,0,0,0,0,"333,054",0,0,0,0,0,,917186
5011,DR,DO,0,0,"234,204",0,0,0,0,0,0,0,0,0,0,0,,234204
5011,MB,DO,0,0,"424,074",0,0,0,0,0,0,0,0,0,0,0,,424074
5012,MB,DO,0,0,"2,722,478",0,0,0,0,0,0,0,0,0,0,"705,199",,3427677
5015,DR,DO,0,0,"318,960",0,0,0,0,0,0,0,0,0,0,0,,318960
5015,HR,DO,"29,758,170",0,0,0,0,0,0,0,0,0,0,0,0,0,,29758170
5015,LR,DO,"12,542,075",0,0,0,0,0,0,0,0,0,0,0,0,0,,12542075
5015,MB,DO,0,0,"5,393,502",0,0,0,0,0,"434,773",0,0,0,0,0,,5828275
5016,MB,DO,0,0,"1,913,407",0,0,0,0,0,0,0,0,0,0,"212,601",,2126008
5017,DR,DO,0,0,"113,373","158,498",0,0,0,0,0,0,0,0,0,"38,365",,310236
5017,MB,DO,0,0,"1,040,582",0,0,0,0,0,0,0,0,0,0,"352,134",,1392716
5017,TB,DO,"5,016,205",0,0,0,0,0,0,0,0,0,0,0,0,0,,5016205
5019,DR,DO,0,0,"7,219",0,0,0,0,0,0,0,0,0,0,0,,7219
5019,MB,DO,0,0,"43,145",0,0,0,0,0,0,0,0,0,0,0,,43145
5021,DR,DO,0,0,"156,912",0,0,0,0,0,0,0,0,0,0,0,,156912
5021,MB,DO,0,0,"134,205",0,0,0,0,0,0,0,0,0,0,0,,134205
5022,MB,DO,0,0,"952,067",0,0,0,0,0,0,0,0,0,0,"232,384",,1184451
5024,DR,DO,0,0,"18,278","3,300",0,0,0,0,0,0,0,0,0,0,,21578
5024,MB,DO,0,0,"210,937",0,0,0,0,0,0,0,0,0,0,0,,210937
5025,MB,DO,0,0,"401,502",0,0,0,0,0,0,0,0,0,0,0,,401502
5027,LR,DO,"16,605,772",0,0,0,0,0,0,0,0,0,0,0,0,0,,16605772
5027,MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,750,627",,7750627
5028,DR,DO,0,0,"79,010",0,0,0,0,0,0,0,0,0,0,0,,79010
5028,MB,DO,0,0,"238,363",0,0,0,0,0,0,0,0,0,0,0,,238363
5029,DR,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"65,079",,65079
5029,MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"132,129",,132129
5030,DR,DO,0,0,"17,519","7,619",0,0,0,0,0,0,0,0,0,0,,25138
5030,MB,DO,0,0,"91,135",0,0,0,0,0,0,0,0,0,0,0,,91135
5031,DR,DO,0,0,"372,401",0,0,0,0,0,0,0,0,0,0,0,,372401
5031,MB,DO,0,0,"3,116,491",0,0,0,0,0,0,0,0,0,0,0,,3116491
5032,DR,DO,0,0,"365,072","28,210",0,0,0,0,0,0,0,0,0,"5,698",,398980
5032,MB,DO,0,0,"612,238",0,0,0,0,0,0,0,0,0,0,"34,845",,647083
5033,DR,DO,0,0,"8,342",0,0,0,0,0,0,0,0,0,0,0,,8342
5033,MB,DO,0,0,"965,640",0,0,0,0,0,0,0,0,0,0,0,,965640
5033,VP,DO,0,0,0,"21,162",0,0,0,0,0,0,0,0,0,0,,21162
5034,DR,DO,0,0,"54,442","32,659",0,0,0,0,0,0,0,0,0,0,,87101
5034,MB,DO,0,0,"50,122",0,0,0,0,0,0,0,0,0,0,0,,50122
5035,DR,DO,0,0,0,862,0,0,0,0,0,0,0,0,0,0,,862
5035,MB,DO,0,0,"289,350",0,892,0,0,0,0,0,0,0,0,"97,406",,387648
5035,VP,DO,0,0,0,"2,256",0,0,0,0,0,0,0,0,0,0,,2256
5036,DR,DO,0,0,"119,986",0,0,0,0,0,0,0,0,0,0,0,,119986
5036,MB,DO,0,0,"843,063",0,0,0,0,0,0,0,0,0,0,0,,843063
5037,DR,DO,0,0,938,0,0,0,0,0,"16,386",0,0,0,0,0,,17324
5037,MB,DO,0,0,"97,862",0,0,0,0,0,"1,371",0,0,0,0,0,,99233
5039,DR,DO,0,0,"39,771",517,0,0,0,0,0,0,0,0,0,0,,40288
5039,MB,DO,0,0,"128,536","1,671",0,0,0,0,0,0,0,0,0,0,,130207
5040,MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"731,221",,731221
5041,DR,DO,0,0,"17,887",0,0,0,0,0,0,0,0,0,0,0,,17887
5041,MB,DO,0,0,"40,390",0,0,0,0,0,0,0,0,0,0,0,,40390
5042,DR,DO,0,0,0,"5,507",0,0,0,0,0,0,0,0,0,0,,5507
5042,MB,DO,0,0,"50,930",0,0,0,0,0,0,0,0,0,0,0,,50930
5043,DR,DO,0,0,"50,801",0,0,0,0,0,0,0,0,0,0,0,,50801
5043,MB,DO,0,0,"295,060",0,0,0,0,0,0,0,0,0,0,0,,295060
5044,DR,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"43,493",,43493
5044,MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"377,875",,377875
5045,DR,DO,0,0,0,"13,600",0,0,0,0,0,0,0,0,0,0,,13600
5045,MB,DO,0,0,"222,700",0,0,0,0,0,0,0,0,0,0,0,,222700
5047,DR,DO,0,0,"14,641",0,0,0,0,0,0,0,0,0,0,0,,14641
5047,MB,DO,0,0,"264,454",0,0,0,0,0,0,0,0,0,0,0,,264454
5048,DR,DO,0,0,"32,252","32,780",0,0,0,0,0,0,0,0,0,0,,65032
5050,DR,DO,0,0,"200,541",0,0,0,0,0,0,0,0,0,0,0,,200541
5050,MB,DO,0,0,"1,601,040",0,0,0,0,0,0,0,0,0,0,0,,1601040
5051,DR,DO,0,0,"10,843",0,0,0,0,0,0,0,0,0,0,0,,10843
5051,MB,DO,0,0,"397,269",558,0,0,0,0,0,0,0,0,0,0,,397827
5052,DR,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"25,831",,25831
5052,MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"448,237",,448237
5053,DR,DO,0,0,"5,430",500,0,0,0,0,0,0,0,0,0,0,,5930
5053,MB,DO,0,0,"52,359","6,419",0,0,0,0,0,0,0,0,0,0,,58778
5054,DR,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"48,860",,48860
5054,MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"249,360",,249360
5056,MB,DO,0,0,"174,934","44,066",0,0,0,0,0,0,0,0,0,"376,828",,595828
5057,DR,DO,0,0,"5,683",165,0,0,0,0,0,0,0,0,0,0,,5848
5057,MB,DO,0,0,"291,511","8,065",0,0,0,0,"258,545",0,0,0,0,0,,558121
5058,DR,DO,0,0,"51,693",642,0,0,0,0,0,0,0,0,0,0,,52335
5058,MB,DO,0,0,"304,344",0,0,0,0,0,0,0,0,0,0,0,,304344
5059,DR,DO,0,0,0,425,0,0,0,0,0,0,0,0,0,"39,874",,40299
5059,MB,DO,0,0,0,"2,381",0,0,0,0,"264,338",0,0,0,0,"174,252",,440971
5060,DR,DO,0,0,0,"32,635",0,0,0,0,0,0,0,0,0,0,,32635
5060,MB,DO,0,0,"692,163",0,0,0,0,0,0,0,0,0,0,"36,430",,728593
5061,DR,DO,0,0,0,"15,258",0,0,0,0,0,0,0,0,0,"2,687",,17945
5061,MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"206,870",,206870
5066,HR,DO,"433,160,657",0,0,0,0,0,0,0,0,0,0,0,0,0,,433160657
5066,MB,DO,0,0,"25,225,000",0,0,0,0,0,0,0,0,0,0,0,,25225000
5088,DR,DO,0,0,"29,609",0,0,0,0,0,0,0,0,0,0,0,,29609
5088,MB,DO,0,0,"132,534",0,0,0,0,0,0,0,0,0,0,0,,132534
5091,MB,DO,0,0,"144,777",0,0,0,0,0,0,0,0,0,0,0,,144777
5096,DR,DO,0,0,"23,781",0,0,0,0,0,0,0,0,0,0,0,,23781
5096,MB,DO,0,0,"172,732",0,0,0,0,0,0,0,0,0,0,0,,172732
5099,MB,DO,0,0,"132,968",0,0,0,0,0,0,0,0,0,0,0,,132968
5103,DR,DO,0,0,0,"12,555",0,0,0,0,0,0,0,0,0,0,,12555
5104,CR,DO,"18,905,250",0,0,0,0,0,0,0,0,0,0,0,0,0,,18905250
5108,MB,DO,0,0,"98,359",0,0,0,0,0,0,0,0,0,0,0,,98359
5109,MB,DO,0,0,"75,248",0,0,0,0,0,0,0,0,0,0,0,,75248
5110,MB,DO,0,0,"169,208",0,0,0,0,0,0,0,0,0,0,"96,281",,265489
5113,DR,DO,0,0,"13,367",0,0,0,0,0,0,0,0,0,0,"1,671",,15038
5113,MB,DO,0,0,"5,341,883",0,0,0,0,0,0,0,0,0,0,"593,542",,5935425
5113,VP,DO,0,0,0,"781,239",0,0,0,0,0,0,0,0,0,0,,781239
5117,DR,DO,0,0,"272,198",0,0,0,0,0,0,0,0,0,0,0,,272198
5117,MB,DO,0,0,"117,116",0,0,0,0,0,"136,452",0,0,0,0,0,,253568
5118,CR,DO,"103,209,054",0,"24,960,948",0,0,0,0,0,0,0,0,0,0,0,,128170002
5119,MB,DO,0,0,"5,046,303",0,0,0,0,0,0,0,0,0,0,0,,5046303
5131,DR,DO,0,0,0,"44,017",0,0,0,0,123,0,0,0,0,0,,44140
5132,DR,DO,0,0,0,"69,297",0,0,0,0,0,0,0,0,0,0,,69297
5132,MB,DO,0,0,0,"8,864",0,0,0,0,0,0,0,0,0,0,,8864
5141,AG,DO,"4,942,041",0,0,0,0,0,0,0,0,0,0,0,0,0,,4942041
5145,DR,DO,0,0,"22,772",0,0,0,0,0,0,0,0,0,0,0,,22772
5148,DR,DO,0,0,0,0,0,0,0,0,"148,290",0,0,0,0,0,,148290
5148,MB,DO,0,0,"16,444",0,0,0,0,0,"73,289",0,0,0,0,0,,89733
5157,DR,DO,0,0,"7,629","1,033",0,0,0,0,0,0,0,0,0,0,,8662
5158,MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"261,864",,261864
5161,MB,DO,0,0,"68,363",0,0,0,0,0,0,0,0,0,0,0,,68363
5166,DR,DO,0,0,"47,473","2,733",0,0,0,0,0,0,0,0,0,0,,50206
5166,MB,DO,0,0,0,969,0,0,0,0,0,0,0,0,0,0,,969
5167,DR,DO,0,0,0,"13,582",0,0,0,0,0,0,0,0,0,0,,13582
5168,DR,DO,0,0,"34,078","5,230",0,0,0,0,0,0,0,0,0,0,,39308
5171,MB,DO,0,0,"32,367",287,0,0,0,0,0,0,0,0,0,0,,32654
5174,MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"60,340",,60340
5179,DR,DO,0,0,0,"13,131",0,0,0,0,0,0,0,0,0,0,,13131
5180,DR,DO,0,0,"62,354","7,423",0,0,0,0,0,0,0,0,0,0,,69777
5181,DR,DO,0,0,"48,241",0,"3,201",0,0,0,0,0,0,0,0,0,,51442
6001,DR,DO,0,0,"30,328",0,0,0,0,0,0,0,0,0,0,0,,30328
6001,MB,DO,0,0,"137,503",0,0,0,0,0,0,0,0,0,0,0,,137503
6006,DR,DO,0,0,0,0,0,"150,971",0,0,"279,957",0,0,0,0,0,,430928
6006,MB,DO,0,0,"254,166",0,0,"1,330,271",0,0,"2,139,236",0,0,0,0,0,,3723673
6007,DR,DO,0,0,0,0,0,0,0,0,"640,425",0,0,0,0,0,,640425
6007,MB,DO,0,0,"17,413",0,0,0,0,0,"1,954,574",0,0,0,0,0,,1971987
6008,LR,DO,"7,931,800",0,0,0,0,0,0,0,0,0,0,0,0,0,,7931800
6008,MB,DO,0,0,"10,247,374",0,0,0,0,0,0,0,0,0,0,0,,10247374
6009,DR,DO,0,0,"40,024",0,0,0,0,0,0,0,0,0,0,0,,40024
6009,MB,DO,0,0,"91,487",0,0,0,0,0,"749,102",0,0,0,0,0,,840589
6010,DR,DO,0,0,"99,979",0,0,0,0,0,0,0,0,0,0,0,,99979
6010,MB,DO,0,0,"444,196",0,0,0,0,0,0,0,0,0,0,0,,444196
6011,DR,DO,0,0,0,"934,498",0,0,0,0,0,0,0,0,0,0,,934498
6011,MB,DO,0,0,"5,535,518",0,"499,095",0,0,0,0,0,0,0,0,0,,6034613
6012,DR,DO,0,0,"38,407",0,0,0,0,0,0,0,0,0,0,0,,38407
6012,MB,DO,0,0,"153,628",0,0,0,0,0,0,0,0,0,0,0,,153628
6013,DR,DO,0,0,"7,685",0,"12,687",0,0,0,0,0,0,0,0,0,,20372
6013,MB,DO,0,0,0,0,"88,732",0,0,0,0,0,0,0,0,0,,88732
6014,DR,DO,0,0,"36,355",0,0,0,0,0,0,0,0,0,0,0,,36355
6014,MB,DO,0,0,"283,626",0,0,0,0,0,0,0,0,0,0,0,,283626
6015,DR,DO,0,0,0,0,"38,015",0,0,0,0,0,0,0,0,0,,38015
6015,LR,DO,0,0,"9,024",0,0,0,0,0,0,0,0,0,0,0,,9024
6015,MB,DO,0,"1,932","118,715",0,0,0,0,0,0,0,0,0,0,0,,120647
6016,DR,DO,0,0,"32,347",0,"1,316",0,0,0,0,0,0,0,0,0,,33663
6016,MB,DO,0,0,"205,633",0,0,0,0,0,0,0,0,0,0,0,,205633
6017,DR,DO,0,0,"56,995",0,0,0,0,0,0,0,0,0,0,0,,56995
6017,MB,DO,0,0,"650,193",0,0,0,0,0,"21,842",0,0,0,0,0,,672035
6018,MB,DO,0,0,"614,942",0,0,0,0,0,0,0,0,0,0,0,,614942
6019,DR,DO,0,0,"153,946","8,018",0,0,0,0,"18,412",0,0,0,0,0,,180376
6019,MB,DO,0,0,"680,240",0,0,0,0,0,"948,846",0,0,0,0,0,,1629086
6020,FB,DO,0,0,"383,595",0,0,0,0,0,0,0,0,0,0,0,,383595
6022,MB,DO,0,0,"592,276",0,0,0,0,0,"9,399",0,0,0,0,0,,601675
6024,MB,DO,0,0,"602,275",0,0,0,0,0,0,0,0,0,0,0,,602275
6025,DR,DO,0,0,"17,724",0,0,0,0,0,0,0,0,0,0,0,,17724
6025,MB,DO,0,0,"115,911",0,0,0,0,0,0,0,0,0,0,0,,115911
6026,DR,DO,0,0,"10,956",0,0,0,0,0,0,0,0,0,0,"2,739",,13695
6026,MB,DO,0,0,"98,604",0,0,0,0,0,0,0,0,0,0,"24,651",,123255
6032,DR,DO,0,0,"56,978","25,677",0,0,0,0,0,0,0,0,0,0,,82655
6032,LR,DO,"880,480",0,0,0,0,0,0,0,0,0,0,0,0,0,,880480
6032,MB,DO,0,0,"1,044,526",0,0,0,0,0,0,0,0,0,0,0,,1044526
6033,DR,DO,0,0,"68,482",0,0,0,0,0,0,0,0,0,0,0,,68482
6033,LR,DO,"354,920",0,0,0,0,0,0,0,0,0,0,0,0,0,,354920
6033,MB,DO,0,0,"632,808",0,0,0,0,0,0,0,0,0,0,0,,632808
6038,MB,DO,0,0,"190,938",0,0,0,0,0,0,0,0,0,0,0,,190938
6040,DR,DO,0,0,"104,844",423,0,0,0,0,0,0,0,0,0,0,,105267
6040,MB,DO,0,0,"72,858",0,0,0,0,0,0,0,0,0,0,0,,72858
6041,DR,DO,0,0,"46,538",0,0,0,0,0,"4,987",0,0,0,0,0,,51525
6048,DR,DO,0,0,"277,136","143,195",0,0,0,0,0,0,0,0,0,0,,420331
6048,MB,DO,0,0,"3,152,773",0,0,0,0,0,0,0,0,0,0,0,,3152773
6048,VP,DO,0,0,885,"120,836",0,0,0,0,0,0,0,0,0,0,,121721
6049,DR,DO,0,0,"27,719",0,0,0,0,0,"1,500",0,0,0,0,0,,29219
6049,MB,DO,0,0,"111,317",0,0,0,0,0,0,0,0,0,0,0,,111317
6051,MB,DO,0,0,"767,980",0,"9,004",0,0,0,0,0,0,0,0,0,,776984
6051,VP,DO,0,0,0,"1,574",0,0,0,0,0,0,0,0,0,0,,1574
6056,LR,DO,"59,538,192",0,0,0,0,0,0,0,0,0,0,0,0,0,,59538192
6056,MB,DO,0,0,"7,126,856",0,0,"5,282,757",0,0,0,0,0,0,0,0,,12409613
6056,VP,DO,0,0,0,"182,259",0,0,0,0,0,0,0,0,0,0,,182259
6059,DR,DO,0,0,"17,526","7,582",0,0,0,0,0,0,0,0,0,0,,25108
6059,MB,DO,0,0,0,"77,569",0,0,0,0,0,0,0,0,0,0,,77569
6062,DR,DO,0,0,"3,795","3,900",0,0,0,0,0,0,0,0,0,0,,7695
6062,MB,DO,0,0,"98,208",0,0,0,0,0,0,0,0,0,0,0,,98208
6068,DR,DO,0,0,"13,855","1,480","4,932",0,0,0,0,0,0,0,0,0,,20267
6070,DR,DO,0,0,0,"15,797","34,377",0,0,0,0,0,0,0,0,0,,50174
6072,DR,DO,0,0,"2,000","22,068",0,0,0,0,0,0,0,0,0,0,,24068
6072,MB,DO,0,0,"35,243","14,993",0,0,0,0,0,0,0,0,0,0,,50236
6077,DR,DO,0,0,0,"17,755",0,0,0,0,0,0,0,0,0,0,,17755
6077,MB,DO,0,0,0,"12,705",0,0,0,0,"181,635",0,0,0,0,0,,194340
6082,DR,DO,0,0,"31,861","7,735","21,755",0,0,0,0,0,0,0,0,0,,61351
6084,VP,DO,0,0,0,"226,731",0,0,0,0,0,0,0,0,0,0,,226731
6086,DR,DO,0,0,"20,715","6,846",0,0,0,0,0,0,0,0,0,0,,27561
6086,MB,DO,0,0,"38,471","12,715",0,0,0,0,0,0,0,0,0,0,,51186
6090,DR,DO,0,0,"14,926","4,081",0,0,0,0,0,0,0,0,0,0,,19007
6090,MB,DO,0,0,"35,810",0,0,0,0,0,0,0,0,0,0,0,,35810
6091,DR,DO,0,0,"111,858","42,038","20,962",0,0,0,0,0,0,0,0,0,,174858
6091,MB,DO,0,0,"85,394",0,0,0,0,0,0,0,0,0,0,0,,85394
6094,DR,DO,0,0,"5,343",289,0,0,0,0,0,0,0,0,0,0,,5632
6094,MB,DO,0,0,"85,814","2,656",0,0,0,0,0,0,0,0,0,0,,88470
6095,DR,DO,0,0,0,"17,706",15,0,0,0,0,0,0,0,0,0,,17721
6095,MB,DO,0,0,"1,420","28,888",0,0,0,0,0,0,0,0,0,0,,30308
6096,DR,DO,0,0,"39,890",0,0,0,0,0,0,0,0,0,0,0,,39890
6096,MB,DO,0,0,"72,812",0,0,0,0,0,"25,092",0,0,0,0,0,,97904
6097,DR,DO,0,0,"25,665",0,0,0,0,0,0,0,0,0,0,0,,25665
6097,MB,DO,0,0,"103,426",0,0,0,0,0,0,0,0,0,0,0,,103426
